@relation GENERATED
@attribute X numeric
@attribute Y numeric
@attribute CLASS {MIN,MAJ}
@data
-54.92255090552741,126.59765601231777,MIN
-79.82043703516193,318.2856650195062,MIN
-57.151915073520136,75.92883603274338,MIN
-90.50363690355604,264.8700273121545,MIN
-24.51373440286345,186.42253508448323,MIN
-2.170742997435063,31.362732198086945,MIN
-52.43013622827367,214.81028802194348,MIN
-73.79653596506188,107.97901260724001,MIN
-107.14825779509778,296.9202038866511,MIN
-207.42458040826023,24.443835809164504,MIN
-112.42458040826023,-28.8894975241688,MIN
-302.4245804082602,-2.222830857502162,MIN
-254.92458040826023,-17.037645672316977,MIN
-159.92458040826023,9.62902099434969,MIN
-349.9245804082602,18.517909883238556,MIN
-231.17458040826023,-8.148756783428079,MIN
-136.17458040826023,27.406798772127477,MIN
-326.1745804082602,-25.926534561205855,MIN
-88.67458040826023,0.7401321054608093,MIN
-183.67458040826023,-16.049991351329307,MIN
-373.6745804082602,10.616675315337318,MIN
-219.29958040826023,-33.82776912910708,MIN
-124.29958040826023,-7.161102462440416,MIN
-314.2995804082602,28.394453093115104,MIN
-76.79958040826023,-24.93888024021818,MIN
-266.7995804082602,1.7277864264484417,MIN
-171.79958040826023,31.357416056078087,MIN
-53.049580408260226,4.6907493894114305,MIN
-243.04958040826023,13.579638278300296,MIN
-338.0495804082602,-13.087028388366369,MIN
-100.54958040826023,22.468527167189205,MIN
-290.5495804082602,-30.86480616614413,MIN
-195.54958040826023,-4.198139499477457,MIN
-204.45583040826023,7.653712352374375,MIN
-109.45583040826023,16.542601241263274,MIN
-61.955830408260226,-10.124065425403366,MIN
-251.95583040826023,25.431490130152156,MIN
-156.95583040826023,-27.901843203181148,MIN
-346.9558304082602,-1.2351765365145175,MIN
-228.20583040826023,-15.062337030341654,MIN
-133.20583040826023,11.604329636325001,MIN
-323.2058304082602,20.49321852521387,MIN
-77.94957997232801,-213.9324178457918,MIN
-57.0468012071094,-120.8352310699749,MIN
-17.006986873095308,-83.90049972928702,MIN
-109.53555860594074,-253.613966914257,MIN
-29.45592993791258,-179.74450423288124,MIN
-113.53066597035667,-352.2047891456285,MIN
-52.67575637421093,-209.65826701910663,MIN
-48.68064900979502,-111.06744478773511,MIN
-115.84771364143637,-289.021365156037,MIN
-75.80789930742229,-252.08663381534913,MIN
-80.26662764340774,-150.7489938562003,MIN
-18.209352460178657,-46.05148572948272,MIN
-105.10203372608987,-217.5961647329709,MIN
-25.022405058061693,-143.72670205159517,MIN
-109.09714109050577,-316.1869869643424,MIN
-44.15944062685714,-87.56424661646612,MIN
-48.15454799127305,-186.15506884783764,MIN
-62.112748903978165,-200.34894531656775,MIN
-69.38942247343074,-98.09569944815982,MIN
-77.37963720226256,-295.27734391090286,MIN
-29.349608139416652,-61.160968107471945,MIN
-96.51667277105801,-239.11488847577385,MIN
-16.437044103029834,-165.2454257943981,MIN
-100.51178013547391,-337.7057107071454,MIN
-46.908340652646196,-230.26138485265048,MIN
-42.91323328823029,-131.67056262127898,MIN
-15.501988333828116,-90.6325603539114,MIN
-99.5767243662722,-263.0928452666587,MIN
-78.67394560105356,-169.99565849084178,MIN
-5.607939993216981,-31.416761971109338,MIN
-98.13651172606242,-201.1302291560793,MIN
-18.05688305803426,-127.26076647470356,MIN
-102.13161909047834,-299.7210513874508,MIN
56.28560761092271,-45.346551888576585,MIN
192.5829772149783,-180.99662373155235,MIN
147.07490953829023,-82.00945173043687,MIN
285.11386507506427,-215.26243618267202,MIN
30.10511026364395,-40.97500170959269,MIN
215.16688598381586,-109.50662661183206,MIN
122.6359981237299,-75.24081416071238,MIN
255.45019586234866,-215.6850607851693,MIN
94.65720648723052,-32.93849033237639,MIN
232.6961620240046,-166.19147478461156,MIN
133.1989304330449,-141.5140118964542,MIN
9.570590108574578,-18.730952250678726,MIN
158.0590612416593,-137.60141235847036,MIN
112.55099356497117,-38.6142403573549,MIN
250.58994910174525,-171.86722480959006,MIN
37.549381745073944,-61.033276079014726,MIN
222.61115746524587,-129.56490098125408,MIN
130.0802696051599,-95.29908853013438,MIN
42.523921638647266,-13.780495910115889,MIN
180.56287717542133,-147.03348036235104,MIN
98.481504911646,-98.38514356678787,MIN
75.72747107330196,-48.89155756623012,MIN
208.5416688119207,-189.33580419068704,MIN
163.0336011352326,-90.34863218957156,MIN
301.0725566720066,-223.60161664180674,MIN
190.11324562712167,-113.68556919323152,MIN
97.58235776703569,-79.41975674211183,MIN
246.0708289001204,-198.29021684990346,MIN
223.31679506177636,-148.79663084934572,MIN
125.56114940353507,-121.72208057044782,MIN
45.16465471597601,-30.348795344051354,MIN
176.2372665218763,-173.19012935924889,MIN
130.72919884518822,-74.20295735813338,MIN
344.24068842083216,257.8100651856161,MAJ
-354.50931157916784,-28.8566014810504,MAJ
75.49068842083216,-347.3751199995689,MAJ
-139.50931157916784,225.9582133337643,MAJ
290.49068842083216,-60.70845333290225,MAJ
-247.00931157916784,-156.2640088884578,MAJ
182.99068842083216,417.0693244448753,MAJ
397.99068842083216,-251.81956444401334,MAJ
-381.38431157916784,321.5137688893197,MAJ
-166.38431157916784,-379.2269718514208,MAJ
-273.88431157916784,-92.5603051847541,MAJ
156.11568842083216,-188.11586074030964,MAJ
-58.88431157916784,385.2174725930235,MAJ
371.11568842083216,98.5508059263569,MAJ
-327.63431157916784,-283.6714162958652,MAJ
102.36568842083216,289.6619170374679,MAJ
317.36568842083216,-425.23520230409565,MAJ
-220.13431157916784,148.09813102923752,MAJ
-5.134311579167843,-234.12409119298454,MAJ
424.86568842083216,339.20924214034864,MAJ
-425.05618657916784,52.54257547368203,MAJ
4.943813420832157,-329.6796467485401,MAJ
-210.05618657916784,243.65368658479304,MAJ
219.94381342083216,-43.01298008187348,MAJ
-317.55618657916784,-361.53149860039196,MAJ
112.44381342083216,211.80183473294122,MAJ
-102.55618657916784,-74.86483193372533,MAJ
327.44381342083216,-170.42038748928087,MAJ
-371.30618657916784,402.91294584405233,MAJ
58.69381342083216,116.24627917738573,MAJ
-156.30618657916784,-265.97594304483636,MAJ
273.69381342083216,307.35739028849673,MAJ
166.19381342083216,-393.3833504522438,MAJ
381.19381342083216,-106.71668378557717,MAJ
-398.18118657916784,-202.27223934113272,MAJ
31.818813420832157,371.0610939922004,MAJ
-183.18118657916784,84.39442732553383,MAJ
246.81881342083216,-297.8277948966882,MAJ
-290.68118657916784,275.5055384366448,MAJ
139.31881342083216,-11.161128230021628,MAJ
-75.68118657916784,-404.0006344028611,MAJ
354.31881342083216,169.3326989304721,MAJ
-344.43118657916784,-117.33396773619447,MAJ
85.56881342083216,-212.88952329175,MAJ
-129.43118657916784,360.4438100415832,MAJ
300.56881342083216,73.77714337491659,MAJ
-236.93118657916784,-308.4450788473055,MAJ
193.06881342083216,264.8882544860276,MAJ
408.06881342083216,-340.2969306991574,MAJ
-411.61868657916784,233.0364026341758,MAJ
18.381313420832157,-53.630264032490764,MAJ
-196.61868657916784,-149.18581958804631,MAJ
233.38131342083216,424.1475137452869,MAJ
-304.11868657916784,137.4808470786203,MAJ
125.88131342083216,-244.7413751436018,MAJ
340.88131342083216,41.92529152306469,MAJ
-357.86868657916784,-372.1487825510092,MAJ
72.13131342083216,201.18455078232398,MAJ
-142.86868657916784,-85.4821158843426,MAJ
-250.36868657916784,392.295661893435,MAJ
-35.36868657916784,-276.5932269954537,MAJ
394.63131342083216,296.7401063378794,MAJ
-384.74368657916784,10.073439671212892,MAJ
45.25631342083216,-414.6179183534784,MAJ
-169.74368657916784,158.71541497985476,MAJ
260.25631342083216,-127.95125168681174,MAJ
-277.24368657916784,-223.50680724236724,MAJ
152.75631342083216,349.82652609096596,MAJ
-62.24368657916784,63.159859424299356,MAJ
367.75631342083216,-319.0623627979228,MAJ
-330.99368657916784,254.27097053541036,MAJ
-223.49368657916784,-64.24754798310805,MAJ
-8.493686579167843,413.53022979466954,MAJ
421.50631342083216,126.86356312800297,MAJ
-418.33743657916784,-255.3586590942191,MAJ
11.662563420832157,317.97467423911394,MAJ
226.66256342083216,-382.76606650162654,MAJ
-310.83743657916784,190.56726683170675,MAJ
334.16256342083216,381.67837794281775,MAJ
-364.58743657916784,95.01171127615116,MAJ
65.41256342083216,-287.21051094607094,MAJ
-149.58743657916784,286.12282238726215,MAJ
280.41256342083216,-0.5438442794043441,MAJ
-257.08743657916784,-429.16752969321317,MAJ
387.91256342083216,-238.05641858210208,MAJ
-391.46243657916784,335.27691475123123,MAJ
-176.46243657916784,-333.61197413765757,MAJ
253.53756342083216,239.7213591956756,MAJ
-283.96243657916784,-46.945307470991,MAJ
146.03756342083216,-365.4638259895095,MAJ
361.03756342083216,-78.79715932284284,MAJ
-337.71243657916784,-174.3527148783984,MAJ
92.28756342083216,398.9806184549349,MAJ
-122.71243657916784,112.3139517882683,MAJ
307.28756342083216,-269.9082704339539,MAJ
-230.21243657916784,303.4250628993793,MAJ
199.78756342083216,16.758396232712705,MAJ
-15.212436579167843,-397.3156778413613,MAJ
414.78756342083216,176.017655491972,MAJ
-404.89993657916784,-110.64901117469469,MAJ
25.100063420832157,-206.20456673025024,MAJ
-189.89993657916784,367.128766603083,MAJ
240.10006342083216,80.46209993641641,MAJ
-297.39993657916784,-301.7601222858058,MAJ
132.60006342083216,271.5732110475274,MAJ
347.60006342083216,-407.93296179197864,MAJ
-351.14993657916784,165.40037154135467,MAJ
78.85006342083216,-121.26629512531197,MAJ
-136.14993657916784,-216.82185068086753,MAJ
293.85006342083216,356.51148265246576,MAJ
-243.64993657916784,69.84481598579917,MAJ
186.35006342083216,-312.37740623642304,MAJ
-28.649936579167843,260.95592709691016,MAJ
401.35006342083216,-25.710739569756427,MAJ
-378.02493657916784,-344.2292580882749,MAJ
51.97506342083216,229.10407524505837,MAJ
-163.02493657916784,-57.562591421608275,MAJ
266.97506342083216,-153.11814697716383,MAJ
-270.52493657916784,420.21518635616945,MAJ
374.47506342083216,324.65963080061385,MAJ
-324.27493657916784,37.992964133947275,MAJ
105.72506342083216,-376.08110994012674,MAJ
-109.27493657916784,197.25222339320658,MAJ
320.72506342083216,-89.41444327346012,MAJ
-216.77493657916784,-184.96999882901568,MAJ
213.22506342083216,388.36333450431755,MAJ
428.22506342083216,-280.52555438457125,MAJ
-426.73587407916784,292.807778948762,MAJ
3.264125920832157,6.141112282095471,MAJ
-211.73587407916784,-418.55024574259585,MAJ
-319.23587407916784,-131.88357907592925,MAJ
110.76412592083216,-227.43913463148476,MAJ
325.76412592083216,59.22753203518194,MAJ
-372.98587407916784,-322.9946901870403,MAJ
57.01412592083216,250.33864314629295,MAJ
272.01412592083216,-354.84654203889215,MAJ
-265.48587407916784,218.48679129444113,MAJ
164.51412592083216,-68.17987537222557,MAJ
379.51412592083216,409.59790240555213,MAJ
-399.86087407916784,122.93123573888553,MAJ
30.139125920832157,-259.29098648333667,MAJ
-184.86087407916784,314.04234684999653,MAJ
245.13912592083216,27.37568018332994,MAJ
-292.36087407916784,-386.69839389074406,MAJ
137.63912592083216,186.63493944258934,MAJ
-77.36087407916784,-100.03172722407741,MAJ
352.63912592083216,-195.58728277963297,MAJ
-346.11087407916784,377.74605055370034,MAJ
-131.11087407916784,-291.14283833518846,MAJ
298.88912592083216,282.19049499814474,MAJ
191.38912592083216,-422.08934039280166,MAJ
406.38912592083216,-135.422673726135,MAJ
-413.29837407916784,-230.97822928169055,MAJ
16.701625920832157,342.3551040516427,MAJ
-198.29837407916784,55.6884373849761,MAJ
231.70162592083216,-326.53378483724606,MAJ
-305.79837407916784,246.7995484960871,MAJ
124.20162592083216,-39.86711817057945,MAJ
-90.79837407916784,-358.3856366890979,MAJ
339.20162592083216,214.9476966442353,MAJ
-359.54837407916784,-71.71897002243131,MAJ
70.45162592083216,-167.27452557798685,MAJ
-144.54837407916784,406.0588077553464,MAJ
285.45162592083216,119.3921410886798,MAJ
-252.04837407916784,-262.8300811335424,MAJ
177.95162592083216,310.5032521997908,MAJ
-37.04837407916784,23.836585533124197,MAJ
392.95162592083216,-390.2374885409498,MAJ
-386.42337407916784,183.0958447923835,MAJ
43.57662592083216,-103.57082187428315,MAJ
-171.42337407916784,-199.1263774298387,MAJ
258.57662592083216,374.2069559034945,MAJ
-278.92337407916784,87.5402892368279,MAJ
151.07662592083216,-294.68193298539427,MAJ
366.07662592083216,-8.015266318727605,MAJ
-332.67337407916784,-400.8547724915671,MAJ
97.32662592083216,172.47856084176615,MAJ
-117.67337407916784,-114.18810582490043,MAJ
-225.17337407916784,363.58967195287727,MAJ
204.82662592083216,76.92300528621067,MAJ
-10.173374079167843,-305.29921693601153,MAJ
419.82662592083216,268.03411639732167,MAJ
-420.01712407916784,-18.63255026934489,MAJ
9.982875920832157,-337.1510687878633,MAJ
-205.01712407916784,236.18226454546988,MAJ
224.98287592083216,-50.48440212119674,MAJ
-312.51712407916784,-146.0399576767523,MAJ
117.48287592083216,427.29337565658096,MAJ
-97.51712407916784,140.62670898991436,MAJ
332.48287592083216,-241.59551323230784,MAJ
-366.26712407916784,331.73782010102536,MAJ
-151.26712407916784,-369.00292063971517,MAJ
-258.76712407916784,-82.33625397304858,MAJ
171.23287592083216,-177.89180952860414,MAJ
-43.76712407916784,395.44152380472906,MAJ
386.23287592083216,108.77485713806246,MAJ
-393.14212407916784,-273.4473650841597,MAJ
36.85787592083216,299.88596824917346,MAJ
251.85787592083216,-411.4720564421844,MAJ
-285.64212407916784,161.86127689114883,MAJ
359.35787592083216,352.97238800226,MAJ
-339.39212407916784,66.30572133559343,MAJ
90.60787592083216,-315.9165008866288,MAJ
-124.39212407916784,257.4168324467044,MAJ
305.60787592083216,-29.24983421996217,MAJ
-231.89212407916784,-347.76835273848064,MAJ
198.10787592083216,225.56498059485264,MAJ
413.10787592083216,-156.65724162736956,MAJ
-406.57962407916784,416.67609170596364,MAJ
23.420375920832157,130.00942503929704,MAJ
-191.57962407916784,-252.21279718292513,MAJ
238.42037592083216,321.12053615040804,MAJ
-299.07962407916784,34.453869483741435,MAJ
130.92037592083216,-379.62020459033255,MAJ
345.92037592083216,-92.95353792366588,MAJ
-352.82962407916784,-188.50909347922143,MAJ
77.17037592083216,384.82423985411185,MAJ
-137.82962407916784,98.15757318744522,MAJ
292.17037592083216,-284.06464903477695,MAJ
-245.32962407916784,289.26868429855625,MAJ
184.67037592083216,2.6020176318896304,MAJ
-30.329624079167843,-425.6284350430074,MAJ
399.67037592083216,147.70489829032584,MAJ
-379.70462407916784,-138.96176837634079,MAJ
50.29537592083216,-234.5173239318963,MAJ
-164.70462407916784,338.81600940143693,MAJ
265.29537592083216,52.14934273477035,MAJ
-272.20462407916784,-330.07287948745187,MAJ
157.79537592083216,243.26045384588136,MAJ
-57.20462407916784,-43.40621282078525,MAJ
372.79537592083216,-361.9247313393037,MAJ
-325.95462407916784,211.40860199402954,MAJ
-110.95462407916784,-170.81362022819266,MAJ
319.04537592083216,402.5197131051407,MAJ
-218.45462407916784,115.85304643847405,MAJ
211.54537592083216,-266.3691757837482,MAJ
-3.454624079167843,306.9641575495851,MAJ
426.54537592083216,20.297490882918453,MAJ
-423.37649907916784,-393.77658319115557,MAJ
6.623500920832157,179.55675014217775,MAJ
-208.37649907916784,-107.10991652448895,MAJ
-315.87649907916784,370.6678612532888,MAJ
329.12350092083216,275.1123056977332,MAJ
60.37350092083216,-404.39386714177283,MAJ
-154.62649907916784,168.93946619156043,MAJ
275.37350092083216,-117.72720047510623,MAJ
-262.12649907916784,-213.28275603066177,MAJ
167.87350092083216,360.0505773026715,MAJ
382.87350092083216,-308.8383115862173,MAJ
-396.50149907916784,264.4950217471159,MAJ
-181.50149907916784,-340.69016343806913,MAJ
248.49850092083216,232.64316989526412,MAJ
-289.00149907916784,-54.023496771402534,MAJ
-74.00149907916784,423.7542810063752,MAJ
355.99850092083216,137.0876143397086,MAJ
-342.75149907916784,-245.1346078825136,MAJ
87.24850092083216,328.1987254508196,MAJ
-127.75149907916784,41.532058784153016,MAJ
302.24850092083216,-372.542015289921,MAJ
-235.25149907916784,200.7913180434123,MAJ
194.74850092083216,-85.87534862325438,MAJ
409.74850092083216,391.9024291545233,MAJ
-409.93899907916784,105.23576248785672,MAJ
20.061000920832157,-276.98645973436544,MAJ
-194.93899907916784,296.3468735989677,MAJ
235.06100092083216,9.680206932301216,MAJ
-302.43899907916784,-415.0111510923901,MAJ
127.56100092083216,158.32218224094308,MAJ
-87.43899907916784,-128.34448442572352,MAJ
342.56100092083216,-223.900039981279,MAJ
-356.18899907916784,349.4332933520543,MAJ
-141.18899907916784,-319.45559553683455,MAJ
288.81100092083216,253.87773779649868,MAJ
181.31100092083216,-351.3074473886864,MAJ
396.31100092083216,-64.64078072201981,MAJ
-383.06399907916784,-160.19633627757537,MAJ
46.93600092083216,413.1369970557579,MAJ
-168.06399907916784,126.47033038909129,MAJ
261.93600092083216,-255.75189183313086,MAJ
-275.56399907916784,317.5814415002023,MAJ
154.43600092083216,30.914774833535688,MAJ
-60.56399907916784,-383.15929924053825,MAJ
369.43600092083216,190.17403409279507,MAJ
-329.31399907916784,-96.49263257387166,MAJ
100.68600092083216,-192.04818812942722,MAJ
-114.31399907916784,381.2851452039061,MAJ
315.68600092083216,94.61847853723948,MAJ
-221.81399907916784,-287.6037436849827,MAJ
208.18600092083216,285.7295896483505,MAJ
-6.813999079167843,-0.9370770183161148,MAJ
423.18600092083216,-426.80813325974265,MAJ
-416.65774907916784,146.52520007359064,MAJ
13.342250920832157,-140.14146659307602,MAJ
-201.65774907916784,-235.69702214863156,MAJ
228.34225092083216,337.63631118470175,MAJ
-309.15774907916784,50.96964451803513,MAJ
120.84225092083216,-331.25257770418705,MAJ
335.84225092083216,-44.58591103752047,MAJ
-362.90774907916784,-363.10442955603895,MAJ
67.09225092083216,210.22890377729433,MAJ
-147.90774907916784,-76.43776288937231,MAJ
-255.40774907916784,401.34001488840545,MAJ
-40.40774907916784,-267.5488740004834,MAJ
389.59225092083216,305.78445933284985,MAJ
-389.78274907916784,19.117792666183234,MAJ
40.21725092083216,-394.9562814078908,MAJ
-174.78274907916784,178.37705192544254,MAJ
255.21725092083216,-108.28961474122417,MAJ
-282.28274907916784,-203.8451702967797,MAJ
147.71725092083216,369.48816303655354,MAJ
-67.28274907916784,82.82149636988693,MAJ
362.71725092083216,-299.40072585233526,MAJ
-336.03274907916784,273.93260748099794,MAJ
93.96725092083216,-12.734059185668615,MAJ
-121.03274907916784,-405.5735653585081,MAJ
308.96725092083216,167.7597679748252,MAJ
-228.53274907916784,-118.90689869184145,MAJ
201.46725092083216,-214.462454247397,MAJ
-13.532749079167843,358.8708790859363,MAJ
416.46725092083216,72.2042124192697,MAJ
-403.22024907916784,-310.0180098029526,MAJ
26.779750920832157,263.3153235303807,MAJ
241.77975092083216,-341.8698616548044,MAJ
-295.72024907916784,231.4634716785289,MAJ
349.27975092083216,422.57458278964,MAJ
-349.47024907916784,135.9079161229734,MAJ
80.52975092083216,-246.31430609924885,MAJ
-134.47024907916784,327.01902723408443,MAJ
295.52975092083216,40.352360567417804,MAJ
-241.97024907916784,-373.7217135066562,MAJ
188.02975092083216,199.6116198266771,MAJ
403.02975092083216,-182.61060239554516,MAJ
-376.34524907916784,390.7227309377881,MAJ
53.65475092083216,104.0560642711215,MAJ
-161.34524907916784,-278.1661579511007,MAJ
268.65475092083216,295.16717538223253,MAJ
161.15475092083216,-416.1908493091254,MAJ
376.15475092083216,-129.52418264245873,MAJ
-322.59524907916784,-225.07973819801427,MAJ
107.40475092083216,348.2535951353191,MAJ
-107.59524907916784,61.58692846865247,MAJ
322.40475092083216,-320.63529375356984,MAJ
-215.09524907916784,252.69803957976347,MAJ
214.90475092083216,-33.96862708690318,MAJ
-0.09524907916784286,-352.48714560542163,MAJ
429.90475092083216,220.84618772791165,MAJ
-429.93777837604284,-65.82047893875503,MAJ
0.062221623957157135,-161.37603449431057,MAJ
-214.93777837604284,411.95729883902266,MAJ
-322.43777837604284,-256.93159004986614,MAJ
107.56222162395716,316.40174328346706,MAJ
322.56222162395716,-384.33899745727354,MAJ
-376.18777837604284,188.99433587605986,MAJ
53.81222162395716,-97.67233079060688,MAJ
-161.18777837604284,-193.22788634616242,MAJ
268.81222162395716,380.10544698717086,MAJ
-268.68777837604284,93.43878032050426,MAJ
161.31222162395716,-288.783441901718,MAJ
-53.68777837604284,284.54989143161526,MAJ
376.31222162395716,-2.1167752350513314,MAJ
-403.06277837604284,-419.72994395933114,MAJ
26.937221623957157,153.60338937400212,MAJ
-188.06277837604284,-133.06327729266448,MAJ
241.93722162395716,-228.61883284822008,MAJ
-295.56277837604284,344.7145004851132,MAJ
349.43722162395716,249.15894492955763,MAJ
-349.31277837604284,-37.50772173710892,MAJ
80.68722162395716,-356.02624025562744,MAJ
-134.31277837604284,217.30709307770582,MAJ
295.68722162395716,-69.35957358896077,MAJ
-241.81277837604284,-164.91512914451633,MAJ
188.18722162395716,408.4182041888169,MAJ
403.18722162395716,-260.4706847000719,MAJ
-416.50027837604284,312.8626486332613,MAJ
-201.50027837604284,-387.87809210747935,MAJ
-309.00027837604284,-101.21142544081263,MAJ
120.99972162395716,-196.76698099636818,MAJ
-94.00027837604284,376.56635233696505,MAJ
335.99972162395716,89.89968567029842,MAJ
-362.75027837604284,-292.32253655192375,MAJ
67.24972162395716,281.01079678140945,MAJ
282.24972162395716,-398.4953760580966,MAJ
-255.25027837604284,174.8379572752367,MAJ
389.74972162395716,365.9490683863478,MAJ
-389.62527837604284,79.28240171968119,MAJ
40.37472162395716,-302.939820502541,MAJ
-174.62527837604284,270.3935128307922,MAJ
255.37472162395716,-16.27315383587436,MAJ
-282.12527837604284,-334.79167235439286,MAJ
147.87472162395716,238.5416609789404,MAJ
-67.12527837604284,-48.12500568772621,MAJ
362.87472162395716,-143.68056124328177,MAJ
-335.87527837604284,429.6527720900515,MAJ
94.12472162395716,142.98610542338488,MAJ
-120.87527837604284,-239.23611679883732,MAJ
309.12472162395716,334.0972165344959,MAJ
-228.37527837604284,47.43054986782929,MAJ
201.62472162395716,-366.6435242062447,MAJ
-13.375278376042843,206.68980912708858,MAJ
416.62472162395716,-79.97685753957806,MAJ
-423.21902837604284,-175.53241309513362,MAJ
6.780971623957157,397.8009202381996,MAJ
-208.21902837604284,111.134253571533,MAJ
221.78097162395716,-271.0879686506892,MAJ
-315.71902837604284,302.245364682644,MAJ
114.28097162395716,15.57869801597749,MAJ
-100.71902837604284,-409.1126600087138,MAJ
329.28097162395716,164.22067332461936,MAJ
-369.46902837604284,-122.44599334204719,MAJ
60.53097162395716,-218.00154889760273,MAJ
-154.46902837604284,355.3317844357306,MAJ
275.53097162395716,68.66511776906395,MAJ
-261.96902837604284,-313.55710445315833,MAJ
168.03097162395716,259.776228880175,MAJ
-46.96902837604284,-26.890437786491642,MAJ
383.03097162395716,-345.4089563050101,MAJ
-396.34402837604284,227.92437702832316,MAJ
33.65597162395716,-58.74228963834349,MAJ
-181.34402837604284,-154.29784519389904,MAJ
248.65597162395716,419.03548813943416,MAJ
-288.84402837604284,132.36882147276756,MAJ
141.15597162395716,-249.85340074945464,MAJ
-73.84402837604284,323.47993258387856,MAJ
356.15597162395716,36.813265917211965,MAJ
-342.59402837604284,-377.260808156862,MAJ
87.40597162395716,196.07252517647134,MAJ
-127.59402837604284,-90.59414149019534,MAJ
302.40597162395716,-186.14969704575088,MAJ
-235.09402837604284,387.1836362875824,MAJ
-20.094028376042843,-281.7052526013064,MAJ
409.90597162395716,291.6280807320268,MAJ
-409.78152837604284,4.9614140653601595,MAJ
20.218471623957157,-423.2690386095369,MAJ
-194.78152837604284,150.0642947237964,MAJ
-302.28152837604284,-232.1579274984258,MAJ
127.71847162395716,341.1754058349075,MAJ
-87.28152837604284,54.50873916824088,MAJ
342.71847162395716,-327.71348305398135,MAJ
-356.03152837604284,245.61985027935188,MAJ
-141.03152837604284,-359.5653349058332,MAJ
-248.53152837604284,-72.89866823916657,MAJ
-33.53152837604284,404.8791095386112,MAJ
396.46847162395716,118.21244287194457,MAJ
-382.90652837604284,-264.0097793502776,MAJ
47.09347162395716,309.3235539830556,MAJ
262.09347162395716,-391.41718675768504,MAJ
-275.40652837604284,181.91614657564827,MAJ
369.59347162395716,373.0272576867593,MAJ
-329.15652837604284,86.36059102009268,MAJ
100.84347162395716,-295.8616312021295,MAJ
315.84347162395716,-9.19496453546287,MAJ
-221.65652837604284,-402.03447070830236,MAJ
423.34347162395716,-210.92335959719125,MAJ
-426.57840337604284,362.40997373614204,MAJ
-211.57840337604284,-306.47891515274677,MAJ
218.42159662395716,266.85441818058644,MAJ
110.92159662395716,-338.3307670045986,MAJ
325.92159662395716,-51.664100337932005,MAJ
-372.82840337604284,-147.21965589348756,MAJ
57.17159662395716,426.11367743984573,MAJ
-157.82840337604284,139.44701077317916,MAJ
272.17159662395716,-242.77521144904307,MAJ
-265.32840337604284,330.55812188429013,MAJ
164.67159662395716,43.891455217623545,MAJ
-50.32840337604284,-370.18261885645046,MAJ
379.67159662395716,203.15071447688285,MAJ
-399.70340337604284,-83.51595218978386,MAJ
30.296596623957157,-179.0715077453394,MAJ
-184.70340337604284,394.2618255879938,MAJ
245.29659662395716,107.59515892132725,MAJ
-292.20340337604284,-274.627063300895,MAJ
137.79659662395716,298.7062700324382,MAJ
