@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute LABEL {1-SAFE,1-BORDER,1-RARE,1-OUTLIER,1-DEFAULT,2}

@data
0.36495518311858177,-4.420804762858063,5.1390742511616,1-BORDER
-1.1350448168814182,-6.198582540635841,2.7390742511616,1-BORDER
-1.8850448168814182,-4.865249207302508,4.6590742511616,1-BORDER
2.6149551831185818,-5.4578417998951005,3.4590742511616,1-BORDER
0.7399551831185818,-3.2356195776728787,4.1790742511616,1-BORDER
-1.5100448168814182,-3.6800640221173233,2.9790742511616,1-BORDER
0.007533308118581772,-6.066895297837487,2.4318742511616,1-BORDER
0.07730216346681118,-4.0525018650271285,2.7587642813644804,1-SAFE
-0.9226978365331888,-4.7191685316937955,1.6387642813644798,1-SAFE
1.0773021634668112,-5.608057420582684,4.038764281364481,1-SAFE
0.5773021634668112,-4.941390753916018,4.83876428136448,1-SAFE
-0.4226978365331888,-5.904353716878981,3.23876428136448,1-SAFE
-1.6726978365331888,-5.237687050212314,3.7187642813644803,1-SAFE
0.3273021634668112,-5.459909272434536,2.1187642813644803,1-SAFE
1.3273021634668112,-4.79324260576787,2.91876428136448,1-SAFE
0.8273021634668112,-4.348798161323425,4.198764281364481,1-SAFE
-0.17269783653318882,-5.015464827990092,2.5987642813644802,1-SAFE
0.20230216346681118,-5.262378408237005,1.47876428136448,1-SAFE
-0.7976978365331888,-5.484600630459227,3.87876428136448,1-SAFE
0.7023021634668112,-5.70682285268145,3.0787642813644798,1-SAFE
1.7023021634668112,-5.040156186014783,3.49476428136448,1-SAFE
0.4523021634668112,-4.44756359342219,4.29476428136448,1-SAFE
-0.5476978365331888,-5.114230260088857,2.6947642813644803,1-SAFE
0.9523021634668112,-4.6697858156444125,2.37476428136448,1-SAFE
0.04605216346681118,-5.854971000829598,3.6547642813644803,1-SAFE
-0.9539478365331888,-4.521637667496265,2.05476428136448,1-SAFE
1.0460521634668112,-5.188304334162932,4.45476428136448,1-SAFE
8.370380187407136,-0.4593251792513109,3.6861002235904006,2
-7.879619812592864,-7.866732586658718,-4.3138997764096,2
2.120380187407136,5.466600746674615,7.686100223590399,2
-2.879619812592864,-1.2000659199920516,-0.31389977640959965,2
7.120380187407136,-3.4222881422142737,-9.4338997764096,2
-5.379619812592864,9.911045191119058,2.566100223590402,2
4.620380187407136,3.2443785244523937,-5.4338997764096,2
-0.37961981259286404,-5.644510364436497,6.566100223590401,2
9.620380187407136,7.688822968896836,-1.4338997764095995,2
-9.442119812592864,1.0221563022301705,-7.0338997764096,2
0.557880187407136,-8.60747332739946,4.966100223590402,2
-4.442119812592864,4.725860005933875,-3.0338997764095996,2
5.557880187407136,-1.9408066607327923,8.9661002235904,2
-6.942119812592864,-4.163028882955015,0.9661002235904004,2
3.057880187407136,9.170304450378318,-8.633899776409601,2
-1.942119812592864,2.503637783711652,3.3661002235904025,2
8.057880187407136,-6.385251105177236,-4.6338997764096,2
-8.192119812592864,6.948082228156094,7.366100223590402,2
1.807880187407136,0.2814155614894309,-0.6338997764095999,2
-3.192119812592864,-9.595127648387114,-6.233899776409599,2
6.807880187407136,3.7382056849462186,5.766100223590403,2
-5.692119812592864,-2.9284609817204466,-2.2338997764096002,2
4.307880187407136,-5.15068320394267,9.766100223590401,2
-0.692119812592864,8.182650129390666,1.766100223590401,2
9.307880187407136,1.5159834627239999,-7.8338997764095994,2
-8.817119812592864,-7.372905426164891,4.166100223590401,2
1.182880187407136,5.960427907168442,-3.8338997764095994,2
-3.817119812592864,-0.7062387594982245,8.1661002235904,2
6.182880187407136,-8.113646166905632,0.16610022359039966,2
-6.317119812592864,5.219687166427702,-9.7538997764096,2
3.682880187407136,-1.4469795002389652,2.2461002235904015,2
-1.317119812592864,-3.669201722461187,-5.7538997764095985,2
8.682880187407136,9.664131610872143,6.246100223590401,2
-7.567119812592864,2.997464944205479,-1.7538997764095998,2
2.432880187407136,-5.891423944683409,-7.3538997764096,2
-2.567119812592864,7.441909388649921,4.646100223590402,2
7.432880187407136,0.7752427219832558,-3.3538997764096,2
-5.067119812592864,-8.854386907646374,8.6461002235904,2
4.932880187407136,4.478946425686963,0.6461002235904001,2
-0.06711981259286404,-2.187720240979706,-8.9538997764096,2
9.932880187407136,-4.4099424632019275,3.0461002235904022,2
-9.949932312592864,8.923390870131405,-4.9538997764095996,2
0.05006768740713596,2.2567242034647395,7.046100223590401,2
-4.949932312592864,-6.632164685424151,-0.9538997764096002,2
5.050067687407136,6.701168647909181,-6.553899776409599,2
-7.449932312592864,0.034501981242516244,5.446100223590403,2
2.550067687407136,-9.951780597632656,-2.5538997764096005,2
-2.449932312592864,3.381552735700677,9.4461002235904,2
7.550067687407136,-3.2851139309659882,1.4461002235904008,2
-8.699932312592864,-5.507336153188211,-8.1538997764096,2
1.300067687407136,7.825997180145121,3.8461002235904007,2
-3.699932312592864,1.159330513478456,-4.1538997764096,2
6.300067687407136,-7.7295583754104324,7.846100223590399,2
-6.199932312592864,5.603774957922898,-0.1538997764095995,2
3.800067687407136,-1.0628917087437662,-9.2738997764096,2
-1.199932312592864,-8.470299116151175,2.726100223590402,2
8.800067687407136,4.863034217182158,-5.2738997764096,2
-9.324932312592864,-1.8036324494845069,6.726100223590401,2
0.675067687407136,-4.025854671706729,-1.2738997764095994,2
-4.324932312592864,9.307478661626602,-6.8738997764095995,2
5.675067687407136,2.6408119949599373,5.126100223590402,2
-6.824932312592864,-6.2480768939289515,-2.873899776409601,2
3.175067687407136,7.085256439404379,9.1261002235904,2
-1.824932312592864,0.41858977273771414,1.1261002235904005,2
8.175067687407136,-9.211039856891915,-8.473899776409601,2
-8.074932312592864,4.122293476441419,3.5261002235904026,2
1.925067687407136,-2.5443731902252473,-4.4738997764096,2
-3.074932312592864,-4.76659541244747,7.526100223590402,2
6.925067687407136,8.56673792088586,-0.4738997764096009,2
-5.574932312592864,1.9000712542191955,-6.073899776409599,2
4.425067687407136,-6.988817634669693,5.926100223590403,2
-0.574932312592864,6.3445156986636375,-2.0738997764096,2
9.425067687407136,-0.32215096800302545,9.926100223590401,2
-9.637432312592864,-9.457953437138828,1.9261002235904012,2
0.36256768740713596,3.875379896194504,-7.6738997764096,2
-4.637432312592864,-2.791286770472161,4.326100223590402,2
5.362567687407136,-5.013508992694384,-3.6738997764095993,2
-7.137432312592864,8.319824340638949,8.3261002235904,2
2.862567687407136,1.653157673972283,0.3261002235903998,2
-2.137432312592864,-7.235731214916605,-9.5938997764096,2
7.862567687407136,6.0976021184167255,2.4061002235904017,2
-8.387432312592864,-0.569064548249939,-5.593899776409598,2
1.612567687407136,-7.976471955657347,6.406100223590401,2
-3.387432312592864,5.356861377675985,-1.5938997764095997,2
6.612567687407136,-1.3098052889906797,-7.1938997764096,2
-5.887432312592864,-3.5320275112129016,4.806100223590402,2
4.112567687407136,9.80130582212043,-3.1938997764095998,2
-0.887432312592864,3.1346391554537645,8.8061002235904,2
9.112567687407136,-5.754249733435124,0.8061002235904002,2
-9.012432312592864,7.5790835998982065,-8.7938997764096,2
0.987567687407136,0.9124169332315413,3.2061002235904024,2
-4.012432312592864,-8.717212696398086,-4.7938997764096,2
5.987567687407136,4.616120636935246,7.2061002235904015,2
-6.512432312592864,-2.0505460297314206,-0.7938997764096001,2
3.487567687407136,-4.272768251953643,-6.393899776409599,2
-1.512432312592864,9.060565081379687,5.606100223590403,2
8.487567687407136,2.3938984147130227,-2.3938997764096004,2
-7.762432312592864,-6.494990474175866,9.606100223590401,2
2.237567687407136,6.838342859157464,1.606100223590401,2
-2.762432312592864,0.17167619249080168,-7.9938997764096,2
7.237567687407136,-9.704867017385743,4.006100223590401,2
-5.262432312592864,3.6284663159475894,-3.9938997764095996,2
4.737567687407136,-3.038200350719075,8.0061002235904,2
-0.26243231259286404,-5.260422572941296,0.006100223590401743,2
9.737567687407136,8.072910760392036,-9.990699776409599,2
-9.793682312592864,1.4062440937253706,2.0093002235904023,2
0.20631768740713596,-7.4826447951635195,-5.990699776409601,2
-4.793682312592864,5.850688538169813,6.009300223590401,2
5.206317687407136,-0.8159781284968526,-1.9906997764096002,2
-7.293682312592864,-8.22338553590426,-7.5906997764096,2
2.706317687407136,5.109947797429073,4.409300223590402,2
-2.293682312592864,-1.5567188692375933,-3.5906997764096005,2
7.706317687407136,-3.7789410914598154,8.409300223590401,2
-8.543682312592864,9.554392241873515,0.40930022359040086,2
1.456317687407136,2.88772557520685,-9.1906997764096,2
-3.543682312592864,-6.001163313682039,2.809300223590403,2
6.456317687407136,7.332170019651292,-5.1906997764096,2
-6.043682312592864,0.6655033529846266,6.809300223590402,2
3.956317687407136,-8.964126276645,-1.1906997764096006,2
-1.043682312592864,4.369207056688333,-6.7906997764096,2
8.956317687407136,-2.297459609978334,5.209300223590403,2
-9.168682312592864,-4.519681832200556,-2.7906997764096007,2
0.831317687407136,8.813651501132775,9.209300223590402,2
-4.168682312592864,2.14698483446611,1.2093002235904016,2
5.831317687407136,-6.741904054422778,-8.390699776409601,2
-6.668682312592864,6.591429278910552,3.6093002235904015,2
3.331317687407136,-0.07523738775611188,-4.3906997764096,2
-1.668682312592864,-9.787171544134713,7.609300223590401,2
8.331317687407136,3.5461617891986186,-0.39069977640959985,2
-7.918682312592864,-3.1205048774680453,-9.5106997764096,2
2.081317687407136,-5.3427270996902685,2.4893002235904027,2
-2.918682312592864,7.990606233643063,-5.5106997764096,2
7.081317687407136,1.3239395669763976,6.489300223590401,2
-5.418682312592864,-7.564949321912491,-1.5106997764095997,2
4.581317687407136,5.76838401142084,-7.1106997764096,2
-0.41868231259286404,-0.8982826552458234,4.889300223590403,2
9.581317687407136,-8.305690062653232,-3.1106997764096,2
-9.481182312592864,5.0276432706801,8.889300223590402,2
0.518817687407136,-1.639023395986564,0.8893002235904013,2
-4.481182312592864,-3.861245618208786,-8.710699776409601,2
5.518817687407136,9.472087715124545,3.2893002235904034,2
-6.981182312592864,2.805421048457879,-4.710699776409601,2
3.018817687407136,-6.083467840431009,7.289300223590402,2
-1.981182312592864,7.249865492902321,-0.7106997764096001,2
8.018817687407136,0.5831988262356558,-6.310699776409601,2
-8.231182312592864,-9.046430803393973,5.689300223590403,2
1.768817687407136,4.28690252993936,-2.3106997764096002,2
-3.231182312592864,-2.379764136727305,9.689300223590402,2
6.768817687407136,-4.601986358949527,1.689300223590402,2
-5.731182312592864,8.731346974383802,-7.9106997764096,2
4.268817687407136,2.064680307717137,4.089300223590402,2
-0.731182312592864,-6.82420858117175,-3.9106997764096,2
9.268817687407136,6.509124752161579,8.089300223590401,2
-8.856182312592864,-0.1575419145050827,0.08930022359040057,2
1.143817687407136,-9.293344383640886,-9.8306997764096,2
-3.856182312592864,4.039988949692446,2.1693002235904024,2
6.143817687407136,-2.6266777169742186,-5.830699776409601,2
-6.356182312592864,-4.848899939196441,6.169300223590401,2
3.643817687407136,8.48443339413689,-1.8306997764096,2
-1.356182312592864,1.8177667274702247,-7.4306997764095994,2
8.643817687407136,-7.071122161418664,4.569300223590402,2
-7.606182312592864,6.262211171914666,-3.4306997764096003,2
2.393817687407136,-0.40445549475199627,8.569300223590401,2
-2.606182312592864,-7.811862902159405,0.569300223590401,2
7.393817687407136,5.5214704311739276,-9.0306997764096,2
-5.106182312592864,-1.145196235492737,2.969300223590403,2
4.893817687407136,-3.367418457714959,-5.0306997764096,2
-0.10618231259286404,9.96591487561837,6.969300223590402,2
9.893817687407136,3.299248208951706,-1.0306997764096004,2
-9.871807312592864,-5.589640679937182,-6.6306997764096,2
0.12819268740713596,7.743692653396148,5.369300223590403,2
-4.871807312592864,1.077025986729483,-2.6306997764096005,2
5.128192687407136,-8.552603642900145,9.369300223590402,2
-7.371807312592864,4.780729690433187,1.3693002235904017,2
2.628192687407136,-1.8859369762334777,-8.230699776409601,2
-2.371807312592864,-4.1081591984556995,3.7693002235904016,2
7.628192687407136,9.22517413487763,-4.2306997764096,2
-8.621807312592864,2.5585074682109643,7.769300223590401,2
1.378192687407136,-6.330381420677923,-0.2306997764095997,2
-3.621807312592864,7.002951912655407,-9.3506997764096,2
6.378192687407136,0.3362852459887433,2.649300223590403,2
-6.121807312592864,-9.5402579638878,-5.3506997764096,2
3.878192687407136,3.793075369445531,6.6493002235904015,2
-1.121807312592864,-2.873591297221132,-1.3506997764095996,2
8.878192687407136,-5.095813519443356,-6.9506997764096,2
-9.246807312592864,8.237519813889978,5.049300223590403,2
0.753192687407136,1.5708531472233123,-2.950699776409601,2
-4.246807312592864,-7.318035741665577,9.049300223590402,2
5.753192687407136,6.015297591667754,1.0493002235904014,2
-6.746807312592864,-0.6513690749989098,-8.550699776409601,2
3.253192687407136,-8.058776482406317,3.4493002235904036,2
-1.746807312592864,5.274556850927015,-4.5506997764096,2
8.253192687407136,-1.3921098157396505,7.449300223590402,2
-7.996807312592864,-3.614332037961873,-0.5506997764096011,2
2.003192687407136,9.719001295371456,-6.150699776409601,2
-2.996807312592864,3.0523346287047914,5.8493002235904035,2
7.003192687407136,-5.836554260184096,-2.1506997764096,2
-5.496807312592864,7.496779073149233,9.849300223590403,2
4.503192687407136,0.8301124064825682,1.8493002235904021,2
-0.49680731259286404,-8.799517223147058,-7.7506997764096,2
9.503192687407136,4.533816110186275,4.249300223590402,2
-9.559307312592864,-2.132850556480391,-3.7506997764095997,2
0.44069268740713596,-4.355072778702613,8.249300223590401,2
-4.559307312592864,8.978260554630717,0.24930022359040072,2
5.440692687407136,2.311593887964052,-9.6706997764096,2
-7.059307312592864,-6.5772950009248365,2.3293002235904026,2
2.940692687407136,6.756038332408494,-5.6706997764096005,2
-2.059307312592864,0.08937166574182864,6.329300223590401,2
7.940692687407136,-9.869476070883684,-1.6706997764095999,2
-8.309307312592864,3.4638572624496478,-7.270699776409599,2
1.690692687407136,-3.2028094042170174,4.7293002235904025,2
-3.309307312592864,-5.42503162643924,-3.2706997764096,2
6.690692687407136,7.9083017068940915,8.729300223590402,2
-5.809307312592864,1.2416350402274268,0.7293002235904011,2
4.190692687407136,-7.647253848661462,-8.8706997764096,2
-0.809307312592864,5.686079484671868,3.1293002235904033,2
9.190692687407136,-0.9805871819947953,-4.870699776409601,2
-8.934307312592864,-8.387994589402203,7.129300223590402,2
1.065692687407136,4.94533874393113,-0.8706997764096003,2
-3.934307312592864,-1.721327922735536,-6.470699776409601,2
6.065692687407136,-3.943550144957758,5.529300223590403,2
-6.434307312592864,9.389783188375574,-2.4706997764096004,2
3.565692687407136,2.723116521708908,9.529300223590402,2
-1.434307312592864,-6.16577236717998,1.5293002235904019,2
8.565692687407136,7.16756096615335,-8.070699776409601,2
-7.684307312592864,0.500894299486685,3.9293002235904018,2
2.315692687407136,-9.128735330142943,-4.0706997764096,2
-2.684307312592864,4.204598003190389,7.929300223590401,2
7.315692687407136,-2.462068663476277,-0.07069977640959957,2
-5.184307312592864,-4.684290885698498,-9.8946997764096,2
4.815692687407136,8.649042447634832,2.105300223590403,2
-0.18430731259286404,1.9823757809681664,-5.8946997764096,2
9.815692687407136,-6.906513107920721,6.105300223590402,2
-9.715557312592864,6.426820225412609,-1.8946997764095996,2
0.28444268740713596,-0.23984644125405463,-7.4946997764096,2
-4.715557312592864,-9.375648910389856,4.505300223590403,2
5.284442687407136,3.957684422943475,-3.4946997764096,2
-7.215557312592864,-2.7089822437231903,8.505300223590401,2
2.784442687407136,-4.931204465945412,0.5053002235904014,2
-2.215557312592864,8.402128867387919,-9.0946997764096,2
7.784442687407136,1.735462200721254,2.9053002235904035,2
-8.465557312592864,-7.1534266881676345,-5.094699776409599,2
1.534442687407136,6.179906645165696,6.905300223590403,2
-3.465557312592864,-0.4867600215009682,-1.0946997764096,2
6.534442687407136,-7.894167428908375,-6.694699776409601,2
-5.965557312592864,5.439165904424956,5.305300223590404,2
4.034442687407136,-1.227500762241709,-2.6946997764096006,2
-0.965557312592864,-3.449722984463931,9.305300223590402,2
9.034442687407136,9.8836103488694,1.305300223590402,2
-9.090557312592864,3.2169436822027353,-8.2946997764096,2
-4.090557312592864,7.661388126647177,-4.294699776409599,2
5.909442687407136,0.9947214599805121,7.705300223590401,2
-6.590557312592864,-8.634908169649115,-0.2946997764095993,2
3.409442687407136,4.698425163684217,-9.4146997764096,2
-1.590557312592864,-1.9682415029824496,2.5853002235904032,2
8.409442687407136,-4.190463725204672,-5.414699776409599,2
-7.840557312592864,9.14286960812866,6.585300223590402,2
2.159442687407136,2.4762029414619935,-1.4146997764095992,2
-2.840557312592864,-6.412685947426894,-7.014699776409601,2
7.159442687407136,6.9206473859064355,4.985300223590404,2
-5.340557312592864,0.2539807192397725,-3.0146997764095995,2
4.659442687407136,-9.62256249063677,8.985300223590402,2
-0.34055731259286404,3.71077084269656,0.9853002235904018,2
9.659442687407136,-2.9558958239701036,-8.6146997764096,2
-9.403057312592864,-5.178118046192326,3.385300223590404,2
0.596942687407136,8.155215287141006,-4.6146997764096,2
-4.403057312592864,1.4885486204743414,7.385300223590403,2
5.596942687407136,-7.400340268414548,-0.6146997764095996,2
-6.903057312592864,5.932993064918783,-6.2146997764096,2
3.096942687407136,-0.7336736017478818,5.785300223590404,2
-1.903057312592864,-8.14108100915529,-2.2146997764096,2
8.096942687407136,5.192252324178044,9.785300223590403,2
-8.153057312592864,-1.4744143424886225,1.7853002235904025,2
1.846942687407136,-3.6966365647108446,-7.814699776409599,2
-3.153057312592864,9.636696768622485,4.185300223590403,2
6.846942687407136,2.9700301019558206,-3.814699776409599,2
-5.653057312592864,-5.918858786933066,8.185300223590401,2
4.346942687407136,7.414474546400262,0.1853002235904011,2
-0.653057312592864,0.7478078797335974,-9.7346997764096,2
9.346942687407136,-8.88182174989603,2.265300223590403,2
-8.778057312592864,4.451511583437304,-5.7346997764096,2
1.221942687407136,-2.215155083229363,6.265300223590402,2
-3.778057312592864,-4.4373773054515855,-1.7346997764095995,2
6.221942687407136,8.895956027881747,-7.3346997764096,2
-6.278057312592864,2.229289361215081,4.665300223590403,2
3.721942687407136,-6.659599527673807,-3.3346997764096,2
-1.278057312592864,6.6737338056595235,8.665300223590402,2
8.721942687407136,0.007067138992857824,0.6653002235904015,2
-7.528057312592864,-9.988360387298865,-8.9346997764096,2
2.471942687407136,3.344972946034468,3.0653002235904037,2
-2.528057312592864,-3.3216937206321973,-4.9346997764096,2
7.471942687407136,-5.5439159428544205,7.065300223590403,2
-5.028057312592864,7.789417390478912,-0.9346997764095999,2
4.971942687407136,1.122750723812247,-6.5346997764096,2
-0.028057312592864037,-7.766138165076643,5.465300223590404,2
9.971942687407136,5.5671951682566885,-2.5346997764096004,2
-9.969463562592864,-1.0994714984099752,9.465300223590402,2
0.030536437407135963,-8.506878905817384,1.4653002235904022,2
-4.969463562592864,4.82645442751595,-8.1346997764096,2
5.030536437407136,-1.8402122391507159,3.865300223590402,2
-7.469463562592864,-4.062434461372938,-4.134699776409599,2
2.530536437407136,9.270898871960394,7.865300223590401,2
-2.469463562592864,2.6042322052937283,-0.13469977640959918,2
7.530536437407136,-6.284656683595161,-9.2546997764096,2
-8.719463562592864,7.04867664973817,2.7453002235904034,2
1.280536437407136,0.38200998307150513,-5.254699776409599,2
-3.719463562592864,-9.247619646558125,6.7453002235904025,2
6.280536437407136,4.085713686775209,-1.254699776409599,2
-6.219463562592864,-2.5809529798914568,-6.854699776409601,2
3.780536437407136,-4.803175202113678,5.145300223590404,2
-1.219463562592864,8.530158131219652,-2.8546997764096007,2
8.780536437407136,1.8634914645529865,9.145300223590402,2
-9.344463562592864,-7.025397424335901,1.145300223590402,2
0.655536437407136,6.307935908997429,-8.4546997764096,2
-4.344463562592864,-0.35873075766923446,3.545300223590404,2
5.655536437407136,-9.494533226805038,-4.4546997764095995,2
-6.844463562592864,3.838800106528295,7.545300223590403,2
3.155536437407136,-2.82786656013837,-0.4546997764096006,2
-1.844463562592864,-5.050088782360593,-6.0546997764096,2
8.155536437407136,8.28324455097274,5.945300223590404,2
-8.094463562592864,1.616577884306074,-2.0546997764096,2
1.905536437407136,-7.272311004582815,9.945300223590403,2
-3.094463562592864,6.061022328750516,1.9453002235904027,2
6.905536437407136,-0.605644337916148,-7.6546997764096005,2
-5.594463562592864,-8.013051745323557,4.345300223590403,2
4.405536437407136,5.3202815880097765,-3.6546997764095988,2
-0.594463562592864,-1.3463850786568887,8.345300223590401,2
9.405536437407136,-3.568607300879111,0.34530022359040125,2
-9.656963562592864,9.76472603245422,-9.5746997764096,2
0.34303643740713596,3.0980593657875555,2.425300223590403,2
-4.656963562592864,-5.790829523101334,-5.5746997764096,2
5.343036437407136,7.542503810231997,6.425300223590402,2
-7.156963562592864,0.8758371435653323,-1.5746997764095993,2
2.843036437407136,-8.753792486064297,-7.1746997764096,2
-2.156963562592864,4.579540847269037,4.8253002235904034,2
7.843036437407136,-2.087125819397629,-3.1746997764095997,2
-8.406963562592864,-4.3093480416198515,8.825300223590402,2
1.593036437407136,9.02398529171348,0.8253002235904017,2
-3.406963562592864,2.3573186250468137,-8.7746997764096,2
6.593036437407136,-6.531570263842075,3.225300223590404,2
-5.906963562592864,6.801763069491256,-4.7746997764096,2
4.093036437407136,0.13509640282459268,7.225300223590403,2
-0.906963562592864,-9.74144680705195,-0.7746997764095997,2
9.093036437407136,3.5918865262813804,-6.3746997764096,2
-9.031963562592864,-3.0747801403852835,5.625300223590404,2
0.968036437407136,-5.297002362607507,-2.3746997764096003,2
-4.031963562592864,8.036330970725826,9.625300223590402,2
5.968036437407136,1.3696643040591616,1.6253002235904024,2
-6.531963562592864,-7.519224584829729,-7.974699776409599,2
3.468036437407136,5.814108748503603,4.025300223590403,2
-1.531963562592864,-0.8525579181630616,-3.974699776409599,2
8.468036437407136,-8.25996532557047,8.025300223590401,2
-7.781963562592864,5.0733680077628645,0.02530022359040096,2
2.218036437407136,-1.5932986589038023,-9.958699776409599,2
-2.781963562592864,-3.8155208811260244,2.041300223590403,2
7.218036437407136,9.517812452207306,-5.958699776409599,2
-5.281963562592864,2.851145785540641,6.041300223590403,2
4.718036437407136,-6.037743103348248,-1.9586997764096004,2
-0.28196356259286404,7.295590229985082,-7.5586997764096,2
9.718036437407136,0.6289235633184176,4.441300223590403,2
-9.813213562592864,-9.00070606631121,-3.5586997764096004,2
0.18678643740713596,4.332627267022124,8.441300223590403,2
-4.813213562592864,-2.334039399644543,0.4413002235904018,2
5.186786437407136,-4.556261621866765,-9.1586997764096,2
-7.313213562592864,8.777071711466567,2.841300223590404,2
2.686786437407136,2.110405044799901,-5.1586997764096,2
-2.313213562592864,-6.7784838440889885,6.8413002235904035,2
7.686786437407136,6.554849489244344,-1.1586997764096008,2
-8.563213562592864,-0.11181717742232089,-6.7586997764096,2
1.436786437407136,-9.823751333800923,5.241300223590404,2
-3.563213562592864,3.5095819995324096,-2.758699776409601,2
6.436786437407136,-3.1570846671342547,9.241300223590404,2
-6.063213562592864,-5.379306889356479,1.2413002235904025,2
3.936786437407136,7.954026443976854,-8.3586997764096,2
-1.063213562592864,1.2873597773101886,3.6413002235904024,2
8.936786437407136,-7.601529111578699,-4.3586997764096,2
-9.188213562592864,5.731804221754631,7.6413002235904015,2
0.811786437407136,-0.9348624449120324,-0.35869977640960005,2
-4.188213562592864,-8.34226985231944,-9.4786997764096,2
5.811786437407136,4.9910634810138905,2.5213002235904036,2
-6.688213562592864,-1.675603185652773,-5.4786997764096,2
3.311786437407136,-3.897825407874995,6.521300223590403,2
-1.688213562592864,9.435507925458335,-1.4786997764096,2
8.311786437407136,2.76884125879167,-7.0786997764096,2
-7.938213562592864,-6.120047630097218,4.9213002235904035,2
2.061786437407136,7.213285703236112,-3.0786997764096,2
