@relation GENERATED
@attribute X numeric
@attribute Y numeric
@attribute CLASS {MIN,MAJ}
@data
159.61565785109997,926.763349713632,MIN
259.61565785109997,837.8744608247432,MIN
134.61565785109997,971.2077941580765,MIN
234.61565785109997,904.5411274914098,MIN
184.61565785109997,808.2448311951135,MIN
284.61565785109997,941.5781645284469,MIN
122.11565785109997,874.9114978617802,MIN
222.11565785109997,852.689275639558,MIN
172.11565785109997,986.0226089728912,MIN
272.11565785109997,919.3559423062246,MIN
147.11565785109997,830.4670534173357,MIN
247.90587071329355,1286.2898059925099,MIN
197.90587071329355,1219.6231393258433,MIN
297.90587071329355,1130.7342504369544,MIN
102.59337071329355,1264.0675837702877,MIN
202.59337071329355,1197.400917103621,MIN
152.59337071329355,1106.042892412263,MIN
252.59337071329355,1239.3762257455962,MIN
127.59337071329355,1172.7095590789297,MIN
227.59337071329355,1150.4873368567075,MIN
177.59337071329355,1283.8206701900408,MIN
277.59337071329355,1217.154003523374,MIN
115.09337071329355,1128.2651146344854,MIN
215.09337071329355,1261.5984479678186,MIN
165.09337071329355,1194.931781301152,MIN
265.09337071329355,1120.8577072270778,MIN
140.09337071329355,1254.1910405604112,MIN
240.09337071329355,1187.5243738937445,MIN
190.09337071329355,1165.3021516715223,MIN
290.09337071329355,1298.6354850048556,MIN
108.84337071329355,1231.9688183381888,MIN
208.84337071329355,1143.0799294493002,MIN
158.84337071329355,1276.4132627826334,MIN
258.84337071329355,1209.7465961159667,MIN
133.84337071329355,1113.4502998196704,MIN
233.84337071329355,1246.7836331530038,MIN
183.84337071329355,1180.116966486337,MIN
283.84337071329355,1157.894744264115,MIN
121.34337071329355,1291.2280775974482,MIN
221.34337071329355,1224.5614109307814,MIN
171.34337071329355,1135.6725220418928,MIN
271.34337071329355,1269.005855375226,MIN
146.34337071329355,1202.3391887085593,MIN
246.34337071329355,1103.573756609794,MIN
196.34337071329355,1236.9070899431272,MIN
296.34337071329355,1170.2404232764607,MIN
105.71837071329355,1148.0182010542383,MIN
205.71837071329355,1281.3515343875717,MIN
155.71837071329355,1214.684867720905,MIN
255.71837071329355,1125.795978832016,MIN
130.71837071329355,1259.1293121653493,MIN
230.71837071329355,1192.4626454986828,MIN
180.71837071329355,1118.3885714246087,MIN
280.71837071329355,1251.721904757942,MIN
118.21837071329355,1185.0552380912754,MIN
218.21837071329355,1162.833015869053,MIN
168.21837071329355,1296.1663492023865,MIN
268.21837071329355,1229.4996825357198,MIN
143.21837071329355,1140.6107936468309,MIN
243.21837071329355,1273.9441269801641,MIN
193.21837071329355,1207.2774603134976,MIN
293.21837071329355,1110.9811640172013,MIN
111.96837071329355,1244.3144973505346,MIN
211.96837071329355,1177.647830683868,MIN
161.96837071329355,1155.4256084616457,MIN
261.96837071329355,1288.7589417949791,MIN
136.96837071329355,1222.0922751283124,MIN
236.96837071329355,1133.2033862394235,MIN
186.96837071329355,1266.5367195727567,MIN
286.96837071329355,1199.8700529060902,MIN
124.46837071329355,1100.1901260656696,MIN
224.46837071329355,1233.5234593990028,MIN
174.46837071329355,1166.856792732336,MIN
103.00806369632483,1457.9400850944667,MAJ
303.0080636963248,857.9400850944669,MAJ
53.008063696324825,57.940085094466895,MAJ
353.0080636963248,-208.72658157219973,MAJ
28.008063696324825,991.2734184278004,MAJ
128.00806369632483,191.2734184278002,MAJ
328.0080636963248,1391.2734184278002,MAJ
78.00806369632483,791.2734184278003,MAJ
378.0080636963248,591.2734184278002,MAJ
15.508063696324825,-282.80065564627375,MAJ
315.5080636963248,117.19934435372619,MAJ
65.50806369632483,1317.199344353726,MAJ
265.5080636963248,717.1993443537261,MAJ
365.5080636963248,1117.1993443537258,MAJ
40.508063696324825,517.1993443537261,MAJ
240.50806369632483,-149.46732231294038,MAJ
140.50806369632483,1050.5326776870593,MAJ
340.5080636963248,450.5326776870595,MAJ
90.50806369632483,250.5326776870595,MAJ
290.5080636963248,1450.5326776870593,MAJ
390.5080636963248,50.532677687059504,MAJ
9.258063696324825,1250.5326776870593,MAJ
109.25806369632483,-216.13398897960712,MAJ
309.2580636963248,983.8660110203928,MAJ
59.258063696324825,383.8660110203928,MAJ
259.2580636963248,183.86601102039282,MAJ
159.25806369632483,1383.8660110203925,MAJ
359.2580636963248,783.8660110203928,MAJ
34.258063696324825,-16.133988979607125,MAJ
334.2580636963248,-238.3562112018294,MAJ
84.25806369632483,961.6437887981705,MAJ
184.25806369632483,161.6437887981706,MAJ
384.2580636963248,1361.6437887981706,MAJ
21.758063696324825,761.6437887981706,MAJ
321.7580636963248,561.6437887981706,MAJ
71.75806369632483,-105.02287786849593,MAJ
271.7580636963248,1094.9771221315038,MAJ
171.75806369632483,494.97712213150396,MAJ
371.7580636963248,294.97712213150396,MAJ
46.758063696324825,1494.9771221315036,MAJ
346.7580636963248,1294.9771221315036,MAJ
96.75806369632483,694.9771221315038,MAJ
296.7580636963248,-171.68954453516267,MAJ
196.75806369632483,1028.310455464837,MAJ
396.7580636963248,428.3104554648373,MAJ
6.133063696324825,228.31045546483728,MAJ
206.13306369632483,1428.310455464837,MAJ
306.1330636963248,28.310455464837332,MAJ
56.133063696324825,1228.3104554648369,MAJ
156.13306369632483,-260.5784334240516,MAJ
356.1330636963248,939.4215665759482,MAJ
31.133063696324825,339.42156657594836,MAJ
231.13306369632483,139.42156657594842,MAJ
131.13306369632483,1339.4215665759484,MAJ
331.1330636963248,739.4215665759484,MAJ
81.13306369632483,-60.57843342405158,MAJ
381.1330636963248,-127.24510009071821,MAJ
18.633063696324825,1072.7548999092817,MAJ
218.63306369632483,472.75489990928173,MAJ
318.6330636963248,1472.7548999092814,MAJ
68.63306369632483,872.7548999092816,MAJ
368.6330636963248,672.7548999092814,MAJ
43.633063696324825,-193.91176675738495,MAJ
243.63306369632483,1006.0882332426152,MAJ
143.63306369632483,406.08823324261505,MAJ
343.6330636963248,206.08823324261505,MAJ
93.63306369632483,1406.088233242615,MAJ
393.6330636963248,1206.088233242615,MAJ
12.383063696324825,606.0882332426149,MAJ
212.38306369632483,-290.20806305368114,MAJ
312.3830636963248,309.7919369463187,MAJ
62.383063696324825,109.7919369463188,MAJ
262.3830636963248,1309.7919369463186,MAJ
162.38306369632483,709.7919369463187,MAJ
362.3830636963248,-90.20806305368114,MAJ
37.383063696324825,1109.7919369463186,MAJ
137.38306369632483,-156.8747297203479,MAJ
337.3830636963248,1043.1252702796519,MAJ
87.38306369632483,443.125270279652,MAJ
187.38306369632483,1443.1252702796519,MAJ
387.3830636963248,843.1252702796521,MAJ
24.883063696324825,43.12527027965211,MAJ
324.8830636963248,-223.54139638701452,MAJ
74.88306369632483,976.4586036129854,MAJ
174.88306369632483,176.45860361298537,MAJ
374.8830636963248,1376.4586036129851,MAJ
49.883063696324825,776.4586036129854,MAJ
349.8830636963248,576.4586036129854,MAJ
99.88306369632483,-245.7636186092367,MAJ
399.8830636963248,154.23638139076314,MAJ
0.1760324463248253,1354.2363813907632,MAJ
200.17603244632483,754.2363813907632,MAJ
300.1760324463248,1154.236381390763,MAJ
50.176032446324825,554.2363813907631,MAJ
250.17603244632483,-112.43028527590343,MAJ
150.17603244632483,1087.5697147240965,MAJ
350.1760324463248,487.56971472409646,MAJ
25.176032446324825,287.56971472409646,MAJ
225.17603244632483,1487.5697147240965,MAJ
325.1760324463248,87.56971472409657,MAJ
75.17603244632483,1287.5697147240962,MAJ
175.17603244632483,-179.09695194257006,MAJ
375.1760324463248,1020.9030480574299,MAJ
12.676032446324825,420.9030480574298,MAJ
112.67603244632483,1420.9030480574297,MAJ
312.6760324463248,820.9030480574297,MAJ
62.676032446324825,20.90304805742994,MAJ
362.6760324463248,-267.985840831459,MAJ
37.676032446324825,932.0141591685408,MAJ
137.67603244632483,132.01415916854103,MAJ
337.6760324463248,1332.014159168541,MAJ
87.67603244632483,732.014159168541,MAJ
387.6760324463248,532.0141591685409,MAJ
6.426032446324825,-134.6525074981256,MAJ
206.42603244632483,1065.3474925018743,MAJ
106.42603244632483,465.3474925018742,MAJ
306.4260324463248,265.3474925018742,MAJ
56.426032446324825,1465.347492501874,MAJ
356.4260324463248,1265.347492501874,MAJ
31.426032446324825,665.3474925018742,MAJ
231.42603244632483,-201.31917416479234,MAJ
331.4260324463248,398.68082583520754,MAJ
81.42603244632483,198.6808258352076,MAJ
281.4260324463248,1398.6808258352075,MAJ
181.42603244632483,798.6808258352077,MAJ
381.4260324463248,-1.3191741647923436,MAJ
18.926032446324825,1198.6808258352075,MAJ
118.92603244632483,-292.6771988561503,MAJ
318.9260324463248,907.3228011438496,MAJ
68.92603244632483,307.32280114384963,MAJ
268.9260324463248,107.32280114384963,MAJ
168.92603244632483,1307.3228011438496,MAJ
368.9260324463248,707.3228011438497,MAJ
43.926032446324825,-92.67719885615031,MAJ
343.9260324463248,-159.34386552281705,MAJ
93.92603244632483,1040.656134477183,MAJ
293.9260324463248,440.65613447718295,MAJ
393.9260324463248,1440.656134477183,MAJ
3.3010324463248253,840.6561344771831,MAJ
303.3010324463248,640.656134477183,MAJ
53.301032446324825,-226.01053218948368,MAJ
353.3010324463248,173.98946781051632,MAJ
28.301032446324825,1373.989467810516,MAJ
228.30103244632483,773.9894678105163,MAJ
328.3010324463248,1173.989467810516,MAJ
78.30103244632483,573.9894678105163,MAJ
278.3010324463248,-248.23275441170586,MAJ
378.3010324463248,351.7672455882941,MAJ
15.801032446324825,151.7672455882941,MAJ
215.80103244632483,1351.767245588294,MAJ
115.80103244632483,751.7672455882941,MAJ
315.8010324463248,-48.232754411705855,MAJ
65.80103244632483,1151.767245588294,MAJ
165.80103244632483,-114.8994210783726,MAJ
365.8010324463248,1085.1005789216274,MAJ
40.801032446324825,485.1005789216274,MAJ
140.80103244632483,1485.1005789216274,MAJ
340.8010324463248,885.1005789216274,MAJ
90.80103244632483,85.1005789216274,MAJ
390.8010324463248,-181.56608774503923,MAJ
9.551032446324825,1018.4339122549609,MAJ
209.55103244632483,418.4339122549608,MAJ
309.5510324463248,1418.4339122549604,MAJ
59.551032446324825,818.4339122549607,MAJ
359.5510324463248,618.4339122549608,MAJ
34.551032446324825,-270.45497663392814,MAJ
334.5510324463248,129.54502336607186,MAJ
84.55103244632483,1329.5450233660717,MAJ
284.5510324463248,729.545023366072,MAJ
384.5510324463248,1129.5450233660717,MAJ
22.051032446324825,529.5450233660719,MAJ
222.05103244632483,-137.12164330059477,MAJ
122.05103244632483,1062.8783566994052,MAJ
322.0510324463248,462.8783566994052,MAJ
72.05103244632483,262.8783566994052,MAJ
272.0510324463248,1462.878356699405,MAJ
372.0510324463248,62.87835669940523,MAJ
47.051032446324825,1262.8783566994048,MAJ
147.05103244632483,-203.7883099672614,MAJ
347.0510324463248,996.2116900327387,MAJ
97.05103244632483,396.2116900327385,MAJ
297.0510324463248,196.21169003273855,MAJ
197.05103244632483,1396.2116900327385,MAJ
397.0510324463248,796.2116900327386,MAJ
1.7385324463248253,-3.7883099672615117,MAJ
301.7385324463248,-277.86238404133553,MAJ
51.738532446324825,922.1376159586644,MAJ
151.73853244632483,122.13761595866441,MAJ
351.7385324463248,1322.1376159586644,MAJ
26.738532446324825,722.1376159586645,MAJ
326.7385324463248,522.1376159586645,MAJ
76.73853244632483,-144.52905070800216,MAJ
276.7385324463248,1055.4709492919976,MAJ
176.73853244632483,455.47094929199784,MAJ
376.7385324463248,255.47094929199784,MAJ
14.238532446324825,1455.4709492919976,MAJ
314.2385324463248,1255.4709492919976,MAJ
64.23853244632483,655.4709492919977,MAJ
264.2385324463248,-211.1957173746688,MAJ
364.2385324463248,388.80428262533115,MAJ
39.238532446324825,188.80428262533115,MAJ
239.23853244632483,1388.8042826253309,MAJ
139.23853244632483,788.804282625331,MAJ
339.2385324463248,-11.195717374668902,MAJ
89.23853244632483,1188.8042826253309,MAJ
189.23853244632483,-233.41793959689107,MAJ
389.2385324463248,966.5820604031088,MAJ
7.988532446324825,366.5820604031089,MAJ
207.98853244632483,166.58206040310893,MAJ
107.98853244632483,1366.5820604031087,MAJ
307.9885324463248,766.5820604031089,MAJ
57.988532446324825,-33.417939596891074,MAJ
357.9885324463248,-100.0846062635577,MAJ
32.988532446324825,1099.9153937364422,MAJ
232.98853244632483,499.91539373644224,MAJ
332.9885324463248,1499.9153937364422,MAJ
82.98853244632483,899.9153937364422,MAJ
382.9885324463248,699.9153937364422,MAJ
20.488532446324825,-166.75127293022433,MAJ
220.48853244632483,1033.2487270697757,MAJ
120.48853244632483,433.24872706977555,MAJ
320.4885324463248,233.2487270697756,MAJ
70.48853244632483,1433.2487270697752,MAJ
370.4885324463248,1233.2487270697752,MAJ
45.488532446324825,633.2487270697756,MAJ
245.48853244632483,-255.64016181911325,MAJ
345.4885324463248,344.3598381808867,MAJ
95.48853244632483,144.3598381808867,MAJ
295.4885324463248,1344.3598381808865,MAJ
195.48853244632483,744.3598381808868,MAJ
395.4885324463248,-55.64016181911336,MAJ
4.863532446324825,1144.3598381808865,MAJ
104.86353244632483,-122.30682848577999,MAJ
304.8635324463248,1077.69317151422,MAJ
54.863532446324825,477.69317151422,MAJ
154.86353244632483,1477.6931715142198,MAJ
354.8635324463248,877.6931715142199,MAJ
29.863532446324825,77.6931715142199,MAJ
329.8635324463248,-188.97349515244662,MAJ
79.86353244632483,1011.0265048475535,MAJ
279.8635324463248,411.0265048475534,MAJ
379.8635324463248,1411.026504847553,MAJ
17.363532446324825,811.0265048475534,MAJ
317.3635324463248,611.0265048475533,MAJ
67.36353244632483,-285.2697914487429,MAJ
367.3635324463248,114.73020855125702,MAJ
42.363532446324825,1314.730208551257,MAJ
242.36353244632483,714.7302085512571,MAJ
342.3635324463248,1114.730208551257,MAJ
92.36353244632483,514.730208551257,MAJ
292.3635324463248,-151.93645811540966,MAJ
192.36353244632483,1048.0635418845902,MAJ
392.3635324463248,448.06354188459034,MAJ
11.113532446324825,248.06354188459034,MAJ
211.11353244632483,1448.0635418845902,MAJ
311.1135324463248,48.06354188459045,MAJ
61.113532446324825,1248.0635418845902,MAJ
161.11353244632483,-218.6031247820763,MAJ
361.1135324463248,981.3968752179237,MAJ
36.113532446324825,381.3968752179237,MAJ
236.11353244632483,181.3968752179237,MAJ
136.11353244632483,1381.3968752179235,MAJ
336.1135324463248,781.3968752179237,MAJ
86.11353244632483,-18.603124782076293,MAJ
386.1135324463248,-240.82534700429846,MAJ
23.613532446324825,959.1746529957014,MAJ
123.61353244632483,159.17465299570148,MAJ
323.6135324463248,1359.1746529957013,MAJ
73.61353244632483,759.1746529957015,MAJ
373.6135324463248,559.1746529957014,MAJ
48.613532446324825,-107.4920136709652,MAJ
248.61353244632483,1092.5079863290348,MAJ
148.61353244632483,492.5079863290348,MAJ
348.6135324463248,292.5079863290348,MAJ
98.61353244632483,1492.5079863290348,MAJ
398.6135324463248,1292.5079863290348,MAJ
0.9572824463248253,692.5079863290348,MAJ
200.95728244632483,-174.15868033763172,MAJ
100.95728244632483,1025.8413196623683,MAJ
300.9572824463248,425.8413196623681,MAJ
50.957282446324825,225.8413196623681,MAJ
250.95728244632483,1425.8413196623678,MAJ
350.9572824463248,25.841319662368164,MAJ
25.957282446324825,1225.8413196623678,MAJ
125.95728244632483,-263.04756922652075,MAJ
325.9572824463248,936.9524307734791,MAJ
75.95728244632483,336.95243077347925,MAJ
275.9572824463248,136.95243077347936,MAJ
175.95728244632483,1336.9524307734791,MAJ
375.9572824463248,736.9524307734794,MAJ
13.457282446324825,-63.04756922652075,MAJ
313.4572824463248,-129.71423589318726,MAJ
63.457282446324825,1070.2857641068126,MAJ
263.4572824463248,470.28576410681256,MAJ
363.4572824463248,1470.2857641068124,MAJ
38.457282446324825,870.2857641068125,MAJ
338.4572824463248,670.2857641068124,MAJ
88.45728244632483,-196.38090255985412,MAJ
288.4572824463248,1003.6190974401461,MAJ
188.45728244632483,403.6190974401459,MAJ
388.4572824463248,203.61909744014588,MAJ
7.207282446324825,1403.6190974401459,MAJ
307.2072824463248,1203.6190974401457,MAJ
57.207282446324825,603.6190974401459,MAJ
257.2072824463248,-295.1463346586195,MAJ
357.2072824463248,304.85366534138046,MAJ
32.207282446324825,104.85366534138058,MAJ
232.20728244632483,1304.8536653413803,MAJ
132.20728244632483,704.8536653413804,MAJ
332.2072824463248,-95.14633465861948,MAJ
82.20728244632483,1104.8536653413803,MAJ
182.20728244632483,-161.8130013252861,MAJ
382.2072824463248,1038.1869986747138,MAJ
19.707282446324825,438.1869986747138,MAJ
119.70728244632483,1438.1869986747138,MAJ
319.7072824463248,838.1869986747138,MAJ
69.70728244632483,38.18699867471378,MAJ
369.7072824463248,-228.47966799195285,MAJ
44.707282446324825,971.520332008047,MAJ
144.70728244632483,171.52033200804715,MAJ
344.7072824463248,1371.5203320080468,MAJ
94.70728244632483,771.520332008047,MAJ
394.7072824463248,571.5203320080471,MAJ
4.082282446324825,-250.70189021417502,MAJ
304.0822824463248,149.29810978582503,MAJ
54.082282446324825,1349.2981097858246,MAJ
254.08228244632483,749.2981097858249,MAJ
354.0822824463248,1149.2981097858246,MAJ
29.082282446324825,549.2981097858249,MAJ
229.08228244632483,-117.36855688084165,MAJ
129.08228244632483,1082.6314431191581,MAJ
329.0822824463248,482.63144311915823,MAJ
79.08228244632483,282.63144311915823,MAJ
279.0822824463248,1482.6314431191581,MAJ
379.0822824463248,82.63144311915823,MAJ
16.582282446324825,1282.6314431191581,MAJ
116.58228244632483,-184.0352235475084,MAJ
316.5822824463248,1015.9647764524916,MAJ
66.58228244632483,415.9647764524916,MAJ
166.58228244632483,1415.9647764524914,MAJ
366.5822824463248,815.9647764524915,MAJ
41.582282446324825,15.96477645249172,MAJ
341.5822824463248,-272.9241124363973,MAJ
91.58228244632483,927.0758875636025,MAJ
191.58228244632483,127.07588756360269,MAJ
391.5822824463248,1327.0758875636027,MAJ
10.332282446324825,727.0758875636028,MAJ
310.3322824463248,527.0758875636027,MAJ
60.332282446324825,-139.59077910306394,MAJ
260.3322824463248,1060.409220896936,MAJ
160.33228244632483,460.40922089693606,MAJ
360.3322824463248,260.409220896936,MAJ
35.332282446324825,1460.4092208969357,MAJ
335.3322824463248,1260.4092208969357,MAJ
85.33228244632483,660.4092208969358,MAJ
285.3322824463248,-206.25744576973057,MAJ
385.3322824463248,393.7425542302693,MAJ
22.832282446324825,193.74255423026938,MAJ
222.83228244632483,1393.7425542302692,MAJ
122.83228244632483,793.7425542302693,MAJ
322.8322824463248,-6.257445769730566,MAJ
72.83228244632483,1193.742554230269,MAJ
172.83228244632483,-280.3315198438047,MAJ
372.8322824463248,919.6684801561951,MAJ
47.832282446324825,319.6684801561953,MAJ
247.83228244632483,119.66848015619536,MAJ
147.83228244632483,1319.668480156195,MAJ
347.8322824463248,719.6684801561952,MAJ
97.83228244632483,-80.3315198438047,MAJ
397.8322824463248,-146.99818651047133,MAJ
2.5197824463248253,1053.0018134895283,MAJ
202.51978244632483,453.0018134895287,MAJ
302.5197824463248,1453.0018134895286,MAJ
52.519782446324825,853.0018134895286,MAJ
352.5197824463248,653.0018134895284,MAJ
27.519782446324825,-213.66485317713796,MAJ
327.5197824463248,186.335146822862,MAJ
77.51978244632483,1386.3351468228616,MAJ
277.5197824463248,786.3351468228618,MAJ
377.5197824463248,1186.3351468228616,MAJ
15.019782446324825,586.3351468228619,MAJ
215.01978244632483,-235.88707539936024,MAJ
315.0197824463248,364.11292460063976,MAJ
65.01978244632483,164.11292460063976,MAJ
265.0197824463248,1364.1129246006394,MAJ
165.01978244632483,764.1129246006396,MAJ
365.0197824463248,-35.88707539936024,MAJ
40.019782446324825,1164.1129246006394,MAJ
140.01978244632483,-102.55374206602687,MAJ
340.0197824463248,1097.446257933973,MAJ
90.01978244632483,497.4462579339731,MAJ
190.01978244632483,1497.446257933973,MAJ
390.0197824463248,897.4462579339729,MAJ
8.769782446324825,97.44625793397313,MAJ
308.7697824463248,-169.2204087326935,MAJ
58.769782446324825,1030.7795912673064,MAJ
258.7697824463248,430.7795912673064,MAJ
358.7697824463248,1430.779591267306,MAJ
33.769782446324825,830.7795912673062,MAJ
333.7697824463248,630.7795912673063,MAJ
83.76978244632483,-258.1092976215824,MAJ
383.7697824463248,141.89070237841753,MAJ
21.269782446324825,1341.8907023784172,MAJ
221.26978244632483,741.8907023784175,MAJ
321.2697824463248,1141.8907023784172,MAJ
71.26978244632483,541.8907023784175,MAJ
271.2697824463248,-124.77596428824904,MAJ
171.26978244632483,1075.2240357117507,MAJ
371.2697824463248,475.22403571175084,MAJ
46.269782446324825,275.2240357117509,MAJ
246.26978244632483,1475.2240357117505,MAJ
346.2697824463248,75.22403571175084,MAJ
96.26978244632483,1275.2240357117503,MAJ
196.26978244632483,-191.44263095491578,MAJ
396.2697824463248,1008.5573690450842,MAJ
5.644782446324825,408.5573690450842,MAJ
105.64478244632483,1408.557369045084,MAJ
305.6447824463248,808.5573690450841,MAJ
55.644782446324825,8.557369045084215,MAJ
355.6447824463248,-287.738927251212,MAJ
30.644782446324825,912.2610727487877,MAJ
130.64478244632483,112.26107274878797,MAJ
330.6447824463248,1312.2610727487877,MAJ
80.64478244632483,712.2610727487878,MAJ
380.6447824463248,512.2610727487878,MAJ
18.144782446324825,-154.40559391787872,MAJ
218.14478244632483,1045.5944060821212,MAJ
118.14478244632483,445.59440608212117,MAJ
318.1447824463248,245.59440608212117,MAJ
68.14478244632483,1445.5944060821212,MAJ
368.1447824463248,1245.594406082121,MAJ
43.144782446324825,645.594406082121,MAJ
243.14478244632483,-221.07226058454535,MAJ
343.1447824463248,378.92773941545454,MAJ
93.14478244632483,178.92773941545454,MAJ
293.1447824463248,1378.9277394154542,MAJ
193.14478244632483,778.9277394154544,MAJ
393.1447824463248,-21.072260584545347,MAJ
11.894782446324825,1178.9277394154542,MAJ
111.89478244632483,-243.29448280676752,MAJ
311.8947824463248,956.7055171932321,MAJ
61.894782446324825,356.70551719323225,MAJ
261.8947824463248,156.7055171932323,MAJ
161.89478244632483,1356.705517193232,MAJ
361.8947824463248,756.7055171932323,MAJ
36.894782446324825,-43.29448280676763,MAJ
336.8947824463248,-109.96114947343426,MAJ
86.89478244632483,1090.0388505265655,MAJ
286.8947824463248,490.0388505265656,MAJ
386.8947824463248,1490.0388505265655,MAJ
24.394782446324825,890.0388505265655,MAJ
324.3947824463248,690.0388505265655,MAJ
74.39478244632483,-176.6278161401009,MAJ
274.3947824463248,1023.372183859899,MAJ
174.39478244632483,423.372183859899,MAJ
374.3947824463248,223.37218385989894,MAJ
49.394782446324825,1423.3721838598985,MAJ
349.3947824463248,1223.3721838598985,MAJ
99.39478244632483,623.372183859899,MAJ
299.3947824463248,-265.5167050289899,MAJ
399.3947824463248,334.4832949710101,MAJ
0.5666574463248253,134.4832949710102,MAJ
200.56665744632483,1334.4832949710099,MAJ
100.56665744632483,734.4832949710101,MAJ
300.5666574463248,-65.5167050289898,MAJ
50.566657446324825,1134.4832949710099,MAJ
150.56665744632483,-132.18337169565643,MAJ
350.5666574463248,1067.8166283043433,MAJ
25.566657446324825,467.8166283043434,MAJ
125.56665744632483,1467.816628304343,MAJ
325.5666574463248,867.8166283043433,MAJ
75.56665744632483,67.81662830434357,MAJ
375.5666574463248,-198.85003836232318,MAJ
13.066657446324825,1001.1499616376768,MAJ
213.06665744632483,401.1499616376767,MAJ
313.0666574463248,1401.1499616376766,MAJ
63.066657446324825,801.1499616376767,MAJ
363.0666574463248,601.1499616376766,MAJ
38.066657446324825,-298.4385157285783,MAJ
338.0666574463248,101.56148427142165,MAJ
88.06665744632483,1301.5614842714215,MAJ
288.0666574463248,701.5614842714217,MAJ
388.0666574463248,1101.5614842714215,MAJ
6.816657446324825,501.56148427142165,MAJ
206.81665744632483,-165.10518239524492,MAJ
106.81665744632483,1034.8948176047547,MAJ
306.8166574463248,434.89481760475496,MAJ
56.816657446324825,234.89481760475502,MAJ
256.8166574463248,1434.8948176047547,MAJ
356.8166574463248,34.89481760475496,MAJ
