@relation GENERATED
@attribute A1 numeric
@attribute A2 numeric
@attribute A3 numeric
@attribute LABEL {MIN-SAFE,MIN-BORDER,MIN-RARE,MIN-OUTLIER,MIN-DEFAULT,MAJ}

@data
-2.3215557850573476,0.5595057205146283,-0.12233781379072006,MIN-SAFE
-2.2037046548595898,1.3844636318989338,1.1576621862092815,MIN-SAFE
-3.5393507971008464,1.463031052030772,-0.4423378137907201,MIN-SAFE
-4.349577317210432,3.216066613722421,0.35766218620928125,MIN-SAFE
-3.403858371179041,2.747571997380717,0.8376621862092812,MIN-SAFE
-2.4610493295969778,0.8619539142165902,-0.76233781379072,MIN-SAFE
-2.0289285188718655,2.0011815061282503,0.03766218620928097,MIN-SAFE
-2.8342445752232113,1.549418840370178,1.2536621862092812,MIN-SAFE
-4.065134157288683,1.7327428206778013,-0.34633781379072004,MIN-SAFE
-3.947283027090925,2.557700732062107,0.9336621862092813,MIN-SAFE
-2.690204304981507,0.9863523294253347,-0.6663378137907201,MIN-SAFE
-1.511693003003928,0.7506500690298188,0.13366218620928105,MIN-SAFE
-2.3464718419047133,2.213968268985313,0.6136621862092815,MIN-SAFE
-3.5249831438822925,2.4496705293808287,-0.9863378137907202,MIN-SAFE
-3.616645134036104,3.0651153204135646,-0.18633781379072012,MIN-SAFE
-2.6738360924540405,1.179497237249438,-1.3063378137907202,MIN-SAFE
-3.5380777139042654,1.7294691781723084,1.0936621862092815,MIN-SAFE
-3.164882468278032,1.0420042520187205,0.2936621862092812,MIN-SAFE
-1.986371166300453,0.8063019916232044,0.7736621862092812,MIN-SAFE
-3.2216256050399155,1.6923678964433846,-0.026337813790719977,MIN-SAFE
-2.841064663776322,1.9403463162345003,-1.05033781379072,MIN-SAFE
-1.8196882020624205,1.5475092155753067,-0.25033781379071995,MIN-SAFE
-4.058859675819821,2.8438716477506443,-1.3703378137907203,MIN-SAFE
-3.16842891432565,0.9058752844986251,1.0296621862092814,MIN-SAFE
-2.9327266539301338,2.555791107267236,-0.5703378137907202,MIN-SAFE
-4.445149491468028,2.811135222695711,0.22966218620928114,MIN-SAFE
-3.266638189490448,2.5754329623001957,0.7096621862092816,MIN-SAFE
-2.480963988172062,0.5326800388723916,-0.8903378137907201,MIN-SAFE
-2.363112857974304,1.357637950256697,-0.09033781379072026,MIN-SAFE
-4.428781278940561,3.0042801305198146,-0.4103378137907201,MIN-SAFE
-1.993191254853564,1.1972294674875266,-1.53033781379072,MIN-SAFE
-2.0324749649194835,1.865052538608155,-0.7303378137907199,MIN-SAFE
-3.2109862668970623,2.1007547990036706,1.669662186209281,MIN-SAFE
-2.9076287280546858,1.3434521660662262,0.48566218620928137,MIN-SAFE
-3.77187034950491,1.8934241069890962,-1.11433781379072,MIN-SAFE
-3.6540192193071523,2.718382018373402,-0.31433781379072,MIN-SAFE
-2.6326427575932505,2.325544917714209,0.9656621862092813,MIN-SAFE
-2.552438516208665,2.140584116153839,0.16566218620928108,MIN-SAFE
-3.7309498181862444,2.3762863765493547,-1.75433781379072,MIN-SAFE
-2.4738710960768264,0.8049379739125824,0.6456621862092815,MIN-SAFE
-2.3560199658790686,1.629895885296888,1.4456621862092813,MIN-SAFE
-3.691666108120325,1.7084633054287264,-0.1543378137907201,MIN-SAFE
-4.104145063812478,3.0637513027029426,1.1256621862092815,MIN-SAFE
-3.370849142581984,0.968620099187246,-0.47433781379072015,MIN-SAFE
-2.192337840604405,0.7329178387917303,0.3256621862092812,MIN-SAFE
-2.9387283318568715,2.107847691098906,-0.79433781379072,MIN-SAFE
-1.8869191194437547,1.2151132552490174,-1.19113781379072,MIN-SAFE
-4.126090593201155,2.5114756874243547,1.2088621862092812,MIN-SAFE
-2.869011871091737,0.9401272847875823,-0.3911378137907202,MIN-SAFE
-1.690500569114158,0.7044250243920667,0.8888621862092814,MIN-SAFE
-3.438625667047567,2.138280441798121,0.0888621862092811,MIN-SAFE
-3.3731528169377016,2.9108600730945344,0.5688621862092815,MIN-SAFE
-2.430343775355638,1.0252419899304077,-1.0311378137907201,MIN-SAFE
-3.294585396805863,1.5752139308532778,1.3688621862092814,MIN-SAFE
-3.4351474218854805,1.4015062754055407,1.0488621862092815,MIN-SAFE
-3.1994451614899653,3.0514220981741516,-0.5511378137907204,MIN-SAFE
-2.348298110061713,1.781248806042761,-1.67113781379072,MIN-SAFE
-3.526809412039292,2.016951066438277,0.7288621862092812,MIN-SAFE
-2.269730689929874,0.4456026638015045,-0.8711378137907202,MIN-SAFE
-2.6822096456220272,1.8008906610757205,-0.07113781379072015,MIN-SAFE
-1.6608331839081254,1.4080535604165274,0.5048621862092815,MIN-SAFE
-3.9000046576655256,2.7044159925918647,-1.0951378137907202,MIN-SAFE
-2.896087622647588,2.294119465236707,-0.2951378137907201,MIN-SAFE
-2.3166528991752777,2.3432241028191068,-0.6151378137907202,MIN-SAFE
-2.709489999834471,0.5361734397868183,0.1848621862092812,MIN-SAFE
-2.591638869636713,1.361131351171124,0.6648621862092816,MIN-SAFE
-3.8225284517021847,1.5444553314787473,-0.9351378137907203,MIN-SAFE
-4.235007407394337,2.8997433287529635,-0.1351378137907202,MIN-SAFE
-2.9779286852849194,1.3283949261161911,-1.25513781379072,MIN-SAFE
-1.7994173833073404,1.0926926657206755,-0.45513781379072027,MIN-SAFE
-1.8387010933732597,1.7605157368413034,0.34486218620928133,MIN-SAFE
-3.017212395350839,1.9962179972368193,-1.57513781379072,MIN-SAFE
-3.094142994229931,1.654122355412772,1.6248621862092811,MIN-SAFE
-3.9583846156801554,2.2040942963356422,0.024862186209281045,MIN-SAFE
-3.8405334854823976,3.029052207719948,0.4408621862092814,MIN-SAFE
-3.0548592841640114,0.9862992842921439,-1.15913781379072,MIN-SAFE
-2.819157023768496,2.636215107060754,1.2408621862092812,MIN-SAFE
-1.8763479821864324,0.750597023896628,-0.3591378137907202,MIN-SAFE
-2.515799484926119,1.87891247412331,0.9208621862092814,MIN-SAFE
-3.6943107869036984,2.114614734518826,-0.6791378137907202,MIN-SAFE
-2.319380934596522,1.3682242432663594,-1.7991378137907201,MIN-SAFE
-3.655027076837779,1.4467916633981979,0.6008621862092816,MIN-SAFE
-3.442240313980716,1.1292483403653502,-0.19913781379072026,MIN-SAFE
-3.2065380535852,2.779164163133961,-1.3191378137907201,MIN-SAFE
-2.2637290120031364,0.8935460799698345,1.0808621862092815,MIN-SAFE
-4.188630805233183,2.5041781926725255,-0.5191378137907203,MIN-SAFE
-3.010119503255604,2.26847593227701,0.2808621862092813,MIN-SAFE
-2.6369242576293703,1.5810110061234222,-0.8391378137907202,MIN-SAFE
-1.6679260760033605,1.1357956253763368,-0.03913781379072012,MIN-SAFE
-2.6500188276513432,0.8608096549149017,0.5368621862092815,MIN-SAFE
-2.505160146783266,2.2872993766835963,-1.3831378137907202,MIN-SAFE
-3.683671448760845,2.523001637079112,1.0168621862092815,MIN-SAFE
-2.838344206231248,1.2470085360490668,0.21686218620928122,MIN-SAFE
-4.115064783373626,3.152268474246153,-0.9031378137907202,MIN-SAFE
-3.093688321659724,2.75943137358696,-0.1031378137907204,MIN-SAFE
-2.15087928007766,0.8738132904228333,-1.22313781379072,MIN-SAFE
-2.0854064299677946,1.6463929217192461,-0.42313781379072024,MIN-SAFE
-2.006839009835956,0.3107467794779899,0.37686218620928136,MIN-SAFE
-2.684483008473064,1.9311998196971611,0.8568621862092813,MIN-SAFE
-4.02012915071432,2.009767239829,-0.7431378137907201,MIN-SAFE
-3.9022780205165626,2.834725151213305,0.056862186209281074,MIN-SAFE
-2.933279838890553,2.3895097704662196,0.47286218620928144,MIN-SAFE
-2.088680072473288,2.1734493651036635,-0.32713781379072016,MIN-SAFE
-3.267191374450867,2.409151625499179,-1.4471378137907203,MIN-SAFE
-3.3064750845167867,3.0769746966198075,-0.6471378137907202,MIN-SAFE
-2.3636660429347227,1.1913566134556812,1.7528621862092812,MIN-SAFE
-3.716771611871944,1.2524646068915555,0.15286218620928116,MIN-SAFE
-3.2699194098721116,1.4341517659464322,-0.9671378137907203,MIN-SAFE
-2.091408107894532,1.1984495055509166,-0.16713781379072024,MIN-SAFE
-2.130691817960452,1.8662725766715442,1.1128621862092816,MIN-SAFE
-3.3092031199380307,2.1019748370670603,-0.4871378137907203,MIN-SAFE
-2.8312513141360123,1.5192664710892574,-1.60713781379072,MIN-SAFE
-3.695492935586237,2.069238412012128,0.7928621862092813,MIN-SAFE
-2.791967604070093,0.8514433999686293,-0.007137813790720093,MIN-SAFE
-1.6134563020925141,0.6157411395731134,0.42806218620928105,MIN-SAFE
-2.500613421081192,2.026681059440715,1.2280621862092809,MIN-SAFE
-3.679124723058771,2.262383319836231,-0.3719378137907201,MIN-SAFE
-2.3041948707515956,1.5159928285837638,-0.6919378137907202,MIN-SAFE
-3.100781213754959,2.487173438546769,-1.0119378137907202,MIN-SAFE
-4.082873965402942,2.212187468085334,-0.2119378137907202,MIN-SAFE
-2.9043626634253625,1.9764852076898183,1.0680621862092812,MIN-SAFE
-3.0283518733209203,1.7862047370580214,0.2680621862092809,MIN-SAFE
-1.9022188514312335,1.4981241965746133,0.7480621862092809,MIN-SAFE
-4.141390325188634,2.7944866287499504,-0.8519378137907201,MIN-SAFE
-2.884311603079216,1.223138226113178,1.5480621862092807,MIN-SAFE
-2.275414097057467,2.1855891227282007,-1.0759378137907203,MIN-SAFE
-3.4539253990350463,2.421291383123717,1.324062186209281,MIN-SAFE
-2.6027783476067943,1.1511180909923264,1.0040621862092811,MIN-SAFE
-3.467019969057019,1.7010900319151965,-0.5959378137907201,MIN-SAFE
-4.144663967694127,3.321543072134368,0.20406218620928085,MIN-SAFE
-3.1232875059802256,2.9287059714751744,0.6840621862092813,MIN-SAFE
-2.180478464398162,1.043087888311048,-0.9159378137907201,MIN-SAFE
-2.2954196901465926,1.635253443749165,-0.1159378137907201,MIN-SAFE
-3.4739309921241714,1.8709557041446807,-1.2359378137907202,MIN-SAFE
-3.964977367948163,1.7334627189139629,0.364062186209281,MIN-SAFE
-3.847126237750405,2.5584206302982686,0.844062186209281,MIN-SAFE
-2.720993215860718,2.2703400898148605,1.6440621862092808,MIN-SAFE
-1.7781841742786548,0.38472200665073375,0.04406218620928071,MIN-SAFE
-2.2741410138608864,2.4520272488697374,0.4600621862092811,MIN-SAFE
-3.452652315838465,2.687729509265253,-1.1399378137907201,MIN-SAFE
-2.549126984322321,1.4699344972217545,-1.4599378137907202,MIN-SAFE
-1.5801288026963118,1.024719116474669,-0.6599378137907201,MIN-SAFE
-3.092551640234205,1.2800632319031444,0.1400621862092808,MIN-SAFE
-1.914040338256626,1.0443609715076285,0.6200621862092812,MIN-SAFE
-3.131835350300124,1.9478863030237727,-0.17993781379072016,MIN-SAFE
-3.0412645743148103,1.508126993119176,-0.4999378137907202,MIN-SAFE
-3.0019808642488908,0.8403039219985478,0.7800621862092809,MIN-SAFE
-2.7662786038533755,2.490219744767159,-0.8199378137907201,MIN-SAFE
-3.4668381000289363,2.1432136391848715,0.5560621862092812,MIN-SAFE
-2.2097593779195184,0.5718652365480994,-1.0439378137907203,MIN-SAFE
-2.0919082477217605,1.396823147932405,-0.24393781379072,MIN-SAFE
-3.4275543899630168,1.4753905680642434,-1.36393781379072,MIN-SAFE
-3.335073989182832,2.849502009745046,0.23606218620928088,MIN-SAFE
-4.317166740830815,2.5745160392836106,0.7160621862092813,MIN-SAFE
-3.1386554388532355,2.3388137788880945,1.5160621862092811,MIN-SAFE
-2.765460193227002,1.651348852734507,1.1960621862092813,MIN-SAFE
-4.053092912054357,2.485036477466794,0.396062186209281,MIN-SAFE
-2.5603119295494237,2.563603897598633,0.876062186209281,MIN-SAFE
-1.6175028879673599,0.6779858144345066,-0.72393781379072,MIN-SAFE
-2.4522817268681454,2.14130401439,0.07606218620928074,MIN-SAFE
-2.6225111371537957,1.2639678229178024,1.292062186209281,MIN-SAFE
-3.48675275860402,1.813939763840673,-0.30793781379072005,MIN-SAFE
-3.899231714296173,3.169227761114889,0.9720621862092811,MIN-SAFE
-3.113557512977787,1.126474837687085,-0.6279378137907201,MIN-SAFE
-1.9350462110002078,0.8907725772915692,0.17206218620928082,MIN-SAFE
-2.0267082011540194,1.506217368324305,0.6520621862092812,MIN-SAFE
-3.2052195031315986,1.7419196287198209,-0.9479378137907202,MIN-SAFE
-2.7583673011317664,1.9236067877746974,-1.2679378137907202,MIN-SAFE
-4.094013443373023,2.002174207906536,1.1320621862092812,MIN-SAFE
-1.7369908394178646,1.5307696871155045,-0.4679378137907202,MIN-SAFE
-3.0330299488766097,2.356050921216402,-1.5879378137907199,MIN-SAFE
-2.090220907294546,0.4704328380522753,0.812062186209281,MIN-SAFE
-3.3669414844369236,2.3756927762493616,0.012062186209281123,MIN-SAFE
-3.4062251945028437,3.0435158473699895,0.4152621862092811,MIN-SAFE
-2.4634161529207796,1.1578977642058632,-1.18473781379072,MIN-SAFE
-3.1148710115139413,1.3903263820958858,0.8952621862092811,MIN-SAFE
-4.33266602355744,2.2938517136120296,0.09526218620928084,MIN-SAFE
-3.154154721579861,2.058149453216514,0.5752621862092813,MIN-SAFE
-2.83333775604152,1.3183062469750335,-0.22473781379072033,MIN-SAFE
-3.6975793774917447,1.868278187897904,-1.34473781379072,MIN-SAFE
-3.579728247293987,2.693236099282209,-0.5447378137907204,MIN-SAFE
-2.558351785580085,2.3003989986230162,0.255262186209281,MIN-SAFE
-2.7246596449476965,2.117518324071345,-0.8647378137907202,MIN-SAFE
-3.9031709469252753,2.353220584466861,1.5352621862092808,MIN-SAFE
-2.646092224815858,0.7818721818300887,-0.06473781379072019,MIN-SAFE
-2.5282410946180995,1.6068300932143942,0.5112621862092812,MIN-SAFE
-3.863887236859356,1.6853975133462324,-1.0887378137907202,MIN-SAFE
-4.276366192551508,3.040685510620449,-0.28873781379072017,MIN-SAFE
-3.150233170661822,2.7526049701370408,0.9912621862092812,MIN-SAFE
-2.2074241290797585,0.8669868869729139,-0.6087378137907202,MIN-SAFE
-2.9538146203322255,2.24191673928009,-1.72873781379072,MIN-SAFE
-2.8457844176509477,1.819616856071457,1.4712621862092812,MIN-SAFE
-4.233808839980096,1.845805996115403,-0.12873781379072025,MIN-SAFE
-1.8767862360249379,1.3744014753243716,-1.2487378137907201,MIN-SAFE
-4.1159577097823385,2.6707639074997087,1.1512621862092813,MIN-SAFE
-2.8588789876729206,1.0994155048629364,-0.4487378137907203,MIN-SAFE
-1.6803676856953413,0.8637132444674206,0.35126218620928107,MIN-SAFE
-2.2499814816511714,2.061866401477959,0.831262186209281,MIN-SAFE
-3.4284927836287507,2.297568661873475,-0.7687378137907201,MIN-SAFE
-3.5376142004785267,2.8955540262102466,0.031262186209280785,MIN-SAFE
-3.4590467803466876,1.5599078839689904,0.44726218620928115,MIN-SAFE
-3.483599099137887,1.2701905222328356,-0.3527378137907202,MIN-SAFE
-2.305087797160308,1.03448826183732,0.9272621862092811,MIN-SAFE
-3.4181262490280218,2.0427701535292484,0.12726218620928087,MIN-SAFE
-2.5735264826107564,1.8267097481666925,-0.9927378137907201,MIN-SAFE
-3.909172624852013,1.905277168298531,1.4072621862092811,MIN-SAFE
-1.552150020896855,1.4338726475074992,-0.1927378137907203,MIN-SAFE
-3.7913214946542553,2.7302350796828363,-1.31273781379072,MIN-SAFE
-2.822323313028246,2.285019698935751,-0.5127378137907204,MIN-SAFE
-3.421399891533515,2.569826596913666,0.767262186209281,MIN-SAFE
-2.635725690215129,0.5270736734858619,-0.8327378137907202,MIN-SAFE
-2.5178745600173706,1.3520315848701676,-0.03273781379072016,MIN-SAFE
-1.5546961872900162,0.9009963952244273,0.5432621862092812,MIN-SAFE
-4.324197746937328,2.7276889132896747,-1.0567378137907202,MIN-SAFE
1.0255757602863014,3.268089772637479,0.8118467833856002,MIN-BORDER
0.5568257602863014,0.9841391553535288,1.0118467833855997,MIN-BORDER
-0.0056742397136986256,1.354509525723899,-1.8841532166143997,MIN-BORDER
-1.1218851772136986,1.7248798960942695,0.7158467833856003,MIN-BORDER
-0.9343851772136986,2.0335218714029115,0.3158467833855999,MIN-BORDER
-0.18438517721369863,4.81129964918069,0.9158467833855999,MIN-BORDER
1.3156148227863014,3.144632982514023,-1.0841532166144,MIN-BORDER
-1.2156351772136986,3.515003352884393,1.2358467833856002,MIN-BORDER
1.0343648227863014,2.959447797328837,0.23584678338559983,MIN-BORDER
0.7999898227863014,4.4409292788103185,-0.5641532166144001,MIN-BORDER
-0.3250101772136986,3.679612406382335,-1.9641532166143998,MIN-BORDER
1.1749898227863014,2.0129457397156685,1.0358467833856,MIN-BORDER
-0.8875101772136986,4.23516796193789,0.5558467833856001,MIN-BORDER
-0.9812601772136986,1.272204998974928,0.15584678338559976,MIN-BORDER
-0.4187601772136986,1.6425753693452982,-1.6441532166144,MIN-BORDER
-0.7234476772136986,2.1364025298391254,1.9558467833855997,MIN-BORDER
-0.3484476772136986,1.0252914187280144,-1.3241532166143999,MIN-BORDER
-1.2859476772136986,2.691958085394681,-0.32415321661439983,MIN-BORDER
-0.5359476772136986,4.173439566876162,1.2758467833856002,MIN-BORDER
0.9640523227863014,2.506772900209496,-0.7241532166144002,MIN-BORDER
-0.16094767721369863,3.6178840113206068,-2.1241532166144,MIN-BORDER
-0.6296976772136986,0.654921048357644,-0.12415321661440021,MIN-BORDER
0.8703023227863014,3.988254381690977,-1.5241532166144,MIN-BORDER
-1.0046976772136986,2.3215877150243105,1.4758467833856004,MIN-BORDER
1.2453023227863014,3.4326988261354217,0.47584678338560005,MIN-BORDER
0.3078023227863014,4.543809937246532,1.0758467833856,MIN-BORDER
0.8234273227863014,2.6302296903329525,1.1958467833856001,MIN-BORDER
-0.4890726772136986,1.3339333940366562,1.7958467833856,MIN-BORDER
