@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute D {1,2}
@data
-4.531239947105758,2.882935501329621,1
-5.866886089347013,2.96150292146146,1
-3.5098634853918553,2.490098400670428,1
-5.749034959149256,3.786460832845765,1
-4.797496204219211,3.3237860254027156,1
-4.350644002219378,3.5054731844575926,1
-5.529155304196958,3.7411754448531083,1
-4.7434811028785715,1.6984225214253046,1
-5.568439014262877,4.408998515973737,1
-4.625629972680813,2.52338043280961,1
-5.856519554746285,2.7067044131172335,1
-3.4994969507911264,2.2352998923262017,1
-6.268998510438438,4.061992410391449,1
-5.01191978832902,2.4906440077546774,1
-3.833408486351441,2.2549417473591613,1
-6.229714800372518,3.3941693392708214,1
-3.8726921964173604,2.9227648184797896,1
-5.05120349839494,3.1584670788753053,1
-5.938360617383617,4.569406998742907,1
-4.995551575801554,2.6837889155787806,1
-5.859793197251778,3.2337608565016507,1
-5.741942067054021,4.058718767885956,1
-4.956267865735634,2.0159658444581523,1
-4.720565605340119,3.665881667226763,1
-3.777756563758055,1.7802635840626364,1
-4.424967811695948,2.900819289091112,1
-5.603479113673527,3.1365215494866283,1
-4.346400391564109,1.5651731468498562,1
-5.171358302948415,4.275749141398288,1
-4.228549261366352,2.3901310582341613,1
-5.564195403607608,2.468698478366,1
-6.4738588148215515,4.3211709311620075,1
-5.58342805332738,2.383174567909988,1
-5.347725792931865,4.033090390678598,1
-4.404916751349802,2.147472307514472,1
-6.329818544579847,3.758104420217164,1
-3.9727959406246898,3.286699899426132,1
-5.151307242602268,3.522402159821648,1
1.213203564286232,-5.395715960701294,1
0.713203564286232,-4.729049294034628,1
-0.286796435713768,-5.617938182923516,1
-1.536796435713768,-4.95127151625685,1
0.463203564286232,-5.914234479219813,1
-0.536796435713768,-4.580901145886479,1
1.463203564286232,-5.247567812553146,1
-1.036796435713768,-5.469790034775368,1
0.963203564286232,-4.136456701442035,1
-0.036796435713768005,-4.803123368108702,1
0.056953564286231995,-5.025345590330923,1
1.056953564286232,-4.60559250391117,1
-1.443046435713768,-5.272259170577837,1
0.556953564286232,-5.4944813928000595,1
-0.443046435713768,-4.1611480594667265,1
1.556953564286232,-4.827814726133393,1
0.306953564286232,-4.383370281688949,1
-0.693046435713768,-5.050036948355615,1
-1.193046435713768,-4.457444355763022,1
0.806953564286232,-5.124111022429689,1
-0.193046435713768,-5.346333244651911,1
-1.818046435713768,-4.679666577985245,1
0.181953564286232,-5.568555466874133,1
-0.818046435713768,-4.2352221335408,1
1.181953564286232,-4.901888800207467,1
0.681953564286232,-4.531518429837097,1
-0.318046435713768,-5.198185096503763,1
1.681953564286232,-5.420407318725985,1
0.431953564286232,-4.753740652059319,1
-0.568046435713768,-5.6426295409482075,1
1.431953564286232,-4.309296207614874,1
-1.068046435713768,-4.9759628742815405,1
-0.068046435713768,-4.630283861935862,1
0.119453564286232,-4.185839417491417,1
-0.880546435713768,-4.852506084158084,1
1.119453564286232,-5.741394973046972,1
-1.380546435713768,-4.40806163971364,1
0.619453564286232,-5.074728306380306,1
-0.380546435713768,-5.815469047121047,1
1.619453564286232,-4.482135713787714,1
-1.630546435713768,-5.14880238045438,1
0.369453564286232,-5.371024602676602,1
1.369453564286232,-4.704357936009936,1
-1.130546435713768,-5.5932468248988245,1
0.869453564286232,-4.2599134915654915,1
-0.130546435713768,-4.9265801582321584,1
-1.755546435713768,-4.556209787861787,1
0.244453564286232,-5.222876454528454,1
-0.755546435713768,-5.445098676750677,1
-1.255546435713768,-4.7784320100840105,1
-0.6664784159511328,-2.2987170034663706,2
9.333521584048867,-4.5209392256885925,2
-8.791478415951133,8.81239410764474,2
1.2085215840488672,2.1457274409780758,2
-3.7914784159511328,-6.743161447910813,2
6.208521584048867,6.590171885422517,2
-6.291478415951133,-0.07649478124414855,2
3.7085215840488672,-9.788428937622749,2
-1.2914784159511328,3.544904395710584,2
8.708521584048867,-3.121762270956082,2
-7.541478415951133,-5.343984493178303,2
2.4585215840488672,7.989348840155028,2
-2.5414784159511328,1.3226821734883631,2
7.458521584048867,-7.566206715400527,2
-5.041478415951133,5.767126617932805,2
4.958521584048867,-0.8995400487338601,2
-0.041478415951132774,-8.306947456141266,2
9.958521584048867,5.026385877192066,2
-9.924290915951133,-1.6402807894746008,2
0.07570908404886723,-3.862503011696823,2
-4.924290915951133,9.470830321636509,2
5.075709084048867,2.8041636549698445,2
-7.424290915951133,-6.084725233919044,2
2.5757090840488672,7.2486080994142865,2
-2.4242909159511328,0.5819414327476213,2
7.575709084048867,-9.047688196882008,2
-8.674290915951133,4.2856451364513255,2
1.3257090840488672,-2.3810215302153415,2
-3.6742909159511328,-4.603243752437564,2
6.325709084048867,8.730089580895768,2
-6.174290915951133,2.0634229142291027,2
3.8257090840488672,-6.825465974659784,2
-1.1742909159511328,6.507867358673545,2
8.825709084048867,-0.15879930799311937,2
-9.299290915951133,-9.294601777128921,2
0.7007090840488672,4.038731556204411,2
-4.299290915951133,-2.6279351104622553,2
5.700709084048867,-4.850157332684477,2
-6.799290915951133,8.483176000648855,2
3.2007090840488672,1.8165093339821903,2
-1.7992909159511328,-7.072379554906698,2
8.200709084048867,6.260953778426632,2
-8.049290915951133,-0.40571288824003293,2
1.9507090840488672,-7.81312029564744,2
-3.0492909159511328,5.520213037685893,2
6.950709084048867,-1.1464536289807736,2
-5.549290915951133,-3.3686758512029957,2
4.450709084048867,9.964657482130336,2
-0.5492909159511328,3.2979908154636717,2
9.450709084048867,-5.590898073425217,2
-9.611790915951133,7.742435259908113,2
0.3882090840488672,1.0757685932414485,2
-4.611790915951133,-8.55386103638818,2
-7.111790915951133,-1.8871943697215143,2
2.8882090840488672,-4.109416591943736,2
-2.1117909159511328,9.223916741389594,2
7.888209084048867,2.55725007472293,2
-8.361790915951133,-6.331638814165958,2
1.6382090840488672,7.001694519167372,2
-3.3617909159511328,0.3350278525007089,2
6.638209084048867,-9.541515357375834,2
4.138209084048867,-2.8748486907091686,2
9.138209084048867,8.236262420401943,2
-8.986790915951133,1.5695957537352778,2
1.0132090840488672,-7.319293135153612,2
-3.9867909159511328,6.014040198179719,2
6.013209084048867,-0.6526264684869465,2
-6.486790915951133,-8.060033875894353,2
3.5132090840488672,5.273299457438981,2
-1.4867909159511328,-1.3933672092276872,2
8.513209084048867,-3.6155894314499095,2
-7.736790915951133,9.717743901883422,2
2.2632090840488672,3.051077235216757,2
-2.7367909159511328,-5.83781165367213,2
7.263209084048867,7.4955216796611985,2
-5.236790915951133,0.8288550129945338,2
4.763209084048867,-8.800774616635094,2
-0.23679091595113277,4.53255871669824,2
9.763209084048867,-2.1341079499684277,2
-9.768040915951133,-4.35633017219065,2
0.23195908404886723,8.977003161142683,2
5.231959084048867,-6.5785523944128705,2
-7.268040915951133,6.75478093892046,2
2.7319590840488672,0.0881142722537942,2
-2.2680409159511328,-9.87073346437172,2
7.731959084048867,3.4625998689616133,2
-8.518040915951133,-3.204066797705054,2
-3.5180409159511328,7.9070443134060575,2
6.481959084048867,1.2403776467393923,2
-6.018040915951133,-7.648511242149497,2
3.9819590840488672,5.684822091183834,2
-1.0180409159511328,-0.981844575482832,2
8.981959084048867,-8.389251982890238,2
-9.143040915951133,4.944081350443095,2
0.8569590840488672,-1.7225853162235727,2
-4.143040915951133,-3.9448075384457946,2
5.856959084048867,9.388525794887538,2
-6.643040915951133,2.7218591282208737,2
3.3569590840488672,-6.167029760668015,2
-1.6430409159511328,7.166303572665315,2
8.356959084048867,0.4996369059986505,2
-7.893040915951133,-9.129992723630979,2
2.1069590840488672,4.203340609702355,2
-2.8930409159511328,-2.4633260569643136,2
7.106959084048867,-4.685548279186536,2
-5.393040915951133,8.647785054146798,2
4.606959084048867,1.981118387480132,2
-0.3930409159511328,-6.907770501408756,2
9.606959084048867,6.425562831924574,2
-9.455540915951133,-0.2411038347420913,2
0.5444590840488672,-9.376906303877892,2
-4.455540915951133,3.9564270294554404,2
5.544459084048867,-2.710239637211227,2
-6.955540915951133,-4.932461859433449,2
3.0444590840488672,8.400871473899885,2
-1.9555409159511328,1.7342048072332195,2
8.044459084048867,-7.1546840816556685,2
-8.205540915951133,6.178649251677662,2
1.7944590840488672,-0.48801741498900486,2
-3.2055409159511328,-7.895424822396411,2
6.794459084048867,5.437908510936921,2
-5.705540915951133,-1.2287581557297456,2
4.294459084048867,-3.450980377951968,2
-0.7055409159511328,9.882352955381366,2
9.294459084048867,3.215686288714701,2
-8.830540915951133,-5.6732026001741875,2
1.1694590840488672,7.660130733159143,2
-3.8305409159511328,0.9934640664924776,2
6.169459084048867,-8.636165563137151,2
-6.330540915951133,4.697167770196183,2
3.6694590840488672,-1.9694988964704863,2
-1.3305409159511328,-4.191721118692708,2
8.669459084048867,9.141612214640624,2
-7.580540915951133,2.474945547973959,2
2.4194590840488672,-6.413943340914928,2
-2.5805409159511328,6.919389992418401,2
7.419459084048867,0.25272332575173806,2
-5.080540915951133,-9.623819884124806,2
-0.08054091595113277,-2.9571532174581403,2
9.919459084048867,-5.17937543968036,2
-9.846165915951133,8.153957893652972,2
0.15383408404886723,1.487291226986307,2
-4.846165915951133,-7.401597661902582,2
-7.346165915951133,-0.7349309952359184,2
2.6538340840488672,-8.142338402643324,2
-2.3461659159511328,5.190994930690009,2
7.653834084048867,-1.4756717359766591,2
-8.596165915951133,-3.6978939581988812,2
1.4038340840488672,9.635439375134451,2
-3.5961659159511328,2.968772708467786,2
6.403834084048867,-5.920116180421101,2
-6.096165915951133,7.413217152912228,2
3.9038340840488672,0.746550486245563,2
-1.0961659159511328,-8.883079143384066,2
8.903834084048867,4.45025418994927,2
-9.221165915951133,-2.2164124767174,2
-4.221165915951133,8.894698634393713,2
5.778834084048867,2.2280319677270466,2
-6.721165915951133,-6.660856921161842,2
3.2788340840488672,6.672476412171489,2
-1.7211659159511328,0.005809745504823383,2
8.278834084048867,-9.9896177807869,2
-7.971165915951133,3.3437155525464335,2
2.0288340840488672,-3.322951114120234,2
-2.9711659159511328,-5.5451733363424545,2
7.028834084048867,7.788159996990878,2
-5.471165915951133,1.1214933303242125,2
4.528834084048867,-7.767395558564678,2
-0.4711659159511328,5.5659377747686545,2
9.528834084048867,-1.1007288918980118,2
-9.533665915951133,-8.508136299305418,2
0.4663340840488672,4.825197034027915,2
-4.533665915951133,-1.8414696326387525,2
5.466334084048867,-4.063691854860974,2
-7.033665915951133,9.269641478472359,2
2.9663340840488672,2.602974811805694,2
-2.0336659159511328,-6.285914077083196,2
7.966334084048867,7.047419256250135,2
-8.283665915951133,0.3807525895834707,2
1.7163340840488672,-9.24887704004616,2
-3.2836659159511328,4.084456293287175,2
6.716334084048867,-2.5822103733794934,2
-5.783665915951133,-4.804432595601716,2
4.216334084048867,8.528900737731618,2
-0.7836659159511328,1.862234071064952,2
9.216334084048867,-7.026654817823936,2
-8.908665915951133,6.306678515509394,2
1.0913340840488672,-0.3599881511572711,2
-3.9086659159511328,-9.495790620293073,2
6.091334084048867,3.8375427130402606,2
-6.408665915951133,-2.829123953626407,2
3.5913340840488672,-5.051346175848628,2
-1.4086659159511328,8.281987157484705,2
8.591334084048867,1.6153204908180396,2
-7.658665915951133,-7.27356839807085,2
2.3413340840488672,6.059764935262482,2
-2.6586659159511328,-0.6069017314041847,2
7.341334084048867,-8.014309138811592,2
-5.158665915951133,5.319024194521742,2
4.841334084048867,-1.3476424721449254,2
-0.15866591595113277,-3.5698646943671477,2
9.841334084048867,9.763468638966186,2
-9.689915915951133,3.096801972299521,2
-4.689915915951133,7.541246416743963,2
5.310084084048867,0.8745797500772978,2
-7.189915915951133,-8.755049879552333,2
2.8100840840488672,4.578283453781003,2
-2.1899159159511328,-2.088383212885666,2
7.810084084048867,-4.310605435107888,2
-8.439915915951133,9.022727898225444,2
1.5600840840488672,2.3560612315587792,2
-3.4399159159511328,-6.53282765733011,2
6.560084084048867,6.800505676003221,2
-5.939915915951133,0.13383900933655823,2
4.060084084048867,-9.742704200539986,2
-0.9399159159511328,3.590629132793346,2
9.060084084048867,-3.07603753387332,2
-9.064915915951133,-5.298259756095542,2
0.9350840840488672,8.035073577237792,2
-4.064915915951133,1.3684069105711272,2
5.935084084048867,-7.520481978317765,2
-6.564915915951133,5.812851355015569,2
3.4350840840488672,-0.8538153116510983,2
-1.5649159159511328,-8.261222719058505,2
8.435084084048867,5.07211061427483,2
-7.814915915951133,-1.594556052391839,2
2.1850840840488672,-3.816778274614061,2
-2.8149159159511328,9.516555058719272,2
7.185084084048867,2.8498883920526064,2
-5.314915915951133,-6.039000496836282,2
4.685084084048867,7.294332836497048,2
-0.3149159159511328,0.6276661698303831,2
9.685084084048867,-9.001963459799246,2
-9.377415915951133,4.33136987353409,2
0.6225840840488672,-2.3352967931325797,2
-4.377415915951133,-4.557519015354802,2
5.622584084048867,8.775814317978533,2
-6.877415915951133,2.1091476513118668,2
3.1225840840488672,-6.7797412375770225,2
-1.8774159159511328,6.553592095756309,2
8.122584084048867,-0.11307457091035755,2
-8.127415915951133,-9.825008727288957,2
1.8725840840488672,3.508324606044375,2
-3.1274159159511328,-3.1583420606222914,2
6.872584084048867,-5.380564282844514,2
-5.627415915951133,7.952769050488819,2
4.372584084048867,1.2861023838221541,2
-0.6274159159511328,-7.602786505066735,2
9.372584084048867,5.730546828266596,2
-8.752415915951133,-0.9361198384000691,2
1.2475840840488672,-8.343527245807476,2
-3.7524159159511328,4.9898060875258565,2
6.247584084048867,-1.6768605791408098,2
-6.252415915951133,-3.899082801363032,2
3.7475840840488672,9.434250531970301,2
-1.2524159159511328,2.7675838653036355,2
8.747584084048867,-6.121305023585252,2
-7.502415915951133,7.212028309748078,2
2.4975840840488672,0.5453616430814123,2
-2.5024159159511328,-9.084267986548216,2
7.497584084048867,4.249065346785117,2
-5.002415915951133,-2.4176013198815505,2
4.997584084048867,-4.639823542103772,2
-0.0024159159511327744,8.693509791229559,2
9.997584084048867,2.0268431245628937,2
-9.998753806576133,-6.862045764325995,2
0.0012461934238672256,6.471287569007336,2
-4.998753806576133,-0.19537909765932837,2
5.001246193423867,-9.33118156679513,2
-7.498753806576133,4.002151766538202,2
2.5012461934238672,-2.664514900128464,2
-2.4987538065761328,-4.886737122350686,2
7.501246193423867,8.446596210982646,2
-8.748753806576133,1.7799295443159813,2
1.2512461934238672,-7.108959344572908,2
-3.7487538065761328,6.224373988760423,2
6.251246193423867,-0.44229267790624194,2
-6.248753806576133,-7.849700085313649,2
3.7512461934238672,5.483633248019684,2
-1.2487538065761328,-1.1830334186469826,2
8.751246193423867,-3.4052556408692047,2
-9.373753806576133,9.928077692464129,2
0.6262461934238672,3.2614110257974627,2
-4.373753806576133,-5.627477863091426,2
5.626246193423867,7.705855470241905,2
-6.873753806576133,1.0391888035752395,2
3.1262461934238672,-8.59044082605439,2
-1.8737538065761328,4.742892507278944,2
8.126246193423867,-1.9237741593877233,2
-8.123753806576133,-4.145996381609946,2
1.8762461934238672,9.187336951723386,2
-3.1237538065761328,2.520670285056721,2
6.876246193423867,-6.368218603832167,2
-5.623753806576133,6.965114729501163,2
4.376246193423867,0.29844806283449987,2
-0.6237538065761328,-9.578095147042044,2
9.376246193423867,3.7552381862912876,2
-9.686253806576133,-2.9114284803753776,2
-4.686253806576133,8.199682630735733,2
5.313746193423867,1.5330159640690688,2
-7.186253806576133,-7.355872924819822,2
2.8137461934238672,5.977460408513511,2
-2.1862538065761328,-0.6892062581531555,2
7.813746193423867,-8.096613665560563,2
-8.436253806576133,5.236719667772771,2
1.5637461934238672,-1.4299469988938962,2
-3.4362538065761328,-3.652169221116118,2
6.563746193423867,9.681164112217214,2
4.063746193423867,-5.87439144333834,2
-0.9362538065761328,7.45894188999499,2
9.063746193423867,0.7922752233283248,2
-9.061253806576133,-8.837354406301303,2
0.9387461934238672,4.495978927032032,2
-4.061253806576133,-2.170687739634637,2
5.938746193423867,-4.392909961856859,2
-6.561253806576133,8.940423371476474,2
3.4387461934238672,2.2737567048098084,2
-1.5612538065761328,-6.61513218407908,2
8.438746193423867,6.71820114925425,2
-7.811253806576133,0.051534482587585195,2
2.1887461934238672,-9.907313254037929,2
-2.8112538065761328,3.4260200792954043,2
7.188746193423867,-3.240646587371263,2
-5.311253806576133,-5.462868809593484,2
4.688746193423867,7.870464523739848,2
-0.3112538065761328,1.2037978570731833,2
9.688746193423867,-7.685091031815707,2
-9.842503806576133,5.648242301517625,2
0.15749619342386723,-1.018424365149041,2
-4.842503806576133,-8.425831772556448,2
-7.342503806576133,-1.7591651058897817,2
2.6574961934238672,-3.981387328112004,2
-2.3425038065761328,9.351946005221329,2
7.657496193423867,2.6852793385546647,2
-8.592503806576133,-6.203609550334224,2
1.4074961934238672,7.129723782999107,2
-3.5925038065761328,0.4630571163324415,2
6.407496193423867,-9.166572513297188,2
3.9074961934238672,-2.499905846630522,2
8.907496193423867,8.611205264480589,2
-9.217503806576133,1.944538597813923,2
0.7824961934238672,-6.944350291074965,2
-4.217503806576133,6.388983042258365,2
5.782496193423867,-0.2776836244083003,2
-6.717503806576133,-9.413486093544101,2
3.2824961934238672,3.9198472397892314,2
-1.7175038065761328,-2.746819426877436,2
8.282496193423867,-4.969041649099658,2
-7.967503806576133,8.364291684233676,2
2.0324961934238672,1.6976250175670105,2
-2.9675038065761328,-7.191263871321878,2
7.032496193423867,6.142069462011452,2
-5.467503806576133,-0.5245972046552139,2
4.532496193423867,-7.932004612062621,2
-0.4675038065761328,5.401328721270713,2
9.532496193423867,-1.2653379453959546,2
-9.530003806576133,-3.4875601676181764,2
0.4699961934238672,9.845773165715157,2
5.469996193423867,-5.709782389840397,2
-7.030003806576133,7.623550943492933,2
2.9699961934238672,0.9568842768262686,2
-2.0300038065761328,-8.67274535280336,2
7.969996193423867,4.660587980529973,2
-8.280003806576133,-2.0060786861366955,2
1.7199961934238672,-4.228300908358918,2
-3.2800038065761328,9.105032424974414,2
6.719996193423867,2.43836575830775,2
-5.780003806576133,-6.450523130581138,2
4.219996193423867,6.882810202752192,2
-0.7800038065761328,0.21614353608552905,2
9.219996193423867,-9.660399673791014,2
-8.905003806576133,3.6729336595423168,2
1.0949961934238672,-2.9937330071243498,2
-3.9050038065761328,-5.215955229346569,2
6.094996193423867,8.117378103986763,2
-6.405003806576133,1.450711437320098,2
3.5949961934238672,-7.438177451568793,2
-1.4050038065761328,5.8951558817645395,2
8.594996193423867,-0.7715107849021274,2
-7.655003806576133,-8.178918192309535,2
2.3449961934238672,5.154415141023801,2
-2.6550038065761328,-1.5122515256428681,2
7.344996193423867,-3.7344737478650902,2
-5.155003806576133,9.598859585468242,2
4.844996193423867,2.932192918801577,2
9.844996193423867,7.376637363246019,2
-9.920628806576133,0.709970696579354,2
0.07937119342386723,-8.919658933050274,2
-4.920628806576133,4.41367440028306,2
5.079371193423867,-2.252992266383609,2
-7.420628806576133,-4.475214488605831,2
2.5793711934238672,8.858118844727503,2
-2.4206288065761328,2.1914521780608376,2
7.579371193423867,-6.69743671082805,2
-8.670628806576133,6.63589662250528,2
1.3293711934238672,-0.030770044161386734,2
-3.6706288065761328,-9.934748096287585,2
6.329371193423867,3.398585237045748,2
-6.170628806576133,-3.2680814296209193,2
3.8293711934238672,-5.49030365184314,2
-1.1706288065761328,7.843029681490192,2
8.829371193423867,1.1763630148235271,2
-9.295628806576133,-7.7125258740653635,2
0.7043711934238672,5.620807459267969,2
-4.295628806576133,-1.0458592073986972,2
5.704371193423867,-8.453266614806106,2
-6.795628806576133,4.88006671852723,2
3.2043711934238672,-1.786599948139438,2
-1.7956288065761328,-4.00882217036166,2
8.204371193423867,9.324511162971675,2
-8.045628806576133,2.6578444963050085,2
1.9543711934238672,-6.2310443925838825,2
-3.0456288065761328,7.1022889407494505,2
6.954371193423867,0.4356222740827853,2
-5.545628806576133,-9.194007355546844,2
-0.5456288065761328,-2.5273406888801784,2
9.454371193423867,-4.749562911102401,2
-9.608128806576133,8.583770422230932,2
0.3918711934238672,1.9171037555642667,2
-4.608128806576133,-6.971785133324621,2
-7.108128806576133,-0.3051184666579565,2
2.8918711934238672,-9.44092093579376,2
-2.1081288065761328,3.8924123975395752,2
7.891871193423867,-2.774254269127092,2
-8.358128806576133,-4.996476491349315,2
1.6418711934238672,8.33685684198402,2
-3.3581288065761328,1.6701901753173543,2
6.641871193423867,-7.218698713571536,2
-5.858128806576133,6.114634619761796,2
4.141871193423867,-0.5520320469048701,2
-0.8581288065761328,-7.959439454312278,2
9.141871193423867,5.373893879021057,2
-8.983128806576133,-1.2927727876456108,2
1.0168711934238672,-3.5149950098678326,2
-3.9831288065761328,9.8183383234655,2
6.016871193423867,3.1516716567988357,2
-6.483128806576133,-5.737217232090055,2
3.5168711934238672,7.596116101243277,2
-1.4831288065761328,0.9294494345766124,2
8.516871193423867,-8.700180195053019,2
-7.733128806576133,4.633153138280317,2
2.2668711934238672,-2.0335135283863517,2
-2.7331288065761328,-4.255735750608574,2
7.266871193423867,9.07759758272476,2
4.766871193423867,-6.4779579728307946,2
-0.23312880657613277,6.855375360502536,2
9.766871193423867,0.18870869383587285,2
-9.764378806576133,-9.687834516040672,2
0.23562119342386723,3.6454988172926606,2
-4.764378806576133,-3.021167849374006,2
5.235621193423867,-5.243390071596227,2
-7.264378806576133,8.089943261737107,2
2.7356211934238672,1.4232765950704418,2
-2.2643788065761328,-7.465612293818449,2
7.735621193423867,5.867721039514883,2
-8.514378806576133,-0.7989456271517836,2
1.4856211934238672,-8.206353034559191,2
-3.5143788065761328,5.126980298774145,2
6.485621193423867,-1.5396863678925243,2
-6.014378806576133,-3.7619085901147464,2
3.9856211934238672,9.571424743218586,2
-1.0143788065761328,2.904758076551921,2
8.985621193423867,-5.984130812336968,2
-9.139378806576133,7.3492025209963625,2
0.8606211934238672,0.6825358543296978,2
-4.139378806576133,-8.947093775299932,2
5.860621193423867,4.386239558033404,2
-6.639378806576133,-2.280427108633265,2
3.3606211934238672,-4.502649330855487,2
-1.6393788065761328,8.830684002477847,2
8.360621193423867,2.1640173358111814,2
-7.889378806576133,-6.724871553077709,2
2.1106211934238672,6.608461780255624,2
-2.8893788065761328,-0.05820488641104293,2
7.110621193423867,-9.770139042789642,2
4.610621193423867,-3.1034723761229763,2
9.610621193423867,8.007638734988134,2
-9.451878806576133,1.3409720683214688,2
0.5481211934238672,-7.547916820567422,2
-4.451878806576133,5.785416512765911,2
5.548121193423867,-0.8812501539007545,2
-6.951878806576133,-8.288657561308163,2
3.0481211934238672,5.044675772025171,2
-1.9518788065761328,-1.6219908946414952,2
8.048121193423867,-3.8442131168637173,2
-8.201878806576133,9.489120216469615,2
1.7981211934238672,2.82245354980295,2
-3.2018788065761328,-6.066435339085939,2
6.798121193423867,7.266897994247392,2
-5.701878806576133,0.600231327580727,2
4.298121193423867,-9.029398302048904,2
-0.7018788065761328,4.303935031284432,2
9.298121193423867,-2.362731635382236,2
-8.826878806576133,-4.584953857604458,2
1.1731211934238672,8.748379475728873,2
6.173121193423867,-6.8071760798266805,2
-6.326878806576133,6.52615725350665,2
3.6731211934238672,-0.14050941316001375,2
-1.3268788065761328,-9.276311882295817,2
8.673121193423867,4.057021451037517,2
-7.576878806576133,-2.6096452156291496,2
2.4231211934238672,-4.831867437851372,2
-2.5768788065761328,8.50146589548196,2
7.423121193423867,1.834799228815296,2
-5.076878806576133,-7.054089660073593,2
4.923121193423867,6.279243673259738,2
-0.07687880657613277,-0.3874229934069273,2
9.923121193423867,-7.794830400814336,2
-9.959691306576133,5.538502932518998,2
0.040308693423867226,-1.128163734147668,2
-4.959691306576133,-3.35038595636989,2
5.040308693423867,9.982947376963443,2
-7.459691306576133,3.3162807102967773,2
2.5403086934238672,-5.572608178592112,2
-2.4596913065761328,7.76072515474122,2
7.540308693423867,1.094058488074554,2
-8.709691306576133,-8.535571141555076,2
1.2903086934238672,4.797762191778259,2
-3.7096913065761328,-1.8689044748884087,2
6.290308693423867,-4.091126697110631,2
-6.209691306576133,9.2422066362227,2
3.7903086934238672,2.5755399695560355,2
-1.2096913065761328,-6.313348919332853,2
8.790308693423867,7.0199844140004775,2
-9.334691306576133,0.3533177473338145,2
0.6653086934238672,-9.52322546254273,2
-4.334691306576133,3.810107870790602,2
5.665308693423867,-2.856558795876063,2
-6.834691306576133,-5.078781018098285,2
3.1653086934238672,8.254552315235049,2
-1.8346913065761328,1.5878856485683834,2
8.165308693423867,-7.301003240320507,2
-8.084691306576133,6.032330093012826,2
1.9153086934238672,-0.6343365736538409,2
-3.0846913065761328,-8.041743981061249,2
6.915308693423867,5.291589352272085,2
-5.584691306576133,-1.3750773143945816,2
4.415308693423867,-3.597299536616804,2
-0.5846913065761328,9.736033796716528,2
9.415308693423867,3.0693671300498626,2
-9.647191306576133,-5.819521758839025,2
0.3528086934238672,7.513811574494305,2
-4.647191306576133,0.8471449078276394,2
5.352808693423867,-8.782484721801989,2
-7.147191306576133,4.550848611531347,2
2.8528086934238672,-2.115818055135322,2
-2.1471913065761328,-4.338040277357544,2
7.852808693423867,8.995293055975788,2
-8.397191306576133,2.328626389309123,2
1.6028086934238672,-6.560262499579767,2
-3.3971913065761328,6.773070833753565,2
6.602808693423867,0.10640416708689981,2
-5.897191306576133,-9.852443569538615,2
-0.8971913065761328,-3.1857769028719485,2
9.102808693423867,-5.40799912509417,2
-9.022191306576133,7.925334208239163,2
0.9778086934238672,1.258667541572498,2
-4.022191306576133,-7.630221347316393,2
