@relation GENERATED
@attribute X numeric
@attribute Y numeric
@attribute LABEL {MIN-SAFE,MIN-BORDER,MIN-RARE,MIN-OUTLIER,MIN-DEFAULT,MAJ}

@data
246.8742398545146,-3.0985863355650567,MIN-SAFE
196.8742398545146,-94.45661102692308,MIN-SAFE
296.8742398545146,38.87672230641026,MIN-SAFE
106.2492398545146,-27.789944360256413,MIN-SAFE
206.2492398545146,-50.01216658247864,MIN-SAFE
156.2492398545146,83.3211667508547,MIN-SAFE
256.2492398545146,16.65450008418805,MIN-SAFE
131.2492398545146,-72.23438880470086,MIN-SAFE
231.2492398545146,61.09894452863247,MIN-SAFE
181.2492398545146,-5.567722138034192,MIN-SAFE
281.2492398545146,-79.64179621210828,MIN-SAFE
118.7492398545146,53.691537121225075,MIN-SAFE
218.7492398545146,-12.9751295454416,MIN-SAFE
168.7492398545146,-35.19735176766382,MIN-SAFE
268.7492398545146,98.13598156566951,MIN-SAFE
143.7492398545146,31.469314899002864,MIN-SAFE
243.7492398545146,-57.41957398988604,MIN-SAFE
193.7492398545146,75.91375934344728,MIN-SAFE
293.7492398545146,9.247092676780632,MIN-SAFE
112.4992398545146,-87.04920361951568,MIN-SAFE
212.4992398545146,46.28412971381768,MIN-SAFE
162.4992398545146,-20.382536952849005,MIN-SAFE
262.4992398545146,-42.60475917507123,MIN-SAFE
137.4992398545146,90.72857415826209,MIN-SAFE
237.4992398545146,24.06190749159545,MIN-SAFE
187.4992398545146,-64.82698139729347,MIN-SAFE
287.4992398545146,68.50635193603986,MIN-SAFE
124.9992398545146,1.8396852693732368,MIN-SAFE
224.9992398545146,-96.92574682939222,MIN-SAFE
174.9992398545146,36.40758650394111,MIN-SAFE
274.9992398545146,-30.25908016272555,MIN-SAFE
149.9992398545146,-52.48130238494777,MIN-SAFE
249.9992398545146,80.85203094838558,MIN-SAFE
199.9992398545146,14.185364281718925,MIN-SAFE
299.9992398545146,-74.70352460717,MIN-SAFE
100.00038426369429,58.62980872616335,MIN-SAFE
200.0003842636943,-8.036857940503328,MIN-SAFE
150.0003842636943,-82.11093201457741,MIN-SAFE
250.0003842636943,51.22240131875595,MIN-SAFE
95.30249005183578,292.3568687721682,MIN-BORDER
235.30249005183578,188.65316506846446,MIN-BORDER
305.3024900518358,281.9864984017978,MIN-BORDER
77.80249005183578,250.8753872906867,MIN-BORDER
217.80249005183578,437.54205395735335,MIN-BORDER
112.80249005183578,406.4309428462422,MIN-BORDER
182.80249005183578,178.2827946980941,MIN-BORDER
322.8024900518358,364.94946136476074,MIN-BORDER
191.60686787217855,385.8055717509217,MIN-SAFE
291.60686787217855,319.138905084255,MIN-SAFE
110.35686787217855,230.25001619536613,MIN-SAFE
210.35686787217855,363.5833495286994,MIN-SAFE
160.35686787217855,296.9166828620328,MIN-SAFE
260.35686787217855,205.5586581706748,MIN-SAFE
135.35686787217855,338.8919915040081,MIN-SAFE
235.35686787217855,272.2253248373414,MIN-SAFE
185.35686787217855,250.00310261511922,MIN-SAFE
285.35686787217855,383.3364359484525,MIN-SAFE
122.85686787217855,316.6697692817859,MIN-SAFE
222.85686787217855,227.780880392897,MIN-SAFE
172.85686787217855,361.1142137262303,MIN-SAFE
272.85686787217855,294.44754705956365,MIN-SAFE
147.85686787217855,220.3734729854896,MIN-SAFE
247.85686787217855,353.7068063188229,MIN-SAFE
197.85686787217855,287.04013965215626,MIN-SAFE
297.85686787217855,264.817917429934,MIN-SAFE
102.54436787217855,398.15125076326734,MIN-SAFE
202.54436787217855,331.4845840966007,MIN-SAFE
152.54436787217855,242.5956952077118,MIN-SAFE
252.54436787217855,375.9290285410451,MIN-SAFE
127.54436787217855,309.2623618743785,MIN-SAFE
227.54436787217855,212.96606557808218,MIN-SAFE
177.54436787217855,346.2993989114155,MIN-SAFE
277.54436787217855,279.63273224474887,MIN-SAFE
115.04436787217855,257.41051002252664,MIN-SAFE
215.04436787217855,390.7438433558599,MIN-SAFE
165.04436787217855,324.07717668919327,MIN-SAFE
265.04436787217855,235.1882878003044,MIN-SAFE
140.04436787217855,368.5216211336377,MIN-SAFE
240.04436787217855,301.85495446697104,MIN-SAFE
190.04436787217855,203.08952236820565,MIN-SAFE
290.04436787217855,336.42285570153894,MIN-SAFE
108.79436787217855,269.7561890348723,MIN-SAFE
208.79436787217855,247.53396681265008,MIN-SAFE
158.79436787217855,380.8673001459834,MIN-SAFE
258.79436787217855,314.20063347931676,MIN-SAFE
133.79436787217855,225.31174459042785,MIN-SAFE
233.79436787217855,358.64507792376116,MIN-SAFE
183.79436787217855,291.97841125709454,MIN-SAFE
283.79436787217855,217.90433718302046,MIN-SAFE
121.29436787217855,351.2376705163538,MIN-SAFE
221.29436787217855,284.57100384968714,MIN-SAFE
171.29436787217855,262.3487816274649,MIN-SAFE
271.29436787217855,395.6821149607982,MIN-SAFE
146.29436787217855,329.01544829413155,MIN-SAFE
246.29436787217855,240.1265594052427,MIN-SAFE
196.29436787217855,373.45989273857595,MIN-SAFE
296.29436787217855,306.7932260719093,MIN-SAFE
105.66936787217855,210.49692977561304,MIN-SAFE
205.66936787217855,343.8302631089464,MIN-SAFE
155.66936787217855,277.1635964422797,MIN-SAFE
255.66936787217855,254.9413742200575,MIN-SAFE
130.66936787217855,388.2747075533908,MIN-SAFE
230.66936787217855,321.60804088672415,MIN-SAFE
180.66936787217855,232.71915199783524,MIN-SAFE
280.66936787217855,366.05248533116855,MIN-SAFE
118.16936787217855,299.3858186645019,MIN-SAFE
218.16936787217855,202.26647710071592,MIN-SAFE
168.16936787217855,335.59981043404923,MIN-SAFE
268.16936787217855,268.9331437673826,MIN-SAFE
143.16936787217855,246.71092154516037,MIN-SAFE
243.16936787217855,380.0442548784937,MIN-SAFE
193.16936787217855,313.377588211827,MIN-SAFE
293.16936787217855,224.48869932293815,MIN-SAFE
111.91936787217855,357.82203265627146,MIN-SAFE
77.00793892145157,627.339824404589,MIN-BORDER
112.00793892145157,468.3274787255766,MIN-BORDER
322.00793892145157,530.5497009477989,MIN-BORDER
94.50793892145157,717.2163676144655,MIN-BORDER
164.50793892145157,499.43858983668775,MIN-BORDER
304.50793892145157,686.1052565033544,MIN-BORDER
269.50793892145157,489.0682194663174,MIN-BORDER
339.50793892145157,582.4015527996507,MIN-BORDER
231.23435825109482,535.4468124167795,MIN-SAFE
181.23435825109482,668.7801457501128,MIN-SAFE
281.2343582510948,602.1134790834461,MIN-SAFE
118.73435825109482,503.34804698468076,MIN-SAFE
218.73435825109482,636.681380318014,MIN-SAFE
168.73435825109482,570.0147136513474,MIN-SAFE
268.7343582510948,547.7924914291252,MIN-SAFE
143.73435825109482,681.1258247624585,MIN-SAFE
243.73435825109482,614.4591580957918,MIN-SAFE
193.73435825109482,525.570269206903,MIN-SAFE
293.7343582510948,658.9036025402363,MIN-SAFE
112.48435825109482,592.2369358735697,MIN-SAFE
212.48435825109482,518.1628617994955,MIN-SAFE
162.48435825109482,651.4961951328289,MIN-SAFE
262.4843582510948,584.8295284661623,MIN-SAFE
137.48435825109482,562.60730624394,MIN-SAFE
237.48435825109482,695.9406395772733,MIN-SAFE
187.48435825109482,629.2739729106066,MIN-SAFE
287.4843582510948,540.3850840217178,MIN-SAFE
124.98435825109482,673.7184173550511,MIN-SAFE
224.98435825109482,607.0517506883845,MIN-SAFE
174.98435825109482,510.75545439208815,MIN-SAFE
274.9843582510948,644.0887877254215,MIN-SAFE
149.98435825109482,577.4221210587549,MIN-SAFE
249.98435825109482,555.1998988365326,MIN-SAFE
199.98435825109482,688.5332321698659,MIN-SAFE
299.9843582510948,621.8665655031992,MIN-SAFE
100.02097934484482,532.9776766143104,MIN-SAFE
200.02097934484482,666.3110099476437,MIN-SAFE
150.02097934484482,599.6443432809771,MIN-SAFE
250.02097934484482,500.60456275971507,MIN-SAFE
125.02097934484482,633.9378960930484,MIN-SAFE
225.02097934484482,567.2712294263818,MIN-SAFE
175.02097934484482,545.0490072041595,MIN-SAFE
275.0209793448448,678.3823405374928,MIN-SAFE
112.52097934484482,611.7156738708261,MIN-SAFE
212.52097934484482,522.8267849819373,MIN-SAFE
162.52097934484482,656.1601183152706,MIN-SAFE
262.5209793448448,589.4934516486039,MIN-SAFE
137.52097934484482,515.4193775745299,MIN-SAFE
237.52097934484482,648.7527109078632,MIN-SAFE
187.52097934484482,582.0860442411965,MIN-SAFE
287.5209793448448,559.8638220189744,MIN-SAFE
106.27097934484482,693.1971553523076,MIN-SAFE
206.27097934484482,626.530488685641,MIN-SAFE
156.27097934484482,537.6415997967521,MIN-SAFE
256.2709793448448,670.9749331300854,MIN-SAFE
131.27097934484482,604.3082664634187,MIN-SAFE
231.27097934484482,508.01197016712246,MIN-SAFE
181.27097934484482,641.3453035004558,MIN-SAFE
281.2709793448448,574.6786368337891,MIN-SAFE
118.77097934484482,552.456414611567,MIN-SAFE
218.77097934484482,685.7897479449002,MIN-SAFE
168.77097934484482,619.1230812782336,MIN-SAFE
268.7709793448448,530.2341923893447,MIN-SAFE
143.77097934484482,663.5675257226779,MIN-SAFE
243.77097934484482,596.9008590560113,MIN-SAFE
193.77097934484482,505.54283436465334,MIN-SAFE
293.7709793448448,638.8761676979866,MIN-SAFE
103.14597934484482,572.20950103132,MIN-SAFE
203.14597934484482,549.9872788090978,MIN-SAFE
153.14597934484482,683.3206121424311,MIN-SAFE
253.14597934484482,616.6539454757644,MIN-SAFE
128.14597934484482,527.7650565868755,MIN-SAFE
228.14597934484482,661.0983899202089,MIN-SAFE
178.14597934484482,594.4317232535423,MIN-SAFE
278.1459793448448,520.3576491794681,MIN-SAFE
310.43298156931996,881.1525549669338,MIN-BORDER
82.93298156931996,850.0414438558228,MIN-BORDER
222.93298156931996,1036.7081105224893,MIN-BORDER
117.93298156931996,1005.5969994113783,MIN-BORDER
187.93298156931996,777.4488512632302,MIN-BORDER
327.93298156931996,964.1155179298968,MIN-BORDER
74.18298156931996,870.7821845965634,MIN-BORDER
144.18298156931996,1026.337740152119,MIN-BORDER
319.18298156931996,763.621690769403,MIN-BORDER
91.68298156931996,950.2883574360696,MIN-BORDER
301.68298156931996,1012.5105796582919,MIN-BORDER
266.68298156931996,794.7328018805141,MIN-BORDER
336.68298156931996,888.0661352138475,MIN-BORDER
63.24548156931996,784.3624315101438,MIN-BORDER
98.24548156931996,1033.2513203990325,MIN-BORDER
308.24548156931996,1002.1402092879215,MIN-BORDER
80.74548156931996,908.8068759545881,MIN-BORDER
210.80757463350892,876.0449544640486,MIN-SAFE
160.80757463350892,853.8227322418264,MIN-SAFE
260.8075746335089,987.1560655751597,MIN-SAFE
135.80757463350892,920.4893989084931,MIN-SAFE
235.80757463350892,831.6005100196041,MIN-SAFE
185.80757463350892,964.9338433529374,MIN-SAFE
285.8075746335089,898.2671766862708,MIN-SAFE
123.30757463350892,806.9091519949128,MIN-SAFE
223.30757463350892,940.2424853282462,MIN-SAFE
173.30757463350892,873.5758186615794,MIN-SAFE
273.3075746335089,851.3535964393573,MIN-SAFE
148.30757463350892,984.6869297726905,MIN-SAFE
248.30757463350892,918.0202631060239,MIN-SAFE
198.30757463350892,829.1313742171351,MIN-SAFE
298.3075746335089,962.4647075504683,MIN-SAFE
102.99507463350892,895.7980408838017,MIN-SAFE
202.99507463350892,821.7239668097276,MIN-SAFE
152.99507463350892,955.057300143061,MIN-SAFE
252.99507463350892,888.3906334763943,MIN-SAFE
127.99507463350892,866.168411254172,MIN-SAFE
227.99507463350892,999.5017445875054,MIN-SAFE
177.99507463350892,932.8350779208388,MIN-SAFE
277.9950746335089,843.9461890319499,MIN-SAFE
115.49507463350892,977.2795223652831,MIN-SAFE
215.49507463350892,910.6128556986165,MIN-SAFE
165.49507463350892,814.3165594023202,MIN-SAFE
265.4950746335089,947.6498927356536,MIN-SAFE
140.49507463350892,880.9832260689868,MIN-SAFE
240.49507463350892,858.7610038467647,MIN-SAFE
190.49507463350892,992.0943371800979,MIN-SAFE
290.4950746335089,925.4276705134313,MIN-SAFE
109.24507463350892,836.5387816245425,MIN-SAFE
209.24507463350892,969.8721149578757,MIN-SAFE
159.24507463350892,903.2054482912091,MIN-SAFE
259.2450746335089,804.4400161924436,MIN-SAFE
134.24507463350892,937.773349525777,MIN-SAFE
234.24507463350892,871.1066828591104,MIN-SAFE
184.24507463350892,848.8844606368881,MIN-SAFE
284.2450746335089,982.2177939702215,MIN-SAFE
121.74507463350892,915.5511273035548,MIN-SAFE
221.74507463350892,826.6622384146659,MIN-SAFE
171.74507463350892,959.9955717479992,MIN-SAFE
271.7450746335089,893.3289050813326,MIN-SAFE
146.74507463350892,819.2548310072585,MIN-SAFE
246.74507463350892,952.5881643405918,MIN-SAFE
196.74507463350892,885.9214976739252,MIN-SAFE
296.7450746335089,863.6992754517029,MIN-SAFE
106.12007463350892,997.0326087850362,MIN-SAFE
206.12007463350892,930.3659421183696,MIN-SAFE
156.12007463350892,841.4770532294807,MIN-SAFE
256.1200746335089,974.810386562814,MIN-SAFE
131.12007463350892,908.1437198961473,MIN-SAFE
231.12007463350892,811.847423599851,MIN-SAFE
181.12007463350892,945.1807569331844,MIN-SAFE
281.1200746335089,878.5140902665178,MIN-SAFE
118.62007463350892,856.2918680442955,MIN-SAFE
218.62007463350892,989.6252013776289,MIN-SAFE
168.62007463350892,922.9585347109622,MIN-SAFE
268.6200746335089,834.0696458220733,MIN-SAFE
143.62007463350892,967.4029791554066,MIN-SAFE
243.62007463350892,900.7363124887399,MIN-SAFE
193.62007463350892,801.1478351224848,MIN-SAFE
293.6200746335089,934.4811684558182,MIN-SAFE
112.37007463350892,867.8145017891514,MIN-SAFE
212.37007463350892,845.5922795669293,MIN-SAFE
162.37007463350892,978.9256129002626,MIN-SAFE
262.3700746335089,912.2589462335959,MIN-SAFE
137.37007463350892,823.370057344707,MIN-SAFE
237.37007463350892,956.7033906780404,MIN-SAFE
187.37007463350892,890.0367240113737,MIN-SAFE
287.3700746335089,815.9626499372996,MIN-SAFE
124.87007463350892,949.295983270633,MIN-SAFE
224.87007463350892,882.6293166039662,MIN-SAFE
174.87007463350892,860.4070943817441,MIN-SAFE
274.8700746335089,993.7404277150774,MIN-SAFE
149.87007463350892,927.0737610484108,MIN-SAFE
249.87007463350892,838.1848721595219,MIN-SAFE
199.87007463350892,971.5182054928551,MIN-SAFE
299.8700746335089,904.8515388261885,MIN-SAFE
100.16304338350892,808.5552425298922,MIN-SAFE
200.16304338350892,941.8885758632256,MIN-SAFE
150.16304338350892,875.2219091965588,MIN-SAFE
250.16304338350892,852.9996869743367,MIN-SAFE
125.16304338350892,986.33302030767,MIN-SAFE
225.16304338350892,919.6663536410033,MIN-SAFE
175.16304338350892,830.7774647521145,MIN-SAFE
275.1630433835089,964.1107980854478,MIN-SAFE
112.66304338350892,897.4441314187811,MIN-SAFE
212.66304338350892,806.086106727423,MIN-SAFE
162.66304338350892,939.4194400607564,MIN-SAFE
262.6630433835089,872.7527733940898,MIN-SAFE
137.66304338350892,850.5305511718675,MIN-SAFE
237.66304338350892,983.8638845052009,MIN-SAFE
187.66304338350892,917.1972178385342,MIN-SAFE
287.6630433835089,828.3083289496453,MIN-SAFE
106.41304338350892,961.6416622829786,MIN-SAFE
206.41304338350892,894.974995616312,MIN-SAFE
156.41304338350892,820.9009215422379,MIN-SAFE
256.4130433835089,954.2342548755712,MIN-SAFE
131.41304338350892,887.5675882089046,MIN-SAFE
231.41304338350892,865.3453659866823,MIN-SAFE
181.41304338350892,998.6786993200157,MIN-SAFE
281.4130433835089,932.012032653349,MIN-SAFE
118.91304338350892,843.1231437644601,MIN-SAFE
218.91304338350892,976.4564770977935,MIN-SAFE
168.91304338350892,909.7898104311267,MIN-SAFE
268.9130433835089,813.4935141348305,MIN-SAFE
143.91304338350892,946.8268474681638,MIN-SAFE
243.91304338350892,880.1601808014972,MIN-SAFE
193.91304338350892,857.9379585792749,MIN-SAFE
293.9130433835089,991.2712919126083,MIN-SAFE
103.28804338350892,924.6046252459416,MIN-SAFE
203.28804338350892,835.7157363570527,MIN-SAFE
153.28804338350892,969.049069690386,MIN-SAFE
253.28804338350892,902.3824030237193,MIN-SAFE
128.28804338350892,803.616970924954,MIN-SAFE
228.28804338350892,936.9503042582872,MIN-SAFE
178.28804338350892,870.2836375916206,MIN-SAFE
278.2880433835089,848.0614153693984,MIN-SAFE
115.78804338350892,981.3947487027317,MIN-SAFE
215.78804338350892,914.7280820360651,MIN-SAFE
165.78804338350892,825.8391931471762,MIN-SAFE
265.7880433835089,959.1725264805095,MIN-SAFE
140.78804338350892,892.5058598138428,MIN-SAFE
240.78804338350892,818.4317857397688,MIN-SAFE
190.78804338350892,951.7651190731021,MIN-SAFE
290.7880433835089,885.0984524064354,MIN-SAFE
109.53804338350892,862.8762301842132,MIN-SAFE
209.53804338350892,996.2095635175465,MIN-SAFE
159.53804338350892,929.5428968508799,MIN-SAFE
259.5380433835089,840.654007961991,MIN-SAFE
134.53804338350892,973.9873412953243,MIN-SAFE
234.53804338350892,907.3206746286577,MIN-SAFE
310.20435340702534,1313.7984687399087,MIN-BORDER
82.70435340702534,1220.4651354065754,MIN-BORDER
222.70435340702534,1096.020690962131,MIN-BORDER
117.70435340702534,1085.6503205917606,MIN-BORDER
327.70435340702534,1147.8725428139828,MIN-BORDER
73.95435340702534,1334.5392094806496,MIN-BORDER
283.95435340702534,1303.4280983695385,MIN-BORDER
248.95435340702534,1075.2799502213902,MIN-BORDER
318.95435340702534,1168.6132835547235,MIN-BORDER
91.45435340702534,1137.5021724436124,MIN-BORDER
231.45435340702534,1324.1688391102791,MIN-BORDER
301.45435340702534,1106.3910613325013,MIN-BORDER
196.45435340702534,1061.0687019360678,MIN-BORDER
336.45435340702534,1247.7353686027345,MIN-BORDER
63.01685340702534,1154.4020352694013,MIN-BORDER
133.01685340702534,1309.9575908249567,MIN-BORDER
98.01685340702534,1092.179813047179,MIN-BORDER
308.01685340702534,1081.8094426768087,MIN-BORDER
80.51685340702534,1268.4761093434754,MIN-BORDER
290.51685340702534,1330.6983315656976,MIN-BORDER
325.51685340702534,1206.253887121253,MIN-BORDER
71.76685340702534,1071.4390723064382,MIN-BORDER
106.76685340702534,1320.3279611953271,MIN-BORDER
316.76685340702534,1289.216850084216,MIN-BORDER
89.26685340702534,1195.8835167508828,MIN-BORDER
265.80581134185195,1246.7661731689616,MIN-SAFE
140.80581134185195,1180.0995065022948,MIN-SAFE
240.80581134185195,1157.8772842800727,MIN-SAFE
190.80581134185195,1291.210617613406,MIN-SAFE
290.80581134185195,1224.5439509467394,MIN-SAFE
109.55581134185195,1135.6550620578505,MIN-SAFE
209.55581134185195,1268.9883953911838,MIN-SAFE
159.55581134185195,1202.3217287245172,MIN-SAFE
259.55581134185195,1103.5562966257517,MIN-SAFE
134.55581134185195,1236.8896299590851,MIN-SAFE
234.55581134185195,1170.2229632924184,MIN-SAFE
184.55581134185195,1148.0007410701962,MIN-SAFE
284.55581134185195,1281.3340744035295,MIN-SAFE
122.05581134185195,1214.6674077368627,MIN-SAFE
222.05581134185195,1125.7785188479738,MIN-SAFE
172.05581134185195,1259.1118521813073,MIN-SAFE
272.05581134185195,1192.4451855146406,MIN-SAFE
147.05581134185195,1118.3711114405664,MIN-SAFE
247.05581134185195,1251.7044447739,MIN-SAFE
197.05581134185195,1185.0377781072332,MIN-SAFE
297.05581134185195,1162.815555885011,MIN-SAFE
101.74331134185195,1296.1488892183443,MIN-SAFE
201.74331134185195,1229.4822225516775,MIN-SAFE
151.74331134185195,1140.5933336627888,MIN-SAFE
251.74331134185195,1273.926666996122,MIN-SAFE
126.74331134185195,1207.2600003294554,MIN-SAFE
226.74331134185195,1110.963704033159,MIN-SAFE
176.74331134185195,1244.2970373664925,MIN-SAFE
276.74331134185195,1177.6303706998258,MIN-SAFE
114.24331134185195,1155.4081484776036,MIN-SAFE
214.24331134185195,1288.7414818109369,MIN-SAFE
164.24331134185195,1222.0748151442701,MIN-SAFE
264.24331134185195,1133.1859262553814,MIN-SAFE
139.24331134185195,1266.5192595887147,MIN-SAFE
239.24331134185195,1199.852592922048,MIN-SAFE
189.24331134185195,1100.812812400786,MIN-SAFE
289.24331134185195,1234.1461457341193,MIN-SAFE
107.99331134185195,1167.4794790674528,MIN-SAFE
207.99331134185195,1145.2572568452304,MIN-SAFE
157.99331134185195,1278.5905901785638,MIN-SAFE
257.99331134185195,1211.923923511897,MIN-SAFE
132.99331134185195,1123.0350346230082,MIN-SAFE
232.99331134185195,1256.3683679563414,MIN-SAFE
182.99331134185195,1189.701701289675,MIN-SAFE
282.99331134185195,1115.6276272156008,MIN-SAFE
120.49331134185195,1248.960960548934,MIN-SAFE
220.49331134185195,1182.2942938822675,MIN-SAFE
170.49331134185195,1160.0720716600451,MIN-SAFE
270.49331134185195,1293.4054049933786,MIN-SAFE
145.49331134185195,1226.7387383267119,MIN-SAFE
245.49331134185195,1137.849849437823,MIN-SAFE
195.49331134185195,1271.1831827711565,MIN-SAFE
295.49331134185195,1204.5165161044897,MIN-SAFE
104.86831134185195,1108.2202198081934,MIN-SAFE
204.86831134185195,1241.5535531415267,MIN-SAFE
154.86831134185195,1174.8868864748601,MIN-SAFE
254.86831134185195,1152.6646642526377,MIN-SAFE
129.86831134185195,1285.9979975859712,MIN-SAFE
229.86831134185195,1219.3313309193045,MIN-SAFE
179.86831134185195,1130.4424420304156,MIN-SAFE
279.86831134185195,1263.7757753637488,MIN-SAFE
117.36831134185195,1197.1091086970823,MIN-SAFE
217.36831134185195,1105.7510840057244,MIN-SAFE
167.36831134185195,1239.0844173390576,MIN-SAFE
267.36831134185195,1172.4177506723909,MIN-SAFE
142.36831134185195,1150.1955284501687,MIN-SAFE
242.36831134185195,1283.528861783502,MIN-SAFE
192.36831134185195,1216.8621951168354,MIN-SAFE
292.36831134185195,1127.9733062279465,MIN-SAFE
111.11831134185195,1261.3066395612798,MIN-SAFE
211.11831134185195,1194.639972894613,MIN-SAFE
161.11831134185195,1120.5658988205391,MIN-SAFE
261.11831134185195,1253.8992321538724,MIN-SAFE
136.11831134185195,1187.2325654872056,MIN-SAFE
236.11831134185195,1165.0103432649835,MIN-SAFE
186.11831134185195,1298.343676598317,MIN-SAFE
286.11831134185195,1231.6770099316502,MIN-SAFE
123.61831134185195,1142.7881210427613,MIN-SAFE
223.61831134185195,1276.1214543760946,MIN-SAFE
173.61831134185195,1209.454787709428,MIN-SAFE
273.61831134185195,1113.1584914131317,MIN-SAFE
148.61831134185195,1246.491824746465,MIN-SAFE
248.61831134185195,1179.8251580797983,MIN-SAFE
198.61831134185195,1157.602935857576,MIN-SAFE
298.61831134185195,1290.9362691909093,MIN-SAFE
100.96206134185195,1224.2696025242428,MIN-SAFE
200.96206134185195,1135.380713635354,MIN-SAFE
150.96206134185195,1268.7140469686872,MIN-SAFE
250.96206134185195,1202.0473803020207,MIN-SAFE
125.96206134185195,1103.281948203255,MIN-SAFE
225.96206134185195,1236.6152815365886,MIN-SAFE
175.96206134185195,1169.9486148699218,MIN-SAFE
275.96206134185195,1147.7263926476996,MIN-SAFE
113.46206134185195,1281.059725981033,MIN-SAFE
213.46206134185195,1214.3930593143664,MIN-SAFE
163.46206134185195,1125.5041704254775,MIN-SAFE
263.46206134185195,1258.8375037588107,MIN-SAFE
138.46206134185195,1192.170837092144,MIN-SAFE
238.46206134185195,1118.0967630180699,MIN-SAFE
188.46206134185195,1251.4300963514033,MIN-SAFE
288.46206134185195,1184.7634296847366,MIN-SAFE
107.21206134185195,1162.5412074625144,MIN-SAFE
207.21206134185195,1295.8745407958477,MIN-SAFE
157.21206134185195,1229.2078741291812,MIN-SAFE
257.21206134185195,1140.3189852402922,MIN-SAFE
132.21206134185195,1273.6523185736255,MIN-SAFE
232.21206134185195,1206.9856519069588,MIN-SAFE
182.21206134185195,1110.6893556106625,MIN-SAFE
282.21206134185195,1244.022688943996,MIN-SAFE
119.71206134185195,1177.3560222773292,MIN-SAFE
219.71206134185195,1155.133800055107,MIN-SAFE
169.71206134185195,1288.4671333884403,MIN-SAFE
269.71206134185195,1221.8004667217738,MIN-SAFE
144.71206134185195,1132.9115778328849,MIN-SAFE
244.71206134185195,1266.2449111662181,MIN-SAFE
194.71206134185195,1199.5782444995514,MIN-SAFE
294.71206134185195,1102.4589029357653,MIN-SAFE
104.08706134185195,1235.7922362690988,MIN-SAFE
204.08706134185195,1169.125569602432,MIN-SAFE
154.08706134185195,1146.9033473802099,MIN-SAFE
254.08706134185195,1280.2366807135431,MIN-SAFE
129.08706134185195,1213.5700140468766,MIN-SAFE
229.08706134185195,1124.6811251579877,MIN-SAFE
179.08706134185195,1258.014458491321,MIN-SAFE
279.08706134185195,1191.3477918246542,MIN-SAFE
116.58706134185195,1117.2737177505803,MIN-SAFE
216.58706134185195,1250.6070510839136,MIN-SAFE
166.58706134185195,1183.9403844172468,MIN-SAFE
266.58706134185195,1161.7181621950247,MIN-SAFE
141.58706134185195,1295.051495528358,MIN-SAFE
241.58706134185195,1228.3848288616914,MIN-SAFE
191.58706134185195,1139.4959399728025,MIN-SAFE
291.58706134185195,1272.8292733061357,MIN-SAFE
110.33706134185195,1206.1626066394692,MIN-SAFE
210.33706134185195,1109.866310343173,MIN-SAFE
160.33706134185195,1243.1996436765062,MIN-SAFE
260.33706134185195,1176.5329770098394,MIN-SAFE
135.33706134185195,1154.3107547876173,MIN-SAFE
235.33706134185195,1287.6440881209505,MIN-SAFE
185.33706134185195,1220.977421454284,MIN-SAFE
285.33706134185195,1132.088532565395,MIN-SAFE
122.83706134185195,1265.4218658987284,MIN-SAFE
222.83706134185195,1198.7551992320616,MIN-SAFE
172.83706134185195,1107.3971745407036,MIN-SAFE
272.83706134185195,1240.7305078740371,MIN-SAFE
147.83706134185195,1174.0638412073704,MIN-SAFE
