@relation GENERATED
@attribute X numeric
@attribute Y numeric
@attribute CLASS {MIN,MAJ}
@data
346.4821005240083,330.3441594236959,MIN
406.4821005240083,383.6774927570292,MIN
428.9821005240083,365.8997149792514,MIN
368.9821005240083,288.8626779422144,MIN
488.9821005240083,395.52934460888105,MIN
338.9821005240083,342.19601127554773,MIN
458.9821005240083,324.41823349776996,MIN
398.9821005240083,431.0849001644366,MIN
518.9821005240083,377.7515668311033,MIN
443.9821005240083,413.3071223866588,MIN
383.9821005240083,359.9737890533255,MIN
353.9821005240083,386.72580856254666,MIN
473.9821005240083,333.39247522921335,MIN
413.9821005240083,315.6146974514356,MIN
305.2321005240083,368.9480307847689,MIN
425.2321005240083,297.8369196736578,MIN
365.2321005240083,404.50358634032443,MIN
485.2321005240083,351.1702530069911,MIN
514.08467348665,605.8383491603787,MIN
389.08467348665,739.1716824937121,MIN
489.08467348665,672.5050158270453,MIN
439.08467348665,598.4309417529713,MIN
357.83467348665,665.0976084196379,MIN
457.83467348665,642.8753861974158,MIN
507.83467348665,709.5420528640824,MIN
382.83467348665,620.6531639751936,MIN
482.83467348665,753.9864973085269,MIN
432.83467348665,687.3198306418602,MIN
370.33467348665,724.3568676788973,MIN
470.33467348665,657.6902010122305,MIN
420.33467348665,635.4679787900084,MIN
395.33467348665,702.134645456675,MIN
495.33467348665,613.2457565677862,MIN
445.33467348665,746.5790899011195,MIN
545.33467348665,679.9124232344528,MIN
454.70967348665,713.5658297273654,MIN
404.70967348665,646.8991630606988,MIN
504.70967348665,624.6769408384765,MIN
479.70967348665,691.3436075051433,MIN
429.70967348665,602.4547186162544,MIN
529.70967348665,735.7880519495877,MIN
367.20967348665,669.121385282921,MIN
467.20967348665,595.047311208847,MIN
417.20967348665,728.3806445421803,MIN
517.20967348665,661.7139778755136,MIN
392.20967348665,639.4917556532914,MIN
442.20967348665,706.158422319958,MIN
460.95967348665,683.9362000977359,MIN
510.95967348665,720.973237134773,MIN
385.95967348665,654.3065704681062,MIN
485.95967348665,632.084348245884,MIN
435.95967348665,765.4176815792173,MIN
535.95967348665,698.7510149125507,MIN
473.45967348665,743.1954593569951,MIN
423.45967348665,676.5287926903284,MIN
398.45967348665,718.5041013323038,MIN
498.45967348665,651.837434665637,MIN
448.45967348665,629.6152124434149,MIN
450.80342348665,607.3929902211926,MIN
400.80342348665,740.726323554526,MIN
500.80342348665,674.0596568878593,MIN
475.80342348665,733.3189161471186,MIN
425.80342348665,666.6522494804519,MIN
525.80342348665,644.4300272582296,MIN
463.30342348665,711.0966939248964,MIN
413.30342348665,622.2078050360075,MIN
513.30342348665,755.5411383693407,MIN
388.30342348665,688.8744717026741,MIN
488.30342348665,592.5781754063778,MIN
438.30342348665,725.9115087397112,MIN
538.30342348665,659.2448420730444,MIN
457.05342348665,770.3559531841556,MIN
407.05342348665,703.6892865174889,MIN
507.05342348665,614.8003976286001,MIN
382.05342348665,748.1337309619333,MIN
482.05342348665,681.4670642952667,MIN
432.05342348665,582.7016321965012,MIN
532.05342348665,716.0349655298346,MIN
369.55342348665,649.3682988631679,MIN
469.55342348665,627.1460766409457,MIN
419.55342348665,760.4794099742791,MIN
519.55342348665,693.8127433076124,MIN
394.55342348665,604.9238544187235,MIN
494.55342348665,738.2571877520568,MIN
444.55342348665,671.5905210853902,MIN
328.71036157011986,469.8468789553358,MIN
166.21036157011986,447.62465673311357,MIN
266.21036157011986,580.9579900664469,MIN
216.21036157011986,514.2913233997803,MIN
316.21036157011986,425.40243451089134,MIN
191.21036157011986,558.7357678442247,MIN
291.21036157011986,492.069101177558,MIN
241.21036157011986,417.99502710348395,MIN
159.96036157011986,484.6616937701506,MIN
259.96036157011986,462.4394715479284,MIN
309.96036157011986,529.106138214595,MIN
184.96036157011986,440.2172493257062,MIN
284.96036157011986,573.5505826590395,MIN
234.96036157011986,506.8839159923728,MIN
172.46036157011986,543.9209530294098,MIN
272.46036157011986,477.2542863627432,MIN
222.46036157011986,455.03206414052096,MIN
197.46036157011986,521.6987308071876,MIN
297.46036157011986,432.80984191829873,MIN
247.46036157011986,566.1431752516321,MIN
347.46036157011986,499.4765085849654,MIN
252.14786157011986,535.6905003545127,MIN
202.14786157011986,469.0238336878461,MIN
302.14786157011986,446.80161146562386,MIN
277.14786157011986,513.4682781322905,MIN
227.14786157011986,424.57938924340164,MIN
327.14786157011986,557.912722576735,MIN
164.64786157011986,491.2460559100683,MIN
264.64786157011986,417.1719818359942,MIN
214.64786157011986,550.5053151693276,MIN
314.64786157011986,483.8386485026609,MIN
189.64786157011986,461.61642628043865,MIN
239.64786157011986,528.2830929471053,MIN
258.39786157011986,506.0608707248831,MIN
208.39786157011986,409.7645744285868,MIN
308.39786157011986,543.0979077619202,MIN
183.39786157011986,476.4312410952535,MIN
283.39786157011986,454.20901887303125,MIN
233.39786157011986,587.5423522063645,MIN
333.39786157011986,520.8756855396979,MIN
270.89786157011986,565.3201299841423,MIN
220.89786157011986,498.6534633174757,MIN
195.89786157011986,540.628771959451,MIN
295.89786157011986,473.9621052927844,MIN
245.89786157011986,451.73988307056214,MIN
155.27286157011986,518.4065497372287,MIN
255.27286157011986,429.5176608483399,MIN
205.27286157011986,562.8509941816732,MIN
305.27286157011986,496.1843275150066,MIN
280.27286157011986,555.4435867742658,MIN
230.27286157011986,488.77692010759915,MIN
330.27286157011986,466.5546978853769,MIN
267.77286157011986,533.2213645520436,MIN
217.77286157011986,444.3324756631547,MIN
192.77286157011986,510.9991423298213,MIN
292.77286157011986,414.7028460335251,MIN
242.77286157011986,548.0361793668584,MIN
342.77286157011986,481.36951270019176,MIN
161.52286157011986,459.14729047796953,MIN
261.52286157011986,592.4806238113028,MIN
211.52286157011986,525.8139571446362,MIN
311.52286157011986,436.9250682557473,MIN
186.52286157011986,570.2584015890806,MIN
286.52286157011986,503.59173492241393,MIN
236.52286157011986,404.8263028236486,MIN
336.52286157011986,538.1596361569818,MIN
174.02286157011986,471.4929694903152,MIN
228.50901926867664,926.0194570171819,MAJ
166.00901926867664,303.7972347949597,MAJ
416.00901926867664,837.130568128293,MAJ
541.0090192686766,185.27871627644117,MAJ
134.75901926867664,718.6120496097745,MAJ
384.75901926867664,451.94538294310786,MAJ
259.75901926867664,363.05649405421894,MAJ
509.75901926867664,896.3898273875523,MAJ
197.25901926867664,629.7231607208856,MAJ
447.25901926867664,274.16760516533014,MAJ
322.25901926867664,807.5009384986633,MAJ
572.2590192686766,540.8342718319967,MAJ
119.13401926867664,175.40217306656467,MAJ
181.63401926867664,886.5132841776758,MAJ
306.63401926867664,264.29106195545353,MAJ
556.6340192686766,797.6243952887869,MAJ
150.38401926867664,530.9577286221202,MAJ
400.38401926867664,234.6614323258239,MAJ
275.38401926867664,767.9947656591572,MAJ
525.3840192686766,501.32809899249054,MAJ
462.88401926867664,945.7725434369349,MAJ
337.88401926867664,679.1058767702684,MAJ
587.8840192686766,323.55032121471277,MAJ
111.32151926867664,856.883654548046,MAJ
361.32151926867664,590.2169878813795,MAJ
236.32151926867664,205.0318026961943,MAJ
298.82151926867664,916.1429138073054,MAJ
548.8215192686766,649.4762471406387,MAJ
142.57151926867664,293.9206915850832,MAJ
392.57151926867664,827.2540249184165,MAJ
517.5715192686766,165.5256298566881,MAJ
205.07151926867664,698.8589631900214,MAJ
580.0715192686766,876.6367409677993,MAJ
126.94651926867664,609.9700743011326,MAJ
376.94651926867664,254.41451874557703,MAJ
251.94651926867664,787.7478520789103,MAJ
501.94651926867664,521.0811854122436,MAJ
189.44651926867664,224.78488911594735,MAJ
564.4465192686766,402.5626668937251,MAJ
158.19651926867664,935.8960002270585,MAJ
283.19651926867664,313.6737780048363,MAJ
533.1965192686766,847.0071113381696,MAJ
470.69651926867664,195.15525948631773,MAJ
345.69651926867664,728.4885928196511,MAJ
595.6965192686766,461.82192615298436,MAJ
107.41526926867664,372.9330372640955,MAJ
357.41526926867664,906.2663705974289,MAJ
232.41526926867664,639.5997039307622,MAJ
482.41526926867664,284.04414837520665,MAJ
169.91526926867664,817.3774817085399,MAJ
419.91526926867664,550.7108150418733,MAJ
294.91526926867664,151.25951188686645,MAJ
138.66526926867664,417.9261785535331,MAJ
263.66526926867664,862.3706229979775,MAJ
513.6652692686766,595.7039563313109,MAJ
201.16526926867664,240.1484007757553,MAJ
576.1652692686766,210.5187711461257,MAJ
123.04026926867664,743.8521044794591,MAJ
373.04026926867664,477.1854378127923,MAJ
248.04026926867664,388.29654892390346,MAJ
498.04026926867664,921.6298822572368,MAJ
185.54026926867664,654.9632155905701,MAJ
310.54026926867664,832.7409933683479,MAJ
560.5402692686766,566.0743267016812,MAJ
154.29026926867664,180.88914151649607,MAJ
216.79026926867664,892.0002526276071,MAJ
341.79026926867664,269.7780304053849,MAJ
591.7902692686766,803.1113637387182,MAJ
115.22776926867664,536.4446970720516,MAJ
365.22776926867664,171.0125983066195,MAJ
240.22776926867664,704.3459316399528,MAJ
490.22776926867664,437.6792649732862,MAJ
177.72776926867664,348.7903760843973,MAJ
427.72776926867664,882.1237094177307,MAJ
302.72776926867664,615.457042751064,MAJ
552.7277692686766,259.9014871955085,MAJ
146.47776926867664,793.2348205288417,MAJ
396.47776926867664,526.5681538621751,MAJ
271.47776926867664,230.2718575658788,MAJ
521.4777692686766,763.6051908992121,MAJ
333.97776926867664,941.3829686769898,MAJ
583.9777692686766,674.7163020103233,MAJ
130.85276926867664,319.1607464547677,MAJ
380.85276926867664,852.4940797881009,MAJ
505.85276926867664,200.64222793624913,MAJ
193.35276926867664,733.9755612695825,MAJ
443.35276926867664,467.3088946029158,MAJ
568.3527692686766,911.7533390473602,MAJ
162.10276926867664,645.0866723806936,MAJ
287.10276926867664,822.8644501584713,MAJ
537.1027692686766,556.1977834918048,MAJ
224.60276926867664,161.136055096743,MAJ
349.60276926867664,427.80272176340964,MAJ
599.6027692686766,338.9138328745208,MAJ
100.33519114367664,872.2471662078541,MAJ
350.33519114367664,605.5804995411875,MAJ
225.33519114367664,250.02494398563186,MAJ
475.33519114367664,783.3582773189652,MAJ
412.83519114367664,220.39531435600225,MAJ
287.83519114367664,753.7286476893356,MAJ
537.8351911436766,487.0619810226689,MAJ
131.58519114367664,398.17309213378,MAJ
381.58519114367664,931.5064254671133,MAJ
256.58519114367664,664.8397588004467,MAJ
194.08519114367664,842.6175365782244,MAJ
444.08519114367664,575.9508699115577,MAJ
319.08519114367664,190.76568472637263,MAJ
569.0851911436766,724.0990180597059,MAJ
115.96019114367664,457.43235139303926,MAJ
240.96019114367664,901.8767958374837,MAJ
178.46019114367664,279.65457361526154,MAJ
428.46019114367664,812.9879069485947,MAJ
553.4601911436766,157.84387402678414,MAJ
147.21019114367664,691.1772073601173,MAJ
272.21019114367664,335.6216518045619,MAJ
522.2101911436766,868.9549851378952,MAJ
209.71019114367664,602.2883184712285,MAJ
459.71019114367664,246.73276291567305,MAJ
334.71019114367664,780.0660962490063,MAJ
584.7101911436766,513.3994295823397,MAJ
108.14769114367664,217.10313328604343,MAJ
358.14769114367664,750.4364666193767,MAJ
170.64769114367664,928.2142443971544,MAJ
295.64769114367664,305.9920221749323,MAJ
545.6476911436766,839.3253555082655,MAJ
139.39769114367664,572.6586888415989,MAJ
389.39769114367664,187.47350365641375,MAJ
264.39769114367664,720.8068369897471,MAJ
514.3976911436766,454.14017032308044,MAJ
201.89769114367664,365.2512814341916,MAJ
451.89769114367664,898.5846147675247,MAJ
326.89769114367664,631.9179481008582,MAJ
576.8976911436766,276.36239254530267,MAJ
123.77269114367664,809.6957258786358,MAJ
373.77269114367664,543.0290592119693,MAJ
248.77269114367664,177.59696044653725,MAJ
311.27269114367664,888.7080715576483,MAJ
561.2726911436766,622.0414048909817,MAJ
155.02269114367664,266.4858493354261,MAJ
405.02269114367664,799.8191826687594,MAJ
530.0226911436766,236.8562197057965,MAJ
217.52269114367664,770.1895530391298,MAJ
467.52269114367664,503.5228863724631,MAJ
592.5226911436766,947.9673308169075,MAJ
104.24144114367664,681.3006641502409,MAJ
229.24144114367664,859.0784419280186,MAJ
166.74144114367664,207.22659007616687,MAJ
541.7414411436766,385.00436785394464,MAJ
135.49144114367664,918.3377011872778,MAJ
260.49144114367664,296.1154789650558,MAJ
510.49144114367664,829.4488122983889,MAJ
447.99144114367664,167.7204172366607,MAJ
322.99144114367664,701.0537505699939,MAJ
572.9914411436766,434.3870839033273,MAJ
119.86644114367664,345.49819501443847,MAJ
369.86644114367664,878.8315283477718,MAJ
244.86644114367664,612.1648616811051,MAJ
494.86644114367664,256.60930612554955,MAJ
182.36644114367664,789.9426394588828,MAJ
432.36644114367664,523.2759727922162,MAJ
307.36644114367664,226.97967649591993,MAJ
557.3664411436766,760.3130098292532,MAJ
276.11644114367664,938.090787607031,MAJ
213.61644114367664,315.8685653848088,MAJ
463.61644114367664,849.201898718142,MAJ
338.61644114367664,582.5352320514754,MAJ
588.6164411436766,197.3500468662903,MAJ
112.05394114367664,730.6833801996237,MAJ
362.05394114367664,464.01671353295694,MAJ
237.05394114367664,375.1278246440681,MAJ
487.05394114367664,908.4611579774014,MAJ
174.55394114367664,641.7944913107348,MAJ
299.55394114367664,819.5722690885125,MAJ
549.5539411436766,552.9056024218459,MAJ
143.30394114367664,154.55169295682532,MAJ
205.80394114367664,865.6628040679363,MAJ
330.80394114367664,243.44058184571418,MAJ
580.8039411436766,776.7739151790474,MAJ
127.67894114367664,510.1072485123808,MAJ
377.67894114367664,213.8109522160845,MAJ
252.67894114367664,747.1442855494179,MAJ
502.67894114367664,480.4776188827512,MAJ
190.17894114367664,391.58872999386233,MAJ
440.17894114367664,924.9220633271956,MAJ
315.17894114367664,658.255396660529,MAJ
565.1789411436766,302.6998411049734,MAJ
158.92894114367664,836.0331744383067,MAJ
408.92894114367664,569.36650777164,MAJ
283.92894114367664,184.18132258645494,MAJ
346.42894114367664,895.2924336975659,MAJ
596.4289411436766,628.6257670308993,MAJ
102.28831614367664,273.07021147534385,MAJ
352.28831614367664,806.403544808677,MAJ
477.28831614367664,174.30477937657838,MAJ
164.78831614367664,707.6381127099116,MAJ
414.78831614367664,440.971446043245,MAJ
289.78831614367664,352.0825571543561,MAJ
539.7883161436766,885.4158904876895,MAJ
133.53831614367664,618.7492238210228,MAJ
383.53831614367664,263.1936682654673,MAJ
258.53831614367664,796.5270015988006,MAJ
508.53831614367664,529.8603349321339,MAJ
196.03831614367664,233.56403863583762,MAJ
571.0383161436766,411.3418164136154,MAJ
117.91331614367664,944.6751497469487,MAJ
242.91331614367664,322.45292752472653,MAJ
492.91331614367664,855.7862608580597,MAJ
180.41331614367664,589.1195941913932,MAJ
430.41331614367664,203.934409006208,MAJ
305.41331614367664,737.2677423395413,MAJ
555.4133161436766,470.60107567287463,MAJ
149.16331614367664,381.71218678398577,MAJ
399.16331614367664,915.045520117319,MAJ
274.16331614367664,648.3788534506524,MAJ
524.1633161436766,292.8232978950969,MAJ
211.66331614367664,826.1566312284301,MAJ
461.66331614367664,559.4899645617636,MAJ
336.66331614367664,164.42823616670182,MAJ
586.6633161436766,697.7615695000351,MAJ
110.10081614367664,431.09490283336845,MAJ
235.10081614367664,875.5393472778129,MAJ
172.60081614367664,253.31712505559074,MAJ
422.60081614367664,786.650458388924,MAJ
547.6008161436766,223.68749542596106,MAJ
141.35081614367664,757.0208287592944,MAJ
391.35081614367664,490.3541620926277,MAJ
516.3508161436766,934.7986065370721,MAJ
203.85081614367664,668.1319398704055,MAJ
328.85081614367664,845.9097176481832,MAJ
578.8508161436766,579.2430509815166,MAJ
125.72581614367664,194.0578657963315,MAJ
188.22581614367664,905.1689769074426,MAJ
313.22581614367664,282.94675468522036,MAJ
563.2258161436766,816.2800880185536,MAJ
156.97581614367664,549.6134213518869,MAJ
406.97581614367664,150.8937139902044,MAJ
281.97581614367664,684.2270473235377,MAJ
531.9758161436766,417.56038065687096,MAJ
219.47581614367664,328.6714917679821,MAJ
469.47581614367664,862.0048251013154,MAJ
344.47581614367664,595.3381584346489,MAJ
594.4758161436766,239.78260287909325,MAJ
106.19456614367664,773.1159362124265,MAJ
356.19456614367664,506.4492695457599,MAJ
231.19456614367664,210.15297324946357,MAJ
293.69456614367664,921.2640843605748,MAJ
137.44456614367664,299.0418621383525,MAJ
387.44456614367664,832.3751954716859,MAJ
512.4445661436766,180.523343619834,MAJ
199.94456614367664,713.8566769531674,MAJ
449.94456614367664,447.19001028650064,MAJ
574.9445661436766,891.6344547309451,MAJ
121.81956614367664,624.9677880642785,MAJ
371.81956614367664,269.4122325087228,MAJ
246.81956614367664,802.7455658420562,MAJ
496.81956614367664,536.0788991753894,MAJ
184.31956614367664,170.6468004099574,MAJ
559.3195661436766,348.42457818773516,MAJ
153.06956614367664,881.7579115210685,MAJ
278.06956614367664,259.53568929884636,MAJ
528.0695661436766,792.8690226321796,MAJ
465.56956614367664,229.9060596692167,MAJ
340.56956614367664,763.2393930025501,MAJ
590.5695661436766,496.5727263358833,MAJ
114.00706614367664,407.6838374469944,MAJ
364.00706614367664,941.0171707803279,MAJ
239.00706614367664,674.3505041136613,MAJ
176.50706614367664,852.128281891439,MAJ
301.50706614367664,200.27643003958707,MAJ
551.5070661436766,733.6097633729205,MAJ
145.25706614367664,466.9430967062537,MAJ
270.25706614367664,911.3875411506981,MAJ
207.75706614367664,289.1653189284759,MAJ
457.75706614367664,822.4986522618092,MAJ
582.7570661436766,160.7702572000809,MAJ
129.63206614367664,694.1035905334143,MAJ
254.63206614367664,338.5480349778587,MAJ
504.63206614367664,871.8813683111921,MAJ
192.13206614367664,605.2147016445255,MAJ
442.13206614367664,249.65914608896975,MAJ
317.13206614367664,782.9924794223032,MAJ
567.1320661436766,516.3258127556364,MAJ
160.88206614367664,220.0295164593402,MAJ
535.8820661436766,397.8072942371179,MAJ
223.38206614367664,931.1406275704512,MAJ
598.3820661436766,842.2517386815623,MAJ
101.31175364367664,575.5850720148957,MAJ
351.31175364367664,190.39988682971057,MAJ
226.31175364367664,723.7332201630439,MAJ
476.31175364367664,457.06655349637714,MAJ
163.81175364367664,368.1776646074883,MAJ
413.81175364367664,901.5109979408217,MAJ
288.81175364367664,634.844331274155,MAJ
538.8117536436766,279.2887757185994,MAJ
132.56175364367664,812.6221090519327,MAJ
382.56175364367664,545.955442385266,MAJ
257.56175364367664,157.47807613012202,MAJ
320.06175364367664,868.5891872412332,MAJ
570.0617536436766,601.9225205745665,MAJ
116.93675364367664,246.36696501901093,MAJ
366.93675364367664,779.7002983523442,MAJ
491.93675364367664,216.73733538938131,MAJ
179.43675364367664,750.0706687227146,MAJ
429.43675364367664,483.40400205604794,MAJ
304.43675364367664,394.51511316715903,MAJ
554.4367536436766,927.8484465004924,MAJ
148.18675364367664,661.1817798338258,MAJ
273.18675364367664,838.9595576116035,MAJ
523.1867536436766,572.2928909449369,MAJ
210.68675364367664,187.10770575975164,MAJ
585.6867536436766,364.88548353752947,MAJ
109.12425364367664,898.2188168708627,MAJ
359.12425364367664,631.5521502041961,MAJ
234.12425364367664,275.99659464864055,MAJ
484.12425364367664,809.3299279819738,MAJ
421.62425364367664,177.23116254987514,MAJ
296.62425364367664,710.5644958832085,MAJ
546.6242536436766,443.89782921654177,MAJ
140.37425364367664,355.0089403276529,MAJ
390.37425364367664,888.3422736609862,MAJ
265.37425364367664,621.6756069943197,MAJ
515.3742536436766,266.120051438764,MAJ
202.87425364367664,799.4533847720973,MAJ
452.87425364367664,532.7867181054306,MAJ
327.87425364367664,236.49042180913438,MAJ
577.8742536436766,769.8237551424677,MAJ
124.74925364367664,503.15708847580106,MAJ
249.74925364367664,947.6015329202455,MAJ
187.24925364367664,325.37931069802323,MAJ
437.24925364367664,858.7126440313566,MAJ
312.24925364367664,592.04597736469,MAJ
562.2492536436766,206.86079217950476,MAJ
155.99925364367664,740.1941255128381,MAJ
405.99925364367664,473.5274588461714,MAJ
280.99925364367664,384.6385699572825,MAJ
530.9992536436766,917.9719032906158,MAJ
218.49925364367664,651.3052366239492,MAJ
343.49925364367664,829.0830144017268,MAJ
593.4992536436766,562.4163477350604,MAJ
105.21800364367664,167.35461933999858,MAJ
167.71800364367664,878.4657304511097,MAJ
292.71800364367664,256.24350822888744,MAJ
542.7180036436766,789.5768415622208,MAJ
136.46800364367664,522.9101748955541,MAJ
386.46800364367664,226.61387859925782,MAJ
261.46800364367664,759.9472119325912,MAJ
511.46800364367664,493.2805452659245,MAJ
198.96800364367664,404.3916563770356,MAJ
448.96800364367664,937.7249897103688,MAJ
323.96800364367664,671.0583230437023,MAJ
573.9680036436766,315.50276748814673,MAJ
120.84300364367664,848.8361008214799,MAJ
370.84300364367664,582.1694341548134,MAJ
245.84300364367664,196.9842489696282,MAJ
308.34300364367664,908.0953600807393,MAJ
558.3430036436766,641.4286934140728,MAJ
152.09300364367664,285.8731378585171,MAJ
402.09300364367664,819.2064711918504,MAJ
527.0930036436766,154.1858950601632,MAJ
214.59300364367664,687.5192283934965,MAJ
589.5930036436766,865.2970061712743,MAJ
113.03050364367664,598.6303395046077,MAJ
363.03050364367664,243.07478394905206,MAJ
238.03050364367664,776.4081172823853,MAJ
488.03050364367664,509.7414506157187,MAJ
175.53050364367664,213.44515431942244,MAJ
550.5305036436766,391.2229320972002,MAJ
144.28050364367664,924.5562654305336,MAJ
269.28050364367664,302.33404320831136,MAJ
519.2805036436766,835.6673765416447,MAJ
456.78050364367664,183.81552468979282,MAJ
331.78050364367664,717.1488580231262,MAJ
581.7805036436766,450.48219135645945,MAJ
128.65550364367664,361.59330246757054,MAJ
378.65550364367664,894.9266358009039,MAJ
253.65550364367664,628.2599691342373,MAJ
503.65550364367664,272.70441357868174,MAJ
191.15550364367664,806.037746912015,MAJ
441.15550364367664,539.3710802453484,MAJ
316.15550364367664,173.93898147991627,MAJ
566.1555036436766,707.2723148132496,MAJ
159.90550364367664,440.6056481465829,MAJ
284.90550364367664,885.0500925910274,MAJ
534.9055036436766,618.3834259243608,MAJ
222.40550364367664,262.8278703688052,MAJ
472.40550364367664,796.1612037021384,MAJ
347.40550364367664,529.4945370354718,MAJ
597.4055036436766,233.19824073917556,MAJ
103.26487864367664,766.5315740725089,MAJ
353.26487864367664,499.86490740584213,MAJ
478.26487864367664,944.3093518502867,MAJ
165.76487864367664,677.6426851836201,MAJ
290.76487864367664,855.4204629613978,MAJ
540.7648786436766,588.7537962947312,MAJ
134.51487864367664,203.56861110954594,MAJ
197.01487864367664,914.6797222206569,MAJ
322.01487864367664,292.4574999984348,MAJ
572.0148786436766,825.790833331768,MAJ
118.88987864367664,559.1241666651015,MAJ
368.88987864367664,164.06243827003976,MAJ
243.88987864367664,697.3957716033731,MAJ
493.88987864367664,430.72910493670634,MAJ
181.38987864367664,341.84021604781753,MAJ
431.38987864367664,875.1735493811509,MAJ
306.38987864367664,608.5068827144843,MAJ
556.3898786436766,252.95132715892862,MAJ
150.13987864367664,786.284660492262,MAJ
400.13987864367664,519.6179938255952,MAJ
275.13987864367664,223.321697529299,MAJ
525.1398786436766,756.6550308626324,MAJ
337.63987864367664,934.43280864041,MAJ
587.6398786436766,667.7661419737435,MAJ
111.07737864367664,312.21058641818786,MAJ
361.07737864367664,845.5439197515211,MAJ
486.07737864367664,193.69206789966938,MAJ
173.57737864367664,727.0254012330029,MAJ
423.57737864367664,460.358734566336,MAJ
298.57737864367664,371.4698456774471,MAJ
548.5773786436766,904.8031790107805,MAJ
142.32737864367664,638.1365123441138,MAJ
267.32737864367664,815.9142901218916,MAJ
517.3273786436766,549.2476234552248,MAJ
204.82737864367664,153.0885013701769,MAJ
329.82737864367664,419.75516803684354,MAJ
579.8273786436766,330.8662791479547,MAJ
126.70237864367664,864.1996124812881,MAJ
376.70237864367664,597.5329458146215,MAJ
251.70237864367664,241.97739025906577,MAJ
501.70237864367664,775.3107235923992,MAJ
439.20237864367664,212.34776062943615,MAJ
314.20237864367664,745.6810939627695,MAJ
564.2023786436766,479.01442729610284,MAJ
157.95237864367664,390.1255384072139,MAJ
407.95237864367664,923.4588717405474,MAJ
282.95237864367664,656.7922050738807,MAJ
532.9523786436766,301.23664951832507,MAJ
220.45237864367664,834.5699828516583,MAJ
470.45237864367664,567.9033161849918,MAJ
345.45237864367664,182.71813099980653,MAJ
595.4523786436766,716.05146433314,MAJ
107.17112864367664,449.3847976664732,MAJ
232.17112864367664,893.8292421109177,MAJ
169.67112864367664,271.60701988869545,MAJ
419.67112864367664,804.9403532220288,MAJ
544.6711286436766,172.84158778992997,MAJ
138.42112864367664,706.1749211232634,MAJ
388.42112864367664,439.50825445659666,MAJ
263.42112864367664,350.61936556770775,MAJ
513.4211286436766,883.9526989010412,MAJ
200.92112864367664,617.2860322343745,MAJ
450.92112864367664,261.7304766788189,MAJ
325.92112864367664,795.0638100121522,MAJ
575.9211286436766,528.3971433454856,MAJ
122.79612864367664,232.10084704918927,MAJ
372.79612864367664,765.4341803825226,MAJ
185.29612864367664,943.2119581603004,MAJ
310.29612864367664,320.9897359380781,MAJ
560.2961286436766,854.3230692714114,MAJ
154.04612864367664,587.6564026047449,MAJ
404.04612864367664,202.47121741955965,MAJ
279.04612864367664,735.8045507528931,MAJ
529.0461286436766,469.1378840862263,MAJ
216.54612864367664,380.2489951973374,MAJ
466.54612864367664,913.5823285306708,MAJ
341.54612864367664,646.9156618640042,MAJ
591.5461286436766,291.3601063084485,MAJ
114.98362864367664,824.6934396417819,MAJ
364.98362864367664,558.0267729751153,MAJ
239.98362864367664,162.96504458005347,MAJ
177.48362864367664,429.6317112467201,MAJ
302.48362864367664,874.0761556911647,MAJ
552.4836286436766,607.409489024498,MAJ
146.23362864367664,251.85393346894233,MAJ
396.23362864367664,785.1872668022758,MAJ
521.2336286436766,222.2243038393127,MAJ
208.73362864367664,755.5576371726461,MAJ
