@relation GENERATED
@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute LABEL {1-SAFE,1-BORDER,1-RARE,1-OUTLIER,1-DEFAULT,2}

@data
-3.6884119409154263,4.256725869894511,2.7497144795135995,2.375259499537351,1-BORDER
-4.6843417025049625,2.1371161931956717,3.3711134842880006,2.5418293728099344,1-SAFE
-5.519120541405748,3.6004343931511653,3.0511134842880003,2.740080101672908,1-SAFE
-5.61078253155956,4.215879184183901,3.4671134842880007,2.168651530244337,1-SAFE
-4.667973489977496,2.330261101019775,1.8671134842880002,3.88293724453005,1-SAFE
-5.159019865801487,2.1927681157890575,3.9471134842880007,2.984978060856582,1-SAFE
-5.215763002563371,2.8431317602137214,3.627113484288001,3.556406632285152,1-SAFE
-4.8352020612997775,3.091110180004837,2.8271134842879997,4.944161734325968,1-SAFE
-6.052997073343276,3.994635511520981,2.507113484288,2.0870188771831124,1-SAFE
-4.3572502554977595,2.508401814027034,3.4223134842880008,1.4339576526933162,1-SAFE
-6.4229186764640165,4.155043994290152,2.622313484288,2.576814795550459,1-SAFE
-3.9873286523770197,2.347993331257863,2.3023134842879998,3.7196719384076014,1-SAFE
-4.026612362442939,3.0158164023784915,3.1023134842880005,2.8217127547341327,1-SAFE
-5.7660077470283655,3.0441879707594333,2.782313484288,3.3931413261627035,1-SAFE
-5.648156616830608,3.869145882143739,4.062313484288001,3.0666107139178056,1-SAFE
-4.546575913732121,3.2913479799241756,3.7423134842880006,3.6380392853463768,1-SAFE
-5.68580350564378,2.8592271691990634,3.518313484288001,3.917922667270575,1-SAFE
-5.129284279709924,3.7692997857261936,1.598313484288,3.019963483597106,1-SAFE
-6.111377031357906,3.494313815264759,2.398313484288,2.448534912168535,1-SAFE
-4.932865729380327,3.2586115548692427,3.1983134842880006,1.8771063407399633,1-SAFE
-4.824835526699049,2.83631167166061,2.078313484288,3.2648614427807794,1-SAFE
0.09775697998702526,-3.594731584609955,1.4596996841472003,3.7723258901981076,1-BORDER
0.8477569799870253,-5.570040226585263,4.579699684147201,2.4253871146879034,1-BORDER
-0.6522430200129747,-6.014484671029708,2.1796996841471996,4.9968156861164745,1-BORDER
-2.5272430200129747,-4.681151337696374,3.3796996841472002,4.139672828973618,1-BORDER
-1.0272430200129747,-3.7922624488074854,4.0996996841472,2.7927340534634135,1-BORDER
1.2227569799870253,-3.9404105969556333,2.8996996841472003,4.507019767749128,1-BORDER
0.28525697998702526,-4.384855041400078,4.9636996841472,3.1600809922389237,1-BORDER
-0.8397430200129747,-4.533003189548226,1.6036996841472,1.7431713712476702,1-BORDER
1.4102569799870253,-4.9774476339926705,1.1236996841472002,3.4574570855333837,1-BORDER
0.05088197998702526,-6.080328292428884,3.5236996841472004,2.1105183100231804,1-BORDER
0.3877870626747608,-4.66025842703086,4.7345824309247995,2.389695588616231,1-SAFE
-0.6122129373252392,-5.326925093697527,3.1345824309248,4.1039813029019445,1-SAFE
-0.9247129373252392,-4.512110278882712,2.4945824309248,2.0631649763713327,1-SAFE
-0.4247129373252392,-4.734332501104934,3.7745824309248,4.593777221269292,1-SAFE
0.3252870626747608,-4.956554723327157,2.9745824309248006,1.736634364126435,1-SAFE
-1.1747129373252392,-5.252851019623453,1.9505824309248,3.124389466167251,1-SAFE
-0.17471293732523918,-4.141739908512342,2.7505824309248004,2.55296089473868,1-SAFE
0.20028706267476082,-4.363962130734564,2.4305824309248,3.6958180375958225,1-SAFE
0.7002870626747608,-5.277542377648144,3.7105824309248003,2.226430282493782,1-SAFE
-0.2997129373252392,-5.499764599870367,2.1105824309248002,3.940715996779496,1-SAFE
-1.5497129373252392,-4.8330979332037,2.9105824309248,3.3692874253509246,1-SAFE
-0.5497129373252392,-4.388653488759255,4.190582430924801,3.0427568131060267,1-SAFE
0.9502870626747608,-4.462727562833329,3.3905824309248,4.185613955963169,1-SAFE
-0.04971293732523918,-5.1293942294999955,1.4705824309248,1.899899670248884,1-SAFE
0.04403706267476082,-4.684949785055552,4.670582430924799,2.7512116236016535,1-SAFE
-1.4559629373252392,-4.907172007277774,3.4865824309248,3.894068766458796,1-SAFE
-0.4559629373252392,-4.536801636907404,4.2865824309248,3.3226401950302247,1-SAFE
-0.7059629373252392,-4.759023859129625,2.3665824309248,2.424681011356756,1-SAFE
0.16903706267476082,-5.524455957895058,2.8465824309248005,2.6695789705404294,1-SAFE
1.1690370626747608,-4.857789291228391,4.126582430924801,2.0981503991118577,1-SAFE
-8.187709879130125,-6.163732596668802,-4.571272503296,3.050384591900499,2
1.812290120869875,7.169600736664528,7.428727496704002,-7.15369704075256,2
-3.187709879130125,0.5029340699978624,-0.5712725032959998,1.4177315306760097,2
6.812290120869875,-9.126695559631765,-6.171272503295999,9.98916010210458,2
-5.687709879130125,4.206637773701567,5.828727496704003,-1.4394113264668484,2
4.312290120869875,-2.460028892965098,-2.171272503296,7.132017244961723,2
-0.687709879130125,-4.68225111518732,9.828727496704001,-4.2965541836097065,2
9.312290120869875,8.651082218146009,1.8287274967040013,4.274874387818867,2
-8.812709879130125,1.9844155514793438,-7.771272503295999,-8.786350101977051,2
1.187290120869875,-6.904473337409542,4.228727496704002,-0.21492153054848195,2
-3.812709879130125,6.428859995923785,-3.7712725032959993,8.356507040880093,2
6.187290120869875,-0.2378066707428761,8.228727496704,-3.0720643876913387,2
-6.312709879130125,-9.373609139878678,0.22872749670399983,5.499364183737234,2
3.687290120869875,3.9597241934546523,-9.691272503296,-5.929207244834194,2
-1.312709879130125,-2.7069424732120115,2.3087274967040017,2.6422213265943784,2
8.687290120869875,-4.929164695434234,-5.691272503295998,-7.561860306058684,2
-7.562709879130125,8.404168637899097,6.308727496704001,1.0095682653698868,2
2.437290120869875,1.7375019712324313,-1.6912725032959997,9.580996836798459,2
-2.562709879130125,-7.151386917656456,-7.291272503296,-1.8475745917729713,2
7.437290120869875,6.181946415676873,4.708727496704002,6.723853979655601,2
-5.062709879130125,-0.48472025098978966,-3.2912725032959997,-4.7047174489158285,2
4.937290120869875,-7.892127658397196,8.708727496704,3.866711122512745,2
-0.06270987913012505,5.441205674936134,0.7087274967040003,-9.194513367283173,2
9.937290120869875,-1.2254609917305304,-8.891272503296,-0.6230847958546037,2
-9.945522379130125,-3.4476832139527525,3.1087274967040024,7.948343775573969,2
0.054477620869874954,9.885650119380578,-4.891272503296,-3.4802276529974607,2
-4.945522379130125,3.2189834527139127,7.1087274967040015,5.091200918431111,2
5.054477620869875,-5.669905436174974,-0.891272503296,-6.337370510140317,2
-7.445522379130125,7.663427897158355,-6.491272503295999,2.2340580612882555,2
2.554477620869875,0.9967612304916895,5.508727496704003,-7.9700235713648055,2
-2.445522379130125,-8.632868399137937,-2.4912725032960004,0.6014050000637661,2
7.554477620869875,4.700464934195394,9.508727496704001,9.172833571492337,2
-8.695522379130125,-1.966201732471271,1.508727496704001,-2.2557378570790942,2
1.304477620869875,-4.188423954693493,-8.091272503296,6.315690714349477,2
-3.695522379130125,9.144909378639836,3.908727496704001,-5.112880714221949,2
6.304477620869875,2.478242711973171,-4.091272503296,3.458547857206622,2
-6.195522379130125,-6.410646176915716,7.9087274967039995,-9.835912784192795,2
3.804477620869875,6.922687156417613,-0.09127250329599934,-1.2644842127642253,2
-1.195522379130125,0.25602048975094993,-9.211272503296,7.306944358664347,2
8.804477620869875,-9.620522720125592,2.788727496704002,-4.121627069907082,2
-9.320522379130125,3.7128106132077376,-5.211272503296,4.449801501521488,2
0.679477620869875,-2.9538560534589253,6.788727496704001,-6.978769927049937,2
-4.320522379130125,-5.176078275681148,-1.2112725032959992,1.5926586443786328,2
5.679477620869875,8.157255057652185,-6.811272503295999,-8.611422988274427,2
-6.820522379130125,1.4905883909855189,5.1887274967040025,-0.039994416845857694,2
3.179477620869875,-7.398300497903369,-2.8112725032960006,8.531434154582714,2
-1.820522379130125,5.935032835429961,9.188727496704,-2.8971372739887147,2
8.179477620869875,-0.7316338312367032,1.1887274967040007,5.674291297439855,2
-8.070522379130125,-8.13904123864411,-8.411272503296,-5.754280131131569,2
1.929477620869875,5.194292094689221,3.588727496704003,2.8171484402969993,2
-3.070522379130125,-1.472374571977444,-4.411272503296,-7.38693319235606,2
6.929477620869875,-3.694596794199666,7.588727496704002,1.18449537907251,2
-5.570522379130125,9.638736539133664,-0.41127250329600074,9.755923950501082,2
4.429477620869875,2.972069872466998,-6.011272503295999,-1.672647478070347,2
-0.570522379130125,-5.916819016421888,5.988727496704003,6.898781093358224,2
9.429477620869875,7.4165143169114405,-2.011272503296,-4.529790335213205,2
-9.633022379130125,0.7498476502447748,9.988727496704001,4.041638236215368,2
0.36697762086987495,-8.879781979384852,1.9887274967040014,-9.019586253580549,2
-4.633022379130125,4.453551353948482,-7.611272503296,-0.4481576821519806,2
5.366977620869875,-2.213115312718185,4.388727496704002,8.123270889276593,2
-7.133022379130125,-4.435337534940407,-3.611272503295999,-3.3053005392948376,2
2.866977620869875,8.897995798392923,8.388727496704,5.266128032133734,2
-2.133022379130125,2.2313291317262585,0.388727496704,-6.162443396437692,2
7.866977620869875,-6.657559757162629,-9.531272503296,2.4089851749908786,2
-8.383022379130125,6.6757735761707,2.468727496704002,-7.795096457662183,2
1.616977620869875,0.009106909504035254,-5.531272503295998,0.776332113766387,2
-3.383022379130125,-9.986320616787685,6.468727496704001,9.34776068519496,2
6.616977620869875,3.3470127165456454,-1.5312725032959995,-2.08081074337647,2
-5.883022379130125,-3.319653950121019,-7.131272503296,6.490617828052101,2
4.116977620869875,-5.541876172343242,4.868727496704002,-4.937953600519327,2
-0.883022379130125,7.79145716099009,-3.1312725032959996,3.633474970909245,2
9.116977620869875,1.1247904943234244,8.868727496704,-9.427749518886673,2
-9.008022379130125,-7.764098394565463,0.8687274967040004,-0.8563209474581024,2
0.991977620869875,5.569234938767867,-8.731272503296001,7.71510762397047,2
-4.008022379130125,-1.0974317278987966,3.2687274967040025,-3.713463804600959,2
5.991977620869875,-8.504839135306204,-4.731272503296,4.857964766827612,2
-6.508022379130125,4.828494198027126,7.268727496704002,-6.570606661743814,2
3.491977620869875,-1.8381724686395373,-0.7312725032959999,2.0008219096847557,2
-1.508022379130125,-4.060394690861759,-6.331272503295999,-8.203259722968305,2
8.491977620869875,9.272938642471571,5.668727496704003,0.3681688484602663,2
-7.758022379130125,2.6062719758049058,-2.331272503296,8.939597419888836,2
2.241977620869875,-6.282616913083983,9.668727496704001,-2.488974008682593,2
-2.758022379130125,7.050716420249348,1.6687274967040011,6.082454562745978,2
7.241977620869875,0.38404975358268256,-7.931272503295999,-5.346116865825447,2
-5.258022379130125,-9.245579876046945,4.0687274967040015,3.225311705603122,2
4.741977620869875,4.087753457286388,-3.9312725032959994,-9.66098567049017,2
-0.25802237913012505,-2.578913209380278,8.068727496704,-1.089557099061601,2
9.741977620869875,-4.8011354316025,0.06872749670400191,7.481871472366972,2
-9.789272379130125,8.532197901730829,-9.915272503296,-3.946699956204458,2
0.21072762086987495,1.865531235064164,2.084727496704002,4.6247286152241145,2
-4.789272379130125,-7.023357653824723,-5.9152725032959985,-6.803842813347314,2
5.210727620869875,6.3099756795086055,6.0847274967040015,1.7675857580812582,2
-7.289272379130125,-0.3566909871580559,-1.9152725032960005,-8.436495874571804,2
2.710727620869875,-9.492493456293857,-7.515272503296,0.13493269685676879,2
-2.289272379130125,3.8408398770394725,4.484727496704002,8.706361268285338,2
7.710727620869875,-2.8258267896271914,-3.515272503296001,-2.7222101602860906,2
-8.539272379130125,-5.048049011849415,8.484727496704,5.8492184111424805,2
1.460727620869875,8.285284321483918,0.4847274967040005,-5.579353017428945,2
-3.539272379130125,1.6186176548172515,-9.115272503296,2.9920755539996247,2
6.460727620869875,-7.270271234071637,2.8847274967040026,-7.2120060786534355,2
-6.039272379130125,6.0630620992616935,-5.115272503295999,1.3594224927751353,2
3.960727620869875,-0.6036045674049695,6.884727496704002,9.930851064203708,2
-1.039272379130125,-8.011011974812376,-1.115272503296001,-1.4977203643677228,2
8.960727620869875,5.322321358520954,-6.715272503295999,7.073708207060849,2
-9.164272379130125,-1.3443453081457102,5.2847274967040025,-4.3548632215105805,2
0.835727620869875,-3.5665675303679323,-2.715272503296001,4.216565349917993,2
-4.164272379130125,9.766765802965399,9.284727496704,-8.844659139877926,2
5.835727620869875,3.100099136298733,1.2847274967040012,-0.27323056844935634,2
-6.664272379130125,-5.788789752590155,-8.315272503296,8.298198002979218,2
3.335727620869875,7.544543580743175,3.684727496704001,-3.1303734255922135,2
-1.664272379130125,0.8778769140765097,-4.315272503296001,5.44105514583636,2
8.335727620869875,-8.751752715553117,7.684727496704,-5.9875162827350685,2
-7.914272379130125,4.581580617780214,-0.3152725032960002,2.583912288693504,2
2.085727620869875,-2.085086048886451,-9.435272503296,-7.620169343959558,2
-2.914272379130125,-4.307308271108673,2.5647274967040024,0.9512592274690124,2
7.085727620869875,9.026025062224656,-5.435272503295999,9.522687798897584,2
-5.414272379130125,2.359358395557991,6.564727496704002,-1.9058836296738457,2
4.585727620869875,-6.529530493330896,-1.435272503296,6.665544941754726,2
-0.41427237913012505,6.803802840002433,-7.0352725032959995,-4.7630264868167025,2
9.585727620869875,0.1371361733357701,4.964727496704002,3.8084020846118705,2
-9.476772379130125,-9.739407036540772,-3.0352725032960004,-9.252822405184048,2
0.523227620869875,3.593926296792558,8.964727496704,-0.6813938337554781,2
-4.476772379130125,-3.072740369874105,0.9647274967040009,7.890034737673095,2
5.523227620869875,-5.294962592096328,-8.635272503296,-3.538536690898335,2
-6.976772379130125,8.038370741237005,3.364727496704003,5.0328918805302365,2
3.023227620869875,1.371704074570339,-4.635272503296001,-6.3956795480411905,2
-1.976772379130125,-7.517184814318549,7.364727496704003,2.175749023387381,2
8.023227620869875,5.8161485190147815,-0.6352725032960005,-8.02833260926568,2
-8.226772379130125,-0.850518147651883,-6.235272503295999,0.5430959621628917,2
1.773227620869875,-8.25792555505929,5.764727496704003,9.114524533591462,2
-3.226772379130125,5.075407778274041,-2.2352725032960006,-2.3140468949799686,2
6.773227620869875,-1.5912588883926237,9.764727496704001,6.257381676448603,2
-5.726772379130125,-3.8134811106148456,1.7647274967040016,-5.1711897521228245,2
4.273227620869875,9.519852222718484,-7.835272503296,3.4002388193057476,2
-0.726772379130125,2.8531855560518182,4.1647274967040016,-9.89422182209367,2
9.273227620869875,-6.035703332837069,-3.8352725032960002,-1.3227932506650997,2
-8.851772379130125,7.297630000496261,8.164727496704,7.248635320763473,2
1.148227620869875,0.630963333829595,0.16472749670400022,-4.179936107807957,2
-3.851772379130125,-8.998666295800032,-9.755272503296,4.391492463620614,2
6.148227620869875,4.334667037533302,2.244727496704002,-7.037078964950812,2
-6.351772379130125,-2.3319996291333647,-5.755272503295998,1.5343496064777584,2
3.648227620869875,-4.554221851355587,6.244727496704002,-8.669732026175302,2
-1.351772379130125,8.779111481977743,-1.7552725032960004,-0.09830345474673208,2
8.648227620869875,2.1124448153110786,-7.355272503296,8.473125116681839,2
-7.601772379130125,-6.77644407357781,4.644727496704002,-2.955446311889589,2
2.398227620869875,6.55688925975552,-3.3552725032960007,5.615982259538981,2
-2.601772379130125,-0.10977740691114235,8.644727496704,-5.812589169032445,2
7.398227620869875,-9.821711563289742,0.6447274967040006,2.758839402396125,2
-5.101772379130125,3.511621770043587,-8.955272503296,-7.445242230256934,2
4.898227620869875,-3.155044896623076,3.044727496704003,1.1261863411716355,2
-0.10177237913012505,-5.3772671188453,-4.955272503295999,9.697614912600208,2
9.898227620869875,7.956066214488031,7.044727496704002,-1.7309565159712215,2
-9.867397379130125,1.289399547821366,-0.9552725032960008,6.840472055457349,2
0.13260262086987495,-7.59948934106752,-6.555272503295999,-4.58809937311408,2
-4.867397379130125,5.7338439922658075,5.444727496704003,3.9833291983144936,2
5.132602620869875,-0.9328226744008539,-2.555272503296001,-9.077895291481424,2
-7.367397379130125,-8.340230081808262,9.444727496704001,-0.506466720052855,2
2.632602620869875,4.993103251525069,1.4447274967040014,8.064961851375719,2
-2.367397379130125,-1.6735634151415946,-8.155272503296,-3.363609577195712,2
7.632602620869875,-3.895785637363817,3.8447274967040013,5.20781899423286,2
-8.617397379130125,9.437547695969513,-4.1552725032960005,-6.220752434338568,2
1.382602620869875,2.7708810293028474,7.844727496704,2.3506761370900042,2
-3.617397379130125,-6.118007859586041,-0.15527250329600006,-7.853405495563058,2
6.382602620869875,7.215325473747289,-9.275272503296,0.7180230758655126,2
-6.117397379130125,0.5486588070806242,2.7247274967040025,9.289451647294085,2
3.882602620869875,-9.080970822549002,-5.275272503295999,-2.139119781277344,2
-1.117397379130125,4.252362510784328,6.724727496704002,6.432308790151227,2
8.882602620869875,-2.414304155882335,-1.275272503296,-4.996262638420203,2
-9.242397379130125,-4.636526378104557,-6.875272503295999,3.5751659330083707,2
0.757602620869875,8.696806955228771,5.124727496704002,-9.486058556787548,2
-4.242397379130125,2.0301402885621056,-2.875272503296001,-0.9146299853589768,2
5.757602620869875,-6.858748600326781,9.124727496704,7.656798586069595,2
-6.742397379130125,6.474584733006548,1.124727496704001,-3.771772842501834,2
3.257602620869875,-0.19208193366011317,-8.475272503295999,4.799655728926737,2
-1.742397379130125,-9.327884402795917,3.524727496704003,-6.62891569964469,2
8.257602620869875,4.005448930537414,-4.475272503296001,1.9425128717838813,2
-7.992397379130125,-2.661217736129249,7.524727496704003,-8.26156876086918,2
2.007602620869875,-4.883439958351471,-0.47527250329600146,0.30985981055939193,2
-2.992397379130125,8.449893374981858,-6.075272503295999,8.881288381987961,2
7.007602620869875,1.7832267083151931,5.924727496704003,-2.547283046583467,2
-5.492397379130125,-7.105662180573695,-2.0752725032960004,6.024145524845103,2
4.507602620869875,6.227671152759635,9.924727496704001,-5.404425903726322,2
-0.49239737913012505,-0.43899551390702674,1.9247274967040018,3.167002667702248,2
9.507602620869875,-7.846402921314434,-7.675272503296,-9.719294708391045,2
-9.554897379130125,5.4869304120188955,4.324727496704002,-1.1478661369624754,2
0.44510262086987495,-1.1797362546477674,-3.675272503296,7.4235624344660955,2
-4.554897379130125,-3.4019584768699893,8.324727496704,-4.005008994105332,2
5.445102620869875,9.93137485646334,0.32472749670400036,4.566419577323238,2
-7.054897379130125,3.2647081897966745,-9.595272503296,-6.862151851248188,2
2.945102620869875,-5.624180699092214,2.404727496704002,1.7092767201803816,2
-2.054897379130125,7.709152634241116,-5.595272503295998,-8.494804912472677,2
7.945102620869875,1.0424859675744513,6.404727496704002,0.07662365895589218,2
-8.304897379130125,-8.587143662055174,-1.5952725032960002,8.648052230384462,2
1.695102620869875,4.746189671278156,-7.195272503296,-2.7805191981869646,2
-3.304897379130125,-1.9204769953885081,4.804727496704002,5.790909373241604,2
6.695102620869875,-4.14269921761073,-3.1952725032960005,-5.63766205532982,2
-5.804897379130125,9.190634115722599,8.804727496704,2.933766516098748,2
4.195102620869875,2.5239674490559327,0.8047274967040008,-7.27031511655431,2
-0.804897379130125,-6.364921439832953,-8.795272503296,1.3011134548742587,2
9.195102620869875,6.968411893500375,3.204727496704003,9.872542026302831,2
-8.929897379130125,0.30174522683371174,-4.795272503296001,-1.5560294022685972,2
1.070102620869875,-9.57479798304283,7.2047274967040025,7.015399169159973,2
-3.929897379130125,3.7585353502904995,-0.7952725032960006,-4.413172259411455,2
6.070102620869875,-2.9081313163761626,-6.395272503295999,4.158256312017117,2
-6.429897379130125,-5.130353538598387,5.604727496704003,-8.902968177778801,2
3.570102620869875,8.202979794734945,-2.3952725032960007,-0.3315396063502307,2
-1.429897379130125,1.5363131280682807,9.604727496704001,8.239888965078341,2
8.570102620869875,-7.352575760820608,1.6047274967040015,-3.1886824634930875,2
-7.679897379130125,5.980757572512722,-7.995272503296,5.382746107935484,2
2.320102620869875,-0.6859090941539403,4.004727496704001,-6.0458253206359425,2
-2.679897379130125,-8.093316501561347,-3.9952725032960004,2.5256032507926274,2
7.320102620869875,5.2400168317719835,8.004727496704,-7.678478381860433,2
-5.179897379130125,-1.426649834894681,0.004727496704002299,0.8929501895681358,2
4.820102620869875,-3.648872057116903,-9.992072503296,9.464378760996707,2
-0.17989737913012505,9.684461276216425,2.007927496704003,-1.96419266757472,2
9.820102620869875,3.01779460954976,-5.992072503296,6.60723590385385,2
-9.711147379130125,-5.871094279339126,6.007927496704002,-4.821335524717577,2
0.28885262086987495,7.462239053994201,-1.9920725032960007,3.750093046710994,2
-4.711147379130125,0.7955723873275367,-7.592072503296,-9.311131443084923,2
5.288852620869875,-8.834057242302089,4.407927496704003,-0.7397028716563525,2
-7.211147379130125,4.499276091031243,-3.5920725032960013,7.831725699772218,2
2.788852620869875,-2.1673905756354217,8.407927496704001,-3.5968457287992095,2
-2.211147379130125,-4.389612797857644,0.4079274967040014,4.97458284262936,2
7.788852620869875,8.943720535475686,-9.192072503296,-6.453988585942065,2
-8.461147379130125,2.2770538688090203,2.8079274967040035,2.1174399854865045,2
1.538852620869875,-6.611835020079868,-5.192072503295999,-8.086641647166555,2
-3.461147379130125,6.721498313253463,6.807927496704003,0.4847869242620151,2
6.538852620869875,0.05483164658679707,-1.1920725032960011,9.056215495690585,2
-5.961147379130125,-9.904016090038715,-6.792072503296,-2.372355932880843,2
4.038852620869875,3.429317243294616,5.207927496704004,6.199072638547727,2
-0.961147379130125,-3.2373494233720477,-2.7920725032960014,-5.229498790023699,2
9.038852620869875,-5.45957164559427,9.207927496704002,3.341929781404871,2
-9.086147379130125,7.87376168773906,1.2079274967040021,-9.985850310223615,2
0.913852620869875,1.2070950210723952,-8.392072503296,-1.4144217387950453,2
-4.086147379130125,-7.681793867816491,3.607927496704002,7.157006832633527,2
5.913852620869875,5.651539465516837,-4.392072503296001,-4.271564595937902,2
-6.586147379130125,-1.0151272011498258,7.607927496704001,4.29986397549067,2
3.413852620869875,-8.422534608557232,-0.3920725032960004,-7.128707453080758,2
-1.586147379130125,4.910798724776098,-9.512072503296,1.442721118347814,2
8.413852620869875,-1.7558679418905665,2.4879274967040033,-8.761360514305247,2
-7.836147379130125,-3.9780901641127886,-5.512072503295999,-0.1899319428766777,2
2.163852620869875,9.355243169220541,6.487927496704002,8.381496628551893,2
-2.836147379130125,2.6885765025538766,-1.5120725032960003,-3.0470748000195345,2
7.163852620869875,-6.200312386335012,-7.112072503296,5.524353771409036,2
-5.336147379130125,7.133020946998318,4.887927496704004,-5.904217657162389,2
4.663852620869875,0.4663542803316534,-3.112072503296001,2.6672109142661804,2
-0.33614737913012505,-9.163275349297974,8.887927496704002,-7.53687071838688,2
9.663852620869875,4.170057984035358,0.8879274967040018,1.034557853041691,2
-9.398647379130125,-2.496608682631307,-8.712072503296,9.605986424470263,2
0.601352620869875,-4.7188309048535295,3.287927496704004,-1.822585004101167,2
-4.398647379130125,8.614502428479799,-4.712072503296001,6.748843567327405,2
5.601352620869875,1.9478357618131348,7.287927496704003,-4.679727861244025,2
-6.898647379130125,-6.941053127075751,-0.7120725032960007,3.891700710184549,2
3.101352620869875,6.392280206257577,-6.312072503296,-9.16952377961137,2
-1.898647379130125,-0.2743864604090851,5.687927496704004,-0.5980952081828006,2
8.101352620869875,-9.410188929544887,-2.312072503296001,7.973333363245773,2
-8.148647379130125,3.9231444037884433,9.687927496704003,-3.4552380653256574,2
1.851352620869875,-2.743522262878221,1.6879274967040026,5.116190506102916,2
-3.148647379130125,-4.965744485100442,-7.912072503295999,-6.312380922468512,2
6.851352620869875,8.367588848232888,4.087927496704003,2.2590476489600597,2
-5.648647379130125,1.7009221815662223,-3.912072503296,-7.945033983693003,2
4.351352620869875,-7.187966707322666,8.087927496704001,0.6263945877355681,2
-0.648647379130125,6.145366626010665,0.08792749670400113,9.197823159164141,2
9.351352620869875,-0.5213000406559987,-9.832072503296,-2.23074826940729,2
-8.773647379130125,-7.928707448063406,2.167927496704003,6.340680302021282,2
1.226352620869875,5.404625885269924,-5.832072503296,-5.087891126550145,2
-3.773647379130125,-1.2620407813967394,6.167927496704002,3.483537444878426,2
6.226352620869875,-3.4842630036189615,-1.8320725032960006,-9.577687044917493,2
-6.273647379130125,9.849070329714369,-7.4320725032959984,-1.0062584734889224,2
3.726352620869875,3.1824036630477037,4.567927496704003,7.565170097939651,2
-1.273647379130125,-5.706485225841185,-3.432072503296001,-3.8634013306317794,2
8.726352620869875,7.626848107492146,8.567927496704002,4.708027240796793,2
-7.523647379130125,0.9601814408254805,0.5679274967040016,-6.720544187774635,2
2.476352620869875,-8.669448188804145,-9.032072503296,1.8508843836539368,2
-2.523647379130125,4.663885144529186,2.9679274967040037,-8.353197248999125,2
